description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Yogurt Griego Vakimu Original 1 Kg,S/ 13.44,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,1.0,kg,Yogurt Griego Vakimu Original,13.44
Yogurt Bebible Gloria Fresa Galonera 1.7kg,S/ 8.90,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,1.7,kg,Yogurt Bebible Gloria Fresa Galonera,8.9
Yogurt Natural SKYR Plusa 500g,S/ 14.90,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,500.0,g,Yogurt Natural SKYR Plusa,14.9
Yogurt Griego Descremado Danlac Sabor Natural Frasco 900g,S/ 16.90,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,900.0,g,Yogurt Griego Descremado Danlac Sabor Natural Frasco,16.9
Yogurt Bebible Gloria Vainilla Galonera 1.7kg,S/ 8.90,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,1.7,kg,Yogurt Bebible Gloria Vainilla Galonera,8.9
Yogurt Griego Vakimu Frutos del Bosque 1 Kg,S/ 13.44,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,1.0,kg,Yogurt Griego Vakimu Frutos del Bosque,13.44
Yogurt Gloria Battimix Vainilla 146g,S/ 2.99,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,146.0,g,Yogurt Gloria Battimix Vainilla,2.99
Yogurt Gloria Griego Sabor Frutos Rojos 800g,S/ 6.90,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,800.0,g,Yogurt Gloria Griego Sabor Frutos Rojos,6.9
Yogurt Frutado con Fresa Danlac Botella 900g,S/ 9.90,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,900.0,g,Yogurt Frutado con Fresa Danlac Botella,9.9
Yogurt Bebible Gloria Durazno Galonera 1.7kg,S/ 8.90,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,1.7,kg,Yogurt Bebible Gloria Durazno Galonera,8.9
Yogurt Gloria Griego Sabor Frutos Rojos 120g,S/ 2.20,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,120.0,g,Yogurt Gloria Griego Sabor Frutos Rojos,2.2
Yogurt Gloria Griego Sabor Natural 800g,S/ 6.90,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,800.0,g,Yogurt Gloria Griego Sabor Natural,6.9
Yogurt Descremado Vakimu Quark 500g,S/ 11.76,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,500.0,g,Yogurt Descremado Vakimu Quark,11.76
Yogurt Griego Descremado con Arándano Danlac Frasco 900g,S/ 16.90,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,900.0,g,Yogurt Griego Descremado con Arándano Danlac Frasco,16.9
Yogurt Bebible Gloria Lúcuma Galonera 1.7kg,S/ 8.90,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,1.7,kg,Yogurt Bebible Gloria Lúcuma Galonera,8.9
Yogurt Bebible Gloria Fresa Plátano Galonera 1.7kg,S/ 8.90,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,1.7,kg,Yogurt Bebible Gloria Fresa Plátano Galonera,8.9
Yogurt Entero Danlac Sabor Natural Botella 900g,S/ 9.90,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,900.0,g,Yogurt Entero Danlac Sabor Natural Botella,9.9
Yogurt Bebible Gloria Fresa Botella 1kg,S/ 5.99,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,1.0,kg,Yogurt Bebible Gloria Fresa Botella,5.99
Yogurt Bebible Laive Sbelt Sabor Fresa 1.7kg,S/ 11.90,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,1.7,kg,Yogurt Bebible Laive Sbelt Sabor Fresa,11.9
Yogurt Bebible Yo Most Fresa Pack 6 Unid x 180 ml,S/ 12.20,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,6.0,un,Yogurt Bebible Yo Most Fresa Pack  x,12.2
Yogurt Frutado con Frutos del Bosque Danlac Botella 900g,S/ 9.90,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,900.0,g,Yogurt Frutado con Frutos del Bosque Danlac Botella,9.9
Yogurt Bebible Gloria Slim Frutos Rojos Galonera 1.7kg,S/ 9.20,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,1.7,kg,Yogurt Bebible Gloria Slim Frutos Rojos Galonera,9.2
Yogurt Bebible Laive con Fresa 1.7kg,S/ 11.50,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,1.7,kg,Yogurt Bebible Laive con Fresa,11.5
Yogurt Frutado Danlac Maracumango 900g,S/ 9.90,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,900.0,g,Yogurt Frutado Danlac Maracumango,9.9
Yogurt Griego Mango con Fresa Pote 1 Kg,S/ 13.44,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,1.0,kg,Yogurt Griego Mango con Fresa Pote,13.44
Yogurt Descremado Sin Lactosa Quark Sabor Fresa 500g,S/ 12.72,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,500.0,g,Yogurt Descremado Sin Lactosa Quark Sabor Fresa,12.72
Yogurt Griego Vakimu Arándano 1 Kg,S/ 13.44,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,1.0,kg,Yogurt Griego Vakimu Arándano,13.44
Yogurt Bebible Laive Sabor Vainilla Francesa 1.7kg,S/ 11.50,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,1.7,kg,Yogurt Bebible Laive Sabor Vainilla Francesa,11.5
Yogurt Bebible Gloria Guanábana Galonera 1.7kg,S/ 8.90,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,1.7,kg,Yogurt Bebible Gloria Guanábana Galonera,8.9
Yogurt Frutado Gloria Fresa Vaso 120 g,S/ 1.70,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,120.0,g,Yogurt Frutado Gloria Fresa Vaso,1.7
Yogurt Gloria Griego con Miel 120g,S/ 2.20,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,120.0,g,Yogurt Gloria Griego con Miel,2.2
Yogurt Bebible Laive Sbelt Sabor Vainilla Francesa 1.7kg,S/ 11.90,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,1.7,kg,Yogurt Bebible Laive Sbelt Sabor Vainilla Francesa,11.9
Yogurt Gloria Griego Sabor Mango 800g,S/ 6.90,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,800.0,g,Yogurt Gloria Griego Sabor Mango,6.9
Yogurt Sin Lactosa Danlac Line Piña Pitahaya 900g,S/ 10.50,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,900.0,g,Yogurt Sin Lactosa Danlac Line Piña Pitahaya,10.5
Yogurt Bebible Sin Lactosa Yoleit Frutos del Bosque 1.6kg,S/ 8.90,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,1.6,kg,Yogurt Bebible Sin Lactosa Yoleit Frutos del Bosque,8.9
Yogurt Batishake Gloria Vainilla Vaso 120 g,S/ 1.60,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,120.0,g,Yogurt Batishake Gloria Vainilla Vaso,1.6
Yogurt Griego Descremado con Mango Danlac Frasco 900g,S/ 16.90,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,900.0,g,Yogurt Griego Descremado con Mango Danlac Frasco,16.9
Yogurt Bebible Gloria Slim Vainilla Galonera 1.7kg,S/ 9.20,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,1.7,kg,Yogurt Bebible Gloria Slim Vainilla Galonera,9.2
Yogurt Bebible Laive Sin Lactosa Sabor Vainilla Francesa 946g,S/ 6.30,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,946.0,g,Yogurt Bebible Laive Sin Lactosa Sabor Vainilla Francesa,6.3
Yogurt Griego Sin Azúcar Tigo Premium 1kg,S/ 16.00,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,1.0,kg,Yogurt Griego Sin Azúcar Tigo Premium,16.0
Yogurt Frutado Gloria Durazno Vaso 120 g,S/ 1.70,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,120.0,g,Yogurt Frutado Gloria Durazno Vaso,1.7
Yogurt Batido Sabor Fresa con Bolitas de Chocolate Gloria Batti Mix 146g,S/ 2.99,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,146.0,g,Yogurt Batido Sabor Fresa con Bolitas de Chocolate Gloria Batti Mix,2.99
Yogurt Gloria Griego Sabor Mango 120g,S/ 2.20,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,120.0,g,Yogurt Gloria Griego Sabor Mango,2.2
Yogurt Battimix Gloria Vainilla C/Hojuelas Azucaradas Vaso 125 g,S/ 2.99,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,1.0,g,Yogurt Battimiloria Vainilla C/Hojuelas Azucaradas Vaso,2.99
Yogurt Battishake Gloria Fresa Vaso 120 g,S/ 1.60,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,120.0,g,Yogurt Battishake Gloria Fresa Vaso,1.6
Yogurt Descremado Sin Lactosa Quark Sabor Vainilla 500g,S/ 12.72,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,500.0,g,Yogurt Descremado Sin Lactosa Quark Sabor Vainilla,12.72
Yogurt Bebible Gloria Vainilla Botella 1kg,S/ 5.99,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,1.0,kg,Yogurt Bebible Gloria Vainilla Botella,5.99
Yogurt Probiótico Laive Sbelt Granadilla y Linaza 946g,S/ 6.30,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,946.0,g,Yogurt Probiótico Laive Sbelt Granadilla y Linaza,6.3
Yogurt Bebible Laive Sbelt Sabor Durazno 1.7kg,S/ 11.90,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,1.7,kg,Yogurt Bebible Laive Sbelt Sabor Durazno,11.9
Yogurt Bebible Laive Sbelt Sabor Mora 946g,S/ 6.30,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,946.0,g,Yogurt Bebible Laive Sbelt Sabor Mora,6.3
Yogurt Gloria Griego Sabor Maracuyá 800g,S/ 6.90,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,800.0,g,Yogurt Gloria Griego Sabor Maracuyá,6.9
Yogurt Gloria Griego con Miel 800g,S/ 6.90,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,800.0,g,Yogurt Gloria Griego con Miel,6.9
Yogurt Bebible Gloria Durazno Botella 180 g,S/ 2.00,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,180.0,g,Yogurt Bebible Gloria Durazno Botella,2.0
Yogurt Bebible Gloria Natural Botella 1kg,S/ 5.99,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,1.0,kg,Yogurt Bebible Gloria Natural Botella,5.99
Yogurt Vakimu +Pro Arándano 500g,S/ 12.08,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,500.0,g,Yogurt Vakimu +Pro Arándano,12.08
Yogurt Bebible Laive Sin Lactosa Fresa 946g,S/ 6.30,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,946.0,g,Yogurt Bebible Laive Sin Lactosa Fresa,6.3
Yogurt Frutado con Aguaymanto Danlac Botella 900g,S/ 9.90,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,900.0,g,Yogurt Frutado con Aguaymanto Danlac Botella,9.9
Yogurt Bebible Sin Lactosa Yoleit Maracumango 1.6kg,S/ 8.90,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,1.6,kg,Yogurt Bebible Sin Lactosa Yoleit Maracumango,8.9
Yogurt Gloria Batti Mix Mini Cookies 138g,S/ 2.99,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,138.0,g,Yogurt Gloria Batti Mix Mini Cookies,2.99
Yogurt Bebible Laive con Lúcuma 1.7kg,S/ 11.50,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,1.7,kg,Yogurt Bebible Laive con Lúcuma,11.5
Yogurt Bebible Gloria Fresa Botella 180 g,S/ 2.00,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,180.0,g,Yogurt Bebible Gloria Fresa Botella,2.0
Yogurt Bebible Yoleit con Fresa Botella 1.6kg,S/ 8.90,metro,YOGUR MIXTO EN VASO,2024-12-05 15:47:49.931634,1.6,kg,Yogurt Bebible Yoleit con Fresa Botella,8.9
