description,brand,price,website,search_term,scrape_timestamp
Maíz Pop Corn BELL'S Bolsa 500g,BELL'S,S/ 4.40,vivanda,MAÍZ SECO CANCHA,2024-12-07 13:47:36.757490
Maíz Morado Deshidratado GUVA Bolsa 1kg,GUVA,S/ 15.99,vivanda,MAÍZ SECO CANCHA,2024-12-07 13:47:36.757490
Maíz Morado,VIVANDA,S/ 7.99,vivanda,MAÍZ SECO CANCHA,2024-12-07 13:47:36.757490
Maíz Pop Corn COSTEÑO Bolsa 500g,COSTENO,S/ 4.60,vivanda,MAÍZ SECO CANCHA,2024-12-07 13:47:36.757490
Maíz Pop Corn BELL'S Dulce Bolsa 70g,BELL'S,S/ 2.10,vivanda,MAÍZ SECO CANCHA,2024-12-07 13:47:36.757490
Maíz Pop Corn TESORO VERDE Bolsa 500g,TESORO VERDE,S/ 4.30,vivanda,MAÍZ SECO CANCHA,2024-12-07 13:47:36.757490
Maíz Dulce FRUTO DE ORO Lata 184g,FRUTO DE ORO,S/ 4.90,vivanda,MAÍZ SECO CANCHA,2024-12-07 13:47:36.757490
Maíz Cancha Cusco BELL'S Bolsa 400g,BELL'S,S/ 6.50,vivanda,MAÍZ SECO CANCHA,2024-12-07 13:47:36.757490
Maíz Chullpi BELL'S Bolsa 400g,BELL'S,S/ 6.30,vivanda,MAÍZ SECO CANCHA,2024-12-07 13:47:36.757490
Maíz Pop Corn PLANET POP Mantequilla Paquete 3un,PLANET POP,S/ 10.70,vivanda,MAÍZ SECO CANCHA,2024-12-07 13:47:36.757490
Maíz Tostado BELL'S Táper 150g,BELL'S,S/ 5.60,vivanda,MAÍZ SECO CANCHA,2024-12-07 13:47:36.757490
Maíz Pop Corn VALLENORTE Bolsa 500g,VALLENORTE,S/ 6.40,vivanda,MAÍZ SECO CANCHA,2024-12-07 13:47:36.757490
Maíz Dulce FRUTO DE ORO Lata 425g,FRUTO DE ORO,S/ 6.90,vivanda,MAÍZ SECO CANCHA,2024-12-07 13:47:36.757490
Maíz Mote Precocido GUVA Bolsa 500g,GUVA,S/ 8.99,vivanda,MAÍZ SECO CANCHA,2024-12-07 13:47:36.757490
Piqueo BELL'S Frutos Secos Maíz del Cusco Bolsa 100g,BELL'S,S/ 4.60,vivanda,MAÍZ SECO CANCHA,2024-12-07 13:47:36.757490
Galletas de Maíz SALMAS Horneadas Caja 216g,SALMAS,S/ 14.90,vivanda,MAÍZ SECO CANCHA,2024-12-07 13:47:36.757490
Frutos Secos VILLA NATURA Cocktail Premium Bolsa 150g,VILLA NATURA,S/ 11.00,vivanda,MAÍZ SECO CANCHA,2024-12-07 13:47:36.757490
Piqueo VALLE ALTO Frutos secos con almendras Bolsa 150Gr,VALLEALTO,S/ 6.40,vivanda,MAÍZ SECO CANCHA,2024-12-07 13:47:36.757490
Lunch Seco con Frejoles y Arroz LA FLORENCIA 450g,LA FLORENCIA,S/ 12.90,vivanda,MAÍZ SECO CANCHA,2024-12-07 13:47:36.757490
Galletas de Maíz SALMAS Horneadas con Camote y Zanahoria Caja 126g,SALMAS,S/ 11.50,vivanda,MAÍZ SECO CANCHA,2024-12-07 13:47:36.757490
Galletas de Maíz SALMAS Horneadas Caja 144g,SALMAS,S/ 10.50,vivanda,MAÍZ SECO CANCHA,2024-12-07 13:47:36.757490
Cereal de Avena Maíz y Trigo ANGEL Meli Bolsa 420g,ANGEL,S/ 16.10,vivanda,MAÍZ SECO CANCHA,2024-12-07 13:47:36.757490
Piqueo BELL'S Cancha Chulpi Picante Bolsa 140g,BELL'S,S/ 5.60,vivanda,MAÍZ SECO CANCHA,2024-12-07 13:47:36.757490
Ají Marisol Seco BELL'S FRESCOS Bandeja 100g,BELL'S FRESCOS,S/ 7.99,vivanda,MAÍZ SECO CANCHA,2024-12-07 13:47:36.757490
Piqueo VILLA NATURA Cancha chulpi salada Táper 150Gr,VILLA NATURA,S/ 6.90,vivanda,MAÍZ SECO CANCHA,2024-12-07 13:47:36.757490
Aceite de Maíz BASSO Botella 1L,BASSO,S/ 14.80,vivanda,MAÍZ SECO CANCHA,2024-12-07 13:47:36.757490
Cereal ÁNGEL Zuck Hojuelas de Maíz Azucaradas Bolsa 1Kg,ANGEL,S/ 22.80,vivanda,MAÍZ SECO CANCHA,2024-12-07 13:47:36.757490
Palitos de Maíz CHIZITOS Bolsa 190g,FRITO LAY,S/ 6.80,vivanda,MAÍZ SECO CANCHA,2024-12-07 13:47:36.757490
Tortillas de Maíz NACHOS Mixtas Bolsa 260g,NACHOS,S/ 12.30,vivanda,MAÍZ SECO CANCHA,2024-12-07 13:47:36.757490
Harina de Maíz Blanco P.A.N. Precocida Bolsa 1Kg,PAN,S/ 11.30,vivanda,MAÍZ SECO CANCHA,2024-12-07 13:47:36.757490
Tortilla de Maíz SANIITO Bolsa 8un,SANIITO,S/ 11.70,vivanda,MAÍZ SECO CANCHA,2024-12-07 13:47:36.757490
Tortilla de Maíz SANIITO Bolsa 12un,SANIITO,S/ 10.60,vivanda,MAÍZ SECO CANCHA,2024-12-07 13:47:36.757490
Ají Panca Seco BELL'S FRESCOS Bandeja 100g,BELL'S FRESCOS,S/ 8.50,vivanda,MAÍZ SECO CANCHA,2024-12-07 13:47:36.757490
Snacks de Papa Maíz y Trigo PIQUEO SNAX Bolsa 200g,FRITO LAY,S/ 9.00,vivanda,MAÍZ SECO CANCHA,2024-12-07 13:47:36.757490
Vino AMINGA Jóven Rosado Semi Seco Botella 750ml,AMINGA,S/ 26.40,vivanda,MAÍZ SECO CANCHA,2024-12-07 13:47:36.757490
Tortillas de Maíz EL TACO Bolsa 10un,EL TACO,S/ 11.70,vivanda,MAÍZ SECO CANCHA,2024-12-07 13:47:36.757490
Anisado ANÍS NAJAR Seco Especial Botella 750ml,NAJAR,S/ 37.50,vivanda,MAÍZ SECO CANCHA,2024-12-07 13:47:36.757490
Vino TACAMA Rosé Semi Seco Botella 750ml,TACAMA,S/ 16.90,vivanda,MAÍZ SECO CANCHA,2024-12-07 13:47:36.757490
Cereal ANGEL Trigo integral de avena y maíz sabor fresa Bolsa 350Gr,ANGEL,S/ 16.10,vivanda,MAÍZ SECO CANCHA,2024-12-07 13:47:36.757490
Piqueo VILLA NATURA Cancha chullpi salada Taper 250Gr,VILLA NATURA,S/ 11.90,vivanda,MAÍZ SECO CANCHA,2024-12-07 13:47:36.757490
Vino SANTIAGO QUEIROLO Malbec Seco Botella 750ml,SANTIAGO QUEIROLO,S/ 16.90,vivanda,MAÍZ SECO CANCHA,2024-12-07 13:47:36.757490
Tortilla de Maíz TÍA ROSA Bolsa 255g,BIMBO,S/ 12.10,vivanda,MAÍZ SECO CANCHA,2024-12-07 13:47:36.757490
Fideo al Vapor CHOUNG LEE Seco Bolsa 250g,CHOUNG LEE,S/ 4.90,vivanda,MAÍZ SECO CANCHA,2024-12-07 13:47:36.757490
Sanguinaccio con Frutos Secos LA GENOVESA 220g,LA GENOVESA,S/ 13.90,vivanda,MAÍZ SECO CANCHA,2024-12-07 13:47:36.757490
Tortillas de Maíz DORITOS Queso Atrevido Bolsa 90g,DORITOS,S/ 5.00,vivanda,MAÍZ SECO CANCHA,2024-12-07 13:47:36.757490
Hongos Secos BELL'S Sobre 10g,BELL'S,S/ 2.00,vivanda,MAÍZ SECO CANCHA,2024-12-07 13:47:36.757490
Panetón Artesanal con Frutos Secos LA FLORENCIA Caja 600g,LA FLORENCIA,S/ 24.90,vivanda,MAÍZ SECO CANCHA,2024-12-07 13:47:36.757490
