description,brand,price,website,search_term,scrape_timestamp
Limón Acido x kg,VIVANDA,S/ 3.99,vivanda,LIMÓN,2024-12-07 14:17:43.102231
Limón Tahití x kg,VIVANDA,S/ 4.20,vivanda,LIMÓN,2024-12-07 14:17:43.102231
Limón Gold,VIVANDA,S/ 5.90,vivanda,LIMÓN,2024-12-07 14:17:43.102231
Limón Tahití Deshidratado GO BARMAN Bolsa 25g,GO BARMAN,S/ 19.90,vivanda,LIMÓN,2024-12-07 14:17:43.102231
Lavavajilla en Pasta BOREAL Limón Pote 800g,BOREAL,S/ 5.60,vivanda,LIMÓN,2024-12-07 14:17:43.102231
Lavavajillas Líquido AYUDÍN Limón Botella 640ml,AYUDIN,S/ 12.90,vivanda,LIMÓN,2024-12-07 14:17:43.102231
Lavavajilla Líquido AYUDÍN Limón Botella 900ml,AYUDIN,S/ 17.50,vivanda,LIMÓN,2024-12-07 14:17:43.102231
Lavavajilla Líquido CIF Limón Frasco 900ml,CIF,S/ 15.10,vivanda,LIMÓN,2024-12-07 14:17:43.102231
Lejía BOREAL Limón Botella 2000g,BOREAL,S/ 4.30,vivanda,LIMÓN,2024-12-07 14:17:43.102231
Lavavajillas Líquido AYUDÍN Limón Botella 1.2L,AYUDIN,S/ 22.50,vivanda,LIMÓN,2024-12-07 14:17:43.102231
Detergente en Polvo ACE Limón Bolsa 4Kg,ACE,S/ 54.90,vivanda,LIMÓN,2024-12-07 14:17:43.102231
Detergente en Polvo ACE Limón Bolsa 2Kg,ACE,S/ 29.90,vivanda,LIMÓN,2024-12-07 14:17:43.102231
Desinfectante PINE SOL Limón Botella 1.8L,PINE SOL,S/ 20.50,vivanda,LIMÓN,2024-12-07 14:17:43.102231
Pulidor de Cocina SAPOLIO Limón Frasco 450g,SAPOLIO,S/ 7.30,vivanda,LIMÓN,2024-12-07 14:17:43.102231
Lavavajilla líquido BOREAL Limón fresh Doypack 500Ml,BOREAL,S/ 4.00,vivanda,LIMÓN,2024-12-07 14:17:43.102231
