description,brand,price,website,search_term,scrape_timestamp
Infusiones BIGELOW Té de Hierbas Caja 20un,BIGELOW,S/ 26.10,vivanda,HIERBAS PARA INFUSIONES,2024-12-07 14:53:24.419973
Infusiones MC COLINS Surtido de Hierbas Caja 100un,MC COLIN'S,S/ 19.30,vivanda,HIERBAS PARA INFUSIONES,2024-12-07 14:53:24.419973
Infusión de Hierbas BIGELOW Manzanilla Caja 8un,BIGELOW,S/ 13.80,vivanda,HIERBAS PARA INFUSIONES,2024-12-07 14:53:24.419973
