description,brand,price,website,search_term,scrape_timestamp
Bebidas Energizantes RED BULL Ambar Edition Lata 250ml,RED BULL,S/ 7.80,vivanda,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:55:27.711845
Bebida Energizante RED BULL Tropical Lata 250ml,RED BULL,S/ 7.80,vivanda,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:55:27.711845
Bebida Energizante sin Azúcar VOLT Botella 300ml,VOLT,S/ 2.49,vivanda,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:55:27.711845
Bebida Energizante VOLT Dark Botella 300ml,VOLT,S/ 2.49,vivanda,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:55:27.711845
Bebida Energizante MONSTER Paradise Lata 473ml,MONSTER,S/ 8.00,vivanda,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:55:27.711845
Bebida Energizante MONSTER Energy Mango Loco Lata 473ml,MONSTER,S/ 8.00,vivanda,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:55:27.711845
Bebida Energizante RED BULL Lata 250ml Paquete 4un,RED BULL,S/ 28.50,vivanda,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:55:27.711845
Bebida Energizante RED BULL Sugar Free Lata 250ml,RED BULL,S/ 7.80,vivanda,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:55:27.711845
Bebida Energizante RED BULL Lata 250ml,RED BULL,S/ 7.80,vivanda,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:55:27.711845
Bebida Energizante RED BULL Red Edition Lata 250ml,RED BULL,S/ 7.80,vivanda,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:55:27.711845
Bebida Energizante VOLT Ginseng Botella 300ml,VOLT,S/ 2.49,vivanda,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:55:27.711845
Bebida Energizante MONSTER Ultra Lata 473ml,MONSTER,S/ 8.00,vivanda,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:55:27.711845
Bebida Energizante VOLT Colágeno y Aloe Vera Botella 300ml,VOLT,S/ 2.49,vivanda,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:55:27.711845
Bebida Energizante RED BULL Paquete 6un Lata 250ml,RED BULL,S/ 39.50,vivanda,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:55:27.711845
Bebida Energizante VOLT Blueberry Maca Botella 300ml,VOLT,S/ 2.49,vivanda,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:55:27.711845
Bebida Energizante RED BULL Sugarfree Lata 250ml Paquete 4un,RED BULL,S/ 28.50,vivanda,BEBIDA ENERGIZANTE (FLUIDA),2024-12-07 14:55:27.711845
