description,brand,price,website,search_term,scrape_timestamp
Piña Golden x kg,VIVANDA,S/ 5.79,vivanda,PIÑA,2024-12-07 14:25:47.164368
Piña Hawaii,VIVANDA,S/ 3.10,vivanda,PIÑA,2024-12-07 14:25:47.164368
Piña en Trozos BALI Lata 567g,BALI,S/ 12.20,vivanda,PIÑA,2024-12-07 14:25:47.164368
Piña Golden en Trozos Congelada FEST Paquete 500g,FEST,S/ 8.90,vivanda,PIÑA,2024-12-07 14:25:47.164368
Piña en Trozos BELL'S en Almíbar Lata 567g,BELL'S,S/ 7.00,vivanda,PIÑA,2024-12-07 14:25:47.164368
Piña Deshidratada GO BARMAN Bolsa 60g,GO BARMAN,S/ 19.90,vivanda,PIÑA,2024-12-07 14:25:47.164368
Piña en Rodajas BALI Lata 567g,BALI,S/ 12.20,vivanda,PIÑA,2024-12-07 14:25:47.164368
Piña en Rodajas BALI Lata 836g,BALI,S/ 13.40,vivanda,PIÑA,2024-12-07 14:25:47.164368
Piña en Rodajas BALI Lata 227g,BALI,S/ 7.10,vivanda,PIÑA,2024-12-07 14:25:47.164368
Piña en Trozos Congelada BELL'S Bolsa 1kg,BELL'S,S/ 14.20,vivanda,PIÑA,2024-12-07 14:25:47.164368
Piña en Rodajas BELL'S en Almíbar Lata 567g,BELL'S,S/ 7.00,vivanda,PIÑA,2024-12-07 14:25:47.164368
Gelatina UNIVERSAL Sabor a Piña Caja 19g,UNIVERSAL,S/ 3.70,vivanda,PIÑA,2024-12-07 14:25:47.164368
"Mix de Fresa, Papaya y Piña Congelada EL FRUTERO Bolsa 1Kg",EL FRUTERO,S/ 15.49,vivanda,PIÑA,2024-12-07 14:25:47.164368
Pack Gaseosa PEPSI Botella 3L + Gaseosa CONCORDIA Piña Botella 3L,PEPSI,S/ 14.90,vivanda,PIÑA,2024-12-07 14:25:47.164368
"Mix Fresa, Piña y Mango Congelado EL FRUTERO Bolsa 1kg",EL FRUTERO,S/ 16.99,vivanda,PIÑA,2024-12-07 14:25:47.164368
Infusiones WAWASANA Te verde piña Caja 50Un,WAWASANA,S/ 16.90,vivanda,PIÑA,2024-12-07 14:25:47.164368
Mermelada de Piña Pote 200g,LA FLORENCIA,S/ 4.60,vivanda,PIÑA,2024-12-07 14:25:47.164368
Bebida Aloe KERO Piña Botella 300ml,KERO,S/ 3.00,vivanda,PIÑA,2024-12-07 14:25:47.164368
Jugo de Piña NATURALE Botella 1L,NATURALE,S/ 8.90,vivanda,PIÑA,2024-12-07 14:25:47.164368
Mermelada BELL'S Light Piña Frasco 230g,BELL'S,S/ 7.00,vivanda,PIÑA,2024-12-07 14:25:47.164368
Agua Mineral SOCOSANI Piña Botella 500ml,SOCOSANI,S/ 1.99,vivanda,PIÑA,2024-12-07 14:25:47.164368
Bebida FRUGOS Piña y Mandarina Caja 1L,FRUGOS,S/ 4.50,vivanda,PIÑA,2024-12-07 14:25:47.164368
Enrollado de Cerdo OTTO KUNZ con Jamón y Piña Paquete 1Kg,OTTO KUNZ,S/ 46.90,vivanda,PIÑA,2024-12-07 14:25:47.164368
Pack Bebida FRUGOS Piña y Mandarina Caja 1L + Focaccia con Tomate Refrigerado LA FLORENCIA 1un,FRUGOS,S/ 12.60,vivanda,PIÑA,2024-12-07 14:25:47.164368
Jugo de Fruta KERO Naranja y Piña Botella 475ml,KERO,S/ 5.70,vivanda,PIÑA,2024-12-07 14:25:47.164368
