brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
FABER CASTELL,Marcador textil Plus Pastel de Marcas Caja de 5 unidades,S/ 13.90,tottus,PASTELES SALADOS,2024-12-06 12:46:43.600968,5.0,un,Marcador textil Plus Pastel de Marcas Caja de ades,13.9
ARTESCO,PLUMONES GLITTER PASTEL X 6UN,S/ 13.20,tottus,PASTELES SALADOS,2024-12-06 12:46:43.600968,6.0,un,PLUMONES GLITTER PASTEL X,13.2
ARTESCO,RESALTADORES MINI PASTEL X 6UN,S/ 7.20,tottus,PASTELES SALADOS,2024-12-06 12:46:43.600968,6.0,un,RESALTADORES MINI PASTEL X,7.2
ARTI CREATIVO,COLORES PASTEL ESTUCH PLAST X12UN,S/ 18.40,tottus,PASTELES SALADOS,2024-12-06 12:46:43.600968,12.0,un,COLORES PASTEL ESTUCH PLAST X,18.4
ARTESCO,COLORES TRIANG PASTELES X10UN,S/ 8.20,tottus,PASTELES SALADOS,2024-12-06 12:46:43.600968,10.0,un,COLORES TRIANG PASTELES X,8.2
UHU,STIC EN BARRA X40GR PASTEL,S/ 13.90,tottus,PASTELES SALADOS,2024-12-06 12:46:43.600968,40.0,g,STIC EN BARRA XR PASTEL,13.9
OFISCOOL,Set X 6 Lapices Pastel,S/ 5.90,tottus,PASTELES SALADOS,2024-12-06 12:46:43.600968,6.0,l,Set X apices Pastel,5.9
COLOMBINA,Pasteles Navideños x 90 g,S/ 10.60,tottus,PASTELES SALADOS,2024-12-06 12:46:43.600968,90.0,g,Pasteles Navideños x,10.6
STABILO,LAPIZ SWANO PASTEL X 6UN,S/ 12.40,tottus,PASTELES SALADOS,2024-12-06 12:46:43.600968,6.0,un,LAPIZ SWANO PASTEL X,12.4
STABILO,LAPICERO LINER PASTEL X 6UN,S/ 10.40,tottus,PASTELES SALADOS,2024-12-06 12:46:43.600968,6.0,un,LAPICERO LINER PASTEL X,10.4
UHU,STIC en barra x 21g pastel,S/ 8.90,tottus,PASTELES SALADOS,2024-12-06 12:46:43.600968,21.0,g,STIC en barra x  pastel,8.9
FABER CASTELL,TEMPERA PASTEL ESTUCHE 6 COLORES X30ML,S/ 9.50,tottus,PASTELES SALADOS,2024-12-06 12:46:43.600968,30.0,ml,TEMPERA PASTEL ESTUCHE 6 COLORES X,9.5
ARTI CREATIVO,NILO PLAST PASTEL 20GRX12 + 4 CORTAD,S/ 9.50,tottus,PASTELES SALADOS,2024-12-06 12:46:43.600968,20.0,g,NILO PLAST PASTEL RX12 + 4 CORTAD,9.5
OFISCOOL,PR Ofis23 Set x5un Resaltadores Pastel,S/ 9.90,tottus,PASTELES SALADOS,2024-12-06 12:46:43.600968,5.0,un,PR Ofis23 Set x Resaltadores Pastel,9.9
CASA JOVEN,Tetera Inoxidable 3.2 L Celeste Pastel,S/ 49.90,tottus,PASTELES SALADOS,2024-12-06 12:46:43.600968,3.2,l,Tetera Inoxidable  Celeste Pastel,49.9
SHARPIE,Resaltador Note Pastel 12 Unidades,S/ 35.30,tottus,PASTELES SALADOS,2024-12-06 12:46:43.600968,12.0,un,Resaltador Note Pastel ades,35.3
FABER CASTELL,MULTIMARK SHAKE Y PAINT PASTEL CTN X6UN,S/ 39.90,tottus,PASTELES SALADOS,2024-12-06 12:46:43.600968,6.0,un,MULTIMARK SHAKE Y PAINT PASTEL CTN X,39.9
