brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
TOTTUS,VINAGRE BLANCO X 1 L,S/ 3.90,tottus,AZÚCAR BLANCA,2024-12-06 13:47:27.518920,1.0,l,VINAGRE BLANCO X,3.9
TOTTUS,Vino Blanco Rutini Reserva Sauvignon 750 mL,S/ 36.90,tottus,AZÚCAR BLANCA,2024-12-06 13:47:27.518920,750.0,ml,Vino Blanco Rutini Reserva Sauvignon,36.9
TOTTUS,Pan Molde Blanco Sin Corteza 560 g,S/ 12.90,tottus,AZÚCAR BLANCA,2024-12-06 13:47:27.518920,560.0,g,Pan Molde Blanco Sin Corteza,12.9
TOTTUS,Vinagre de Vino Blanco 500 mL,S/ 3.30,tottus,AZÚCAR BLANCA,2024-12-06 13:47:27.518920,500.0,ml,Vinagre de Vino Blanco,3.3
TOTTUS,Vino Blanco Sauvignon Casa Viva 750 mL,S/ 26.90,tottus,AZÚCAR BLANCA,2024-12-06 13:47:27.518920,750.0,ml,Vino Blanco Sauvignon Casa Viva,26.9
TOTTUS,Vino Chardo Marques De Casa Concha 14° 750 mL,S/ 79.90,tottus,AZÚCAR BLANCA,2024-12-06 13:47:27.518920,750.0,ml,Vino Chardo Marques De Casa Concha 14°,79.9
TOTTUS,Vino blanco semi seco 750 mL,S/ 12.90,tottus,AZÚCAR BLANCA,2024-12-06 13:47:27.518920,750.0,ml,Vino blanco semi seco,12.9
TOTTUS,PAN MOLDE BLANCO X 750GR,S/ 10.90,tottus,AZÚCAR BLANCA,2024-12-06 13:47:27.518920,750.0,g,PAN MOLDE BLANCO X R,10.9
,Plato Blanco 23 Tami 20 und,S/ 8.90,tottus,AZÚCAR BLANCA,2024-12-06 13:47:27.518920,20.0,un,Plato Blanco 23 Tami d,8.9
DOVE,Packx3 Jabón Blanco 90 g,S/ 12.50,tottus,AZÚCAR BLANCA,2024-12-06 13:47:27.518920,90.0,g,Packx3 Jabón Blanco,12.5
TOTTUS,Pan De La Casa Blanco 350 g,S/ 5.20,tottus,AZÚCAR BLANCA,2024-12-06 13:47:27.518920,350.0,g,Pan De La Casa Blanco,5.2
BIMBO,Pan de Molde Blanco Xl 750 g,S/ 12.90,tottus,AZÚCAR BLANCA,2024-12-06 13:47:27.518920,750.0,g,Pan de Molde Blanco Xl,12.9
TOTTUS,PAN MOLDE BLANCO X 480 GR,S/ 7.60,tottus,AZÚCAR BLANCA,2024-12-06 13:47:27.518920,480.0,g,PAN MOLDE BLANCO X R,7.6
LAN,VINO BLANCO X 750ML,S/ 42.90,tottus,AZÚCAR BLANCA,2024-12-06 13:47:27.518920,750.0,ml,VINO BLANCO X,42.9
LG,Lavadora WT16WVTB 16 Kg TurboDrum Carga Superior Blanco,"S/ 1,399",tottus,AZÚCAR BLANCA,2024-12-06 13:47:27.518920,16.0,kg,Lavadora WT16WVTB  TurboDrum Carga Superior Blanco,1.0
OFISCOOL,Papel Bond Fotocopia 75 Gr A-4 500 Hojas,S/ 13.90,tottus,AZÚCAR BLANCA,2024-12-06 13:47:27.518920,75.0,g,Papel Bond Fotocopia r A-4 500 Hojas,13.9
CARTAVIO,Ron Blanco 40° 1 L,S/ 21.90,tottus,AZÚCAR BLANCA,2024-12-06 13:47:27.518920,1.0,l,Ron Blanco 40°,21.9
