brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
TOTTUS,Aceite de Oliva Extra Virgen 1 L,S/ 65.90,tottus,ACEITE DE OLIVA,2024-12-06 13:16:11.938404,1.0,l,Aceite de Oliva Extra Virgen,65.9
TOTTUS,Aceite de Oliva Extra Virgen 500 mL,S/ 36.90,tottus,ACEITE DE OLIVA,2024-12-06 13:16:11.938404,500.0,ml,Aceite de Oliva Extra Virgen,36.9
EL OLIVAR,Aceite de Oliva 100 % Puro 1 L,S/ 62.20,tottus,ACEITE DE OLIVA,2024-12-06 13:16:11.938404,1.0,l,Aceite de Oliva 100 % Puro,62.2
EL OLIVAR,Aceite de Oliva Extra Virgen 200 mL,S/ 17.90,tottus,ACEITE DE OLIVA,2024-12-06 13:16:11.938404,200.0,ml,Aceite de Oliva Extra Virgen,17.9
TOTTUS,Aceite de Oliva Extra Virgen 2 L,S/ 102.90,tottus,ACEITE DE OLIVA,2024-12-06 13:16:11.938404,2.0,l,Aceite de Oliva Extra Virgen,102.9
EL OLIVAR,Aceite de Oliva Sabor Intenso 500 mL,S/ 43.10,tottus,ACEITE DE OLIVA,2024-12-06 13:16:11.938404,500.0,ml,Aceite de Oliva Sabor Intenso,43.1
EL OLIVAR,Aceite de Oliva Extra Virgen 250 mL,S/ 26.80,tottus,ACEITE DE OLIVA,2024-12-06 13:16:11.938404,250.0,ml,Aceite de Oliva Extra Virgen,26.8
EL OLIVAR,Aceite de Oliva Puro 500 mL,S/ 36.30,tottus,ACEITE DE OLIVA,2024-12-06 13:16:11.938404,500.0,ml,Aceite de Oliva Puro,36.3
TOTTUS,Aceite De Oliva Extra Virgen Premium x 500 mL,S/ 44.90,tottus,ACEITE DE OLIVA,2024-12-06 13:16:11.938404,500.0,ml,Aceite De Oliva Extra Virgen Premium x,44.9
TOTTUS,Aceite de Oliva Extra Virgen Orgánico 500 mL,S/ 41.90,tottus,ACEITE DE OLIVA,2024-12-06 13:16:11.938404,500.0,ml,Aceite de Oliva Extra Virgen Orgánico,41.9
OLIVOS DEL SUR,Aceite de Oliva Extra Virgen 1L,S/ 82.50,tottus,ACEITE DE OLIVA,2024-12-06 13:16:11.938404,1.0,l,Aceite de Oliva Extra Virgen,82.5
PAM,Aceite de Oliva 141 g,S/ 23.90,tottus,ACEITE DE OLIVA,2024-12-06 13:16:11.938404,141.0,g,Aceite de Oliva,23.9
CARBONELL,Aceite de Oliva Extra Virgen 250 mL,S/ 24.90,tottus,ACEITE DE OLIVA,2024-12-06 13:16:11.938404,250.0,ml,Aceite de Oliva Extra Virgen,24.9
OLIVOS DEL SUR,Aceite de Oliva Extra Virgen 500 mL,S/ 51.90,tottus,ACEITE DE OLIVA,2024-12-06 13:16:11.938404,500.0,ml,Aceite de Oliva Extra Virgen,51.9
EL OLIVAR,Aceite de Oliva Extra Virgen 500 mL,S/ 39.20,tottus,ACEITE DE OLIVA,2024-12-06 13:16:11.938404,500.0,ml,Aceite de Oliva Extra Virgen,39.2
OLIVOS DEL SUR,Aceite de Oliva Extra Virgen 200 mL,S/ 24.60,tottus,ACEITE DE OLIVA,2024-12-06 13:16:11.938404,200.0,ml,Aceite de Oliva Extra Virgen,24.6
EL OLIVAR,Aceite de Oliva Extra Virgen 1 L,S/ 72.80,tottus,ACEITE DE OLIVA,2024-12-06 13:16:11.938404,1.0,l,Aceite de Oliva Extra Virgen,72.8
INKA CHIPS,Papas onduladas con tomate albahaca y aceite de oliva de 115 g,S/ 8.50,tottus,ACEITE DE OLIVA,2024-12-06 13:16:11.938404,115.0,g,Papas onduladas con tomate albahaca y aceite de oliva de,8.5
NIVEA,Leche Corporal Hidratante con Aceite de Oliva Frasco 400 mL,S/ 24.90,tottus,ACEITE DE OLIVA,2024-12-06 13:16:11.938404,400.0,ml,Leche Corporal Hidratante con Aceite de Oliva Frasco,24.9
OLIVOS DEL SUR,Aceite de Oliva 100% Puro 500 mL,S/ 47.80,tottus,ACEITE DE OLIVA,2024-12-06 13:16:11.938404,500.0,ml,Aceite de Oliva 100% Puro,47.8
OLIVOS DEL SUR,Aceite de Oliva Extra Virgen 750 mL,S/ 74.20,tottus,ACEITE DE OLIVA,2024-12-06 13:16:11.938404,750.0,ml,Aceite de Oliva Extra Virgen,74.2
OLIVOS DEL SUR,Pack de Aceite de Oliva 500 mL + Vinagre de Manzaza 100 mL,S/ 61.70,tottus,ACEITE DE OLIVA,2024-12-06 13:16:11.938404,500.0,ml,Pack de Aceite de Oliva  + Vinagre de Manzaza,61.7
SANTORINI,Anchoveta en Aceite de Oliva 125g,S/ 4.30,tottus,ACEITE DE OLIVA,2024-12-06 13:16:11.938404,125.0,g,Anchoveta en Aceite de Oliva,4.3
REAL,Lomo de Atún en Aceite de Oliva 80g,S/ 14.90,tottus,ACEITE DE OLIVA,2024-12-06 13:16:11.938404,80.0,g,Lomo de Atún en Aceite de Oliva,14.9
