brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
TOTTUS,Pack de Menestras Tottus: 500 g de lentejas + 500 g de arvejas + 500 g de frijoles canarios,S/ 16.60,tottus,MENESTRAS SANCOCHADAS,2024-12-06 14:02:41.789943,500.0,g,Pack de Menestras Tottus:  de lentejas +  de arvejas +  de frijoles canarios,16.6
TOTTUS,Lentejas bebé de 500 g,S/ 5.72,tottus,MENESTRAS SANCOCHADAS,2024-12-06 14:02:41.789943,500.0,g,Lentejas bebé de,5.72
FARAON,Arroz Extra Faraón de 5 Kg,S/ 27.60,tottus,MENESTRAS SANCOCHADAS,2024-12-06 14:02:41.789943,5.0,kg,Arroz Extra Faraón de,27.6
TOTTUS,Arroz Extra 5 kg,S/ 20.90,tottus,MENESTRAS SANCOCHADAS,2024-12-06 14:02:41.789943,5.0,kg,Arroz Extra,20.9
COSTENO,Arroz Extra Costeño 5 kg,S/ 27.50,tottus,MENESTRAS SANCOCHADAS,2024-12-06 14:02:41.789943,5.0,kg,Arroz Extra Costeño,27.5
COSTENO,Frijol Canario Costeño 500 g,S/ 10.40,tottus,MENESTRAS SANCOCHADAS,2024-12-06 14:02:41.789943,500.0,g,Frijol Canario Costeño,10.4
NATURES HEART,INFUSION HERB SURTIDO CAJA X 20UND,S/ 11.50,tottus,MENESTRAS SANCOCHADAS,2024-12-06 14:02:41.789943,20.0,un,INFUSION HERB SURTIDO CAJA X D,11.5
TOTTUS,Frijol Panamito 500 g,S/ 5.70,tottus,MENESTRAS SANCOCHADAS,2024-12-06 14:02:41.789943,500.0,g,Frijol Panamito,5.7
COSTENO,Frijol Panamito Costeño 500 g,S/ 7,tottus,MENESTRAS SANCOCHADAS,2024-12-06 14:02:41.789943,500.0,g,Frijol Panamito Costeño,7.0
COSTA,Cereal Bar Chips 8 Unidades 21g,S/ 6.60,tottus,MENESTRAS SANCOCHADAS,2024-12-06 14:02:41.789943,8.0,un,Cereal Bar Chips ades,6.6
COSTENO,Arroz Costeño Añejo Bolsa x 10 Kg,S/ 45,tottus,MENESTRAS SANCOCHADAS,2024-12-06 14:02:41.789943,10.0,kg,Arroz Costeño Añejo Bolsa x,45.0
COSTENO,Frijol Castilla Costeño 500 g,S/ 6.60,tottus,MENESTRAS SANCOCHADAS,2024-12-06 14:02:41.789943,500.0,g,Frijol Castilla Costeño,6.6
TOTTUS,Frijol Canario 500 g,S/ 7.74,tottus,MENESTRAS SANCOCHADAS,2024-12-06 14:02:41.789943,500.0,g,Frijol Canario,7.74
GRAN CHALAN,Arroz Extra Añejo Bolsa x 10 Kg,S/ 44.50,tottus,MENESTRAS SANCOCHADAS,2024-12-06 14:02:41.789943,10.0,kg,Arroz Extra Añejo Bolsa x,44.5
TOTTUS,Quinua de 1 kg,S/ 17.78,tottus,MENESTRAS SANCOCHADAS,2024-12-06 14:02:41.789943,1.0,kg,Quinua de,17.78
COSTENO,Frijol Negro Costeño 500 g,S/ 7,tottus,MENESTRAS SANCOCHADAS,2024-12-06 14:02:41.789943,500.0,g,Frijol Negro Costeño,7.0
TOTTUS,Arroz Extra de 10 kg,S/ 44.05,tottus,MENESTRAS SANCOCHADAS,2024-12-06 14:02:41.789943,10.0,kg,Arroz Extra de,44.05
TOTTUS,Arroz superior de 10 kg,S/ 41.71,tottus,MENESTRAS SANCOCHADAS,2024-12-06 14:02:41.789943,10.0,kg,Arroz superior de,41.71
COSTENO,Lenteja Costeño 500 g,S/ 7.30,tottus,MENESTRAS SANCOCHADAS,2024-12-06 14:02:41.789943,500.0,g,Lenteja Costeño,7.3
TESORO DEL CAMPO,Frijol Canario x 350 g,S/ 7,tottus,MENESTRAS SANCOCHADAS,2024-12-06 14:02:41.789943,350.0,g,Frijol Canario x,7.0
VALLENORTE,Arroz Extra Valle Norte 5 kg,S/ 28.50,tottus,MENESTRAS SANCOCHADAS,2024-12-06 14:02:41.789943,5.0,kg,Arroz Extra Valle Norte,28.5
TESORO DEL CAMPO,Frijol Canario 500 g,S/ 9.20,tottus,MENESTRAS SANCOCHADAS,2024-12-06 14:02:41.789943,500.0,g,Frijol Canario,9.2
TESORO DEL CAMPO,Frijol Panamito 500 g,S/ 6.30,tottus,MENESTRAS SANCOCHADAS,2024-12-06 14:02:41.789943,500.0,g,Frijol Panamito,6.3
GRAN CHALAN,Arroz Extra Gran Chalán 5 kg,S/ 26.30,tottus,MENESTRAS SANCOCHADAS,2024-12-06 14:02:41.789943,5.0,kg,Arroz Extra Gran Chalán,26.3
COSTENO,Arveja Partida Costeño 500 g,S/ 4.40,tottus,MENESTRAS SANCOCHADAS,2024-12-06 14:02:41.789943,500.0,g,Arveja Partida Costeño,4.4
TESORO DEL CAMPO,Frijol Red Kid 500 g,S/ 6.50,tottus,MENESTRAS SANCOCHADAS,2024-12-06 14:02:41.789943,500.0,g,Frijol Red Kid,6.5
TOTTUS,Lentejas bebé de 1 kg,S/ 10.51,tottus,MENESTRAS SANCOCHADAS,2024-12-06 14:02:41.789943,1.0,kg,Lentejas bebé de,10.51
COSTENO,Maíz Pop Corn Costeño 500 g,S/ 4.80,tottus,MENESTRAS SANCOCHADAS,2024-12-06 14:02:41.789943,500.0,g,Maíz Pop Corn Costeño,4.8
TOTTUS,Frijol con Tocino 425 gr,S/ 7.80,tottus,MENESTRAS SANCOCHADAS,2024-12-06 14:02:41.789943,425.0,g,Frijol con Tocino r,7.8
TOTTUS,Conserva de frijoles negros en salmuera 400 g,S/ 4.90,tottus,MENESTRAS SANCOCHADAS,2024-12-06 14:02:41.789943,400.0,g,Conserva de frijoles negros en salmuera,4.9
COSTENO,Pallar Costeño 500 g,S/ 7.70,tottus,MENESTRAS SANCOCHADAS,2024-12-06 14:02:41.789943,500.0,g,Pallar Costeño,7.7
EL DORADO,Pasta De Legumbres Tricolor Macarron x 250 g,S/ 26.90,tottus,MENESTRAS SANCOCHADAS,2024-12-06 14:02:41.789943,250.0,g,Pasta De Legumbres Tricolor Macarron x,26.9
TOTTUS,Trigo Mote 500 g,S/ 4.57,tottus,MENESTRAS SANCOCHADAS,2024-12-06 14:02:41.789943,500.0,g,Trigo Mote,4.57
TOTTUS,Papa Seca 400 g,S/ 5.65,tottus,MENESTRAS SANCOCHADAS,2024-12-06 14:02:41.789943,400.0,g,Papa Seca,5.65
COSTENO,Garbanzo Costeño 500 g,S/ 7.40,tottus,MENESTRAS SANCOCHADAS,2024-12-06 14:02:41.789943,500.0,g,Garbanzo Costeño,7.4
TOTTUS,Maiz Pop Corn 500 g,S/ 4.64,tottus,MENESTRAS SANCOCHADAS,2024-12-06 14:02:41.789943,500.0,g,Maiz Pop Corn,4.64
