brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
TACAMA,Vino Tinto Semi Seco Dulce Natural 750 mL,S/ 16.90,tottus,PASTELES DULCES,2024-12-06 12:45:31.071785,750.0,ml,Vino Tinto Semi Seco Dulce Natural,16.9
VALLE FERTIL,Choclo Dulce Desgranado Valle Fértil 432 g,S/ 8.80,tottus,PASTELES DULCES,2024-12-06 12:45:31.071785,432.0,g,Choclo Dulce Desgranado Valle Fértil,8.8
VALLE FERTIL,Choclo Dulce Desgranado Valle Fértil 248 g,S/ 6.50,tottus,PASTELES DULCES,2024-12-06 12:45:31.071785,248.0,g,Choclo Dulce Desgranado Valle Fértil,6.5
LA SERENISIMA,DULCE DE LECHE ESTILO COLONIAL 400G,S/ 18.90,tottus,PASTELES DULCES,2024-12-06 12:45:31.071785,400.0,g,DULCE DE LECHE ESTILO COLONIAL,18.9
DONOFRIO,Bizcocho Dulce Pandulce 490g,S/ 18.60,tottus,PASTELES DULCES,2024-12-06 12:45:31.071785,490.0,g,Bizcocho Dulce Pandulce,18.6
TOTTUS,Dulce de Leche Heladero 550 g,S/ 16.50,tottus,PASTELES DULCES,2024-12-06 12:45:31.071785,550.0,g,Dulce de Leche Heladero,16.5
CARMENCITA,Pimentón Dulce Ahumado 75g,S/ 24.90,tottus,PASTELES DULCES,2024-12-06 12:45:31.071785,75.0,g,Pimentón Dulce Ahumado,24.9
SPREAD,Dulce Untable De Frutos Del Bosque x 390 g,S/ 19.90,tottus,PASTELES DULCES,2024-12-06 12:45:31.071785,390.0,g,Dulce Untable De Frutos Del Bosque x,19.9
BON O BON,POTE CORAZON DULCE LECHE BOB 105G,S/ 17.90,tottus,PASTELES DULCES,2024-12-06 12:45:31.071785,105.0,g,POTE CORAZON DULCE LECHE BOB,17.9
SPREAD,Dulce Untable De Piña x 390 g,S/ 19.90,tottus,PASTELES DULCES,2024-12-06 12:45:31.071785,390.0,g,Dulce Untable De Piña x,19.9
COSTENO,Galletas de arroz dulce costeño 150 gr,S/ 6.90,tottus,PASTELES DULCES,2024-12-06 12:45:31.071785,150.0,g,Galletas de arroz dulce costeño r,6.9
,Licor Anisado Refinado Dulce 35° 750 mL,S/ 94.90,tottus,PASTELES DULCES,2024-12-06 12:45:31.071785,750.0,ml,Licor Anisado Refinado Dulce 35°,94.9
