description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Chuleta de Lomo de Cerdo Sin Piel Porcionado x kg,S/ 23.90 x kg,wong,CHULETA DE CERDO,2024-12-05 17:51:04.471510,1.0,kg,Chuleta de Lomo de Cerdo Sin Piel Porcionado,23.9
Chuleta de Lomo de Cerdo Sin Piel x kg,S/ 23.90 x kg,wong,CHULETA DE CERDO,2024-12-05 17:51:04.471510,1.0,kg,Chuleta de Lomo de Cerdo Sin Piel,23.9
Chuleta de Pierna de Cerdo sin piel x kg,S/ 22.90 x kg,wong,CHULETA DE CERDO,2024-12-05 17:51:04.471510,1.0,kg,Chuleta de Pierna de Cerdo sin piel,22.9
Chuleta de Cerdo Ahumada Kassler Zimmermann x kg,S/ 43.90 x kg,wong,CHULETA DE CERDO,2024-12-05 17:51:04.471510,1.0,kg,Chuleta de Cerdo Ahumada Kassler Zimmermann,43.9
Chuleta de Brazuelo de Cerdo sin Piel x kg,S/ 22.90 x kg,wong,CHULETA DE CERDO,2024-12-05 17:51:04.471510,1.0,kg,Chuleta de Brazuelo de Cerdo sin Piel,22.9
Chuleta Ahumada La Segoviana Paquete 300 g,S/ 15.90,wong,CHULETA DE CERDO,2024-12-05 17:51:04.471510,300.0,g,Chuleta Ahumada La Segoviana Paquete,15.9
Chuleta de Pierna de Cerdo Sin Piel Porcionado x Kg,S/ 22.90 x kg,wong,CHULETA DE CERDO,2024-12-05 17:51:04.471510,1.0,kg,Chuleta de Pierna de Cerdo Sin Piel Porcionado,22.9
Chuleta Ahumada Kassler Cerdeña x kg,S/ 48.50 x kg,wong,CHULETA DE CERDO,2024-12-05 17:51:04.471510,1.0,kg,Chuleta Ahumada Kassler Cerdeña,48.5
Chuleta de Lomo Duroc Redondos x kg,S/ 28.80 x kg,wong,CHULETA DE CERDO,2024-12-05 17:51:04.471510,1.0,kg,Chuleta de Lomo Duroc Redondos,28.8
Chuleta de Brazuelo con Piel de Cerdo x kg,S/ 21.90 x kg,wong,CHULETA DE CERDO,2024-12-05 17:51:04.471510,1.0,kg,Chuleta de Brazuelo con Piel de Cerdo,21.9
Chuleta Parrillera de Cerdo x kg,S/ 22.90 x kg,wong,CHULETA DE CERDO,2024-12-05 17:51:04.471510,1.0,kg,Chuleta Parrillera de Cerdo,22.9
Chuleta de Pierna con Piel de Cerdo x kg,S/ 21.90 x kg,wong,CHULETA DE CERDO,2024-12-05 17:51:04.471510,1.0,kg,Chuleta de Pierna con Piel de Cerdo,21.9
Chuleta de Lomo con Piel de Cerdo x kg,S/ 22.90 x kg,wong,CHULETA DE CERDO,2024-12-05 17:51:04.471510,1.0,kg,Chuleta de Lomo con Piel de Cerdo,22.9
Chuleta de Brazuelo de Cerdo sin Piel Porcionado x kg,S/ 22.90 x kg,wong,CHULETA DE CERDO,2024-12-05 17:51:04.471510,1.0,kg,Chuleta de Brazuelo de Cerdo sin Piel Porcionado,22.9
Chuleta de Hombro de Cerdo Duroc Redondos x kg,S/ 32.90 x kg,wong,CHULETA DE CERDO,2024-12-05 17:51:04.471510,1.0,kg,Chuleta de Hombro de Cerdo Duroc Redondos,32.9
Chuleta Punta de Lomo x kg,S/ 16.90 x kg,wong,CHULETA DE CERDO,2024-12-05 17:51:04.471510,1.0,kg,Chuleta Punta de Lomo,16.9
Chuleta Parrillera de Cerdo con Piel x kg,S/ 22.90 x kg,wong,CHULETA DE CERDO,2024-12-05 17:51:04.471510,1.0,kg,Chuleta Parrillera de Cerdo con Piel,22.9
Chuleta de Pierna de Cerdo con Piel Porcionada x kg,S/ 21.90 x kg,wong,CHULETA DE CERDO,2024-12-05 17:51:04.471510,1.0,kg,Chuleta de Pierna de Cerdo con Piel Porcionada,21.9
Chuleta de Cerdo Kurobuta SRF x kg,S/ 291.90 x kg,wong,CHULETA DE CERDO,2024-12-05 17:51:04.471510,1.0,kg,Chuleta de Cerdo Kurobuta SRF,291.9
Chuleta de Lomo de Cerdo con Piel Porcionado x kg,S/ 22.90 x kg,wong,CHULETA DE CERDO,2024-12-05 17:51:04.471510,1.0,kg,Chuleta de Lomo de Cerdo con Piel Porcionado,22.9
