description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Duraznos En Almíbar Wong Lata 820 g,S/ 7.50,wong,DURAZNO HUAYCO,2024-12-05 18:30:45.196484,820.0,g,Duraznos En Almíbar Wong Lata,7.5
Duraznos en Almíbar Cuisine & Co 820g,S/ 7.90,wong,DURAZNO HUAYCO,2024-12-05 18:30:45.196484,820.0,g,Duraznos en Almíbar Cuisine & Co,7.9
Duraznos en Almíbar Dos Caballos 820g,S/ 11.50,wong,DURAZNO HUAYCO,2024-12-05 18:30:45.196484,820.0,g,Duraznos en Almíbar Dos Caballos,11.5
Duraznos en Almíbar Aconcagua 820g,S/ 10.90,wong,DURAZNO HUAYCO,2024-12-05 18:30:45.196484,820.0,g,Duraznos en Almíbar Aconcagua,10.9
Duraznos en Mitades Pulp 820g,S/ 11.00,wong,DURAZNO HUAYCO,2024-12-05 18:30:45.196484,820.0,g,Duraznos en Mitades Pulp,11.0
Duraznos Deshidratados Wel-B 14g,S/ 8.70,wong,DURAZNO HUAYCO,2024-12-05 18:30:45.196484,14.0,g,Duraznos Deshidratados Wel-B,8.7
Sixpack Bebida de Durazno Frugos del Valle Caja 235ml,S/ 7.90,wong,DURAZNO HUAYCO,2024-12-05 18:30:45.196484,235.0,ml,Sixpack Bebida de Durazno Frugos del Valle Caja,7.9
Bebida de Durazno Frugos del Valle Caja 1.5L,S/ 5.50,wong,DURAZNO HUAYCO,2024-12-05 18:30:45.196484,1.5,l,Bebida de Durazno Frugos del Valle Caja,5.5
Yogurt Frutado Gloria Durazno Vaso 120 g,S/ 1.90,wong,DURAZNO HUAYCO,2024-12-05 18:30:45.196484,120.0,g,Yogurt Frutado Gloria Durazno Vaso,1.9
Yogurt Bebible Gloria Durazno Galonera 1.7kg,S/ 9.20,wong,DURAZNO HUAYCO,2024-12-05 18:30:45.196484,1.7,kg,Yogurt Bebible Gloria Durazno Galonera,9.2
Yogurt Bebible Gloria Durazno Botella 180 g,S/ 2.20,wong,DURAZNO HUAYCO,2024-12-05 18:30:45.196484,180.0,g,Yogurt Bebible Gloria Durazno Botella,2.2
Yogurt Bebible Laive Sbelt Sabor Durazno 1.7kg,S/ 11.90,wong,DURAZNO HUAYCO,2024-12-05 18:30:45.196484,1.7,kg,Yogurt Bebible Laive Sbelt Sabor Durazno,11.9
Pack x2 Sixpack Bebida de Durazno Frugos del Valle Caja 235ml,S/ 14.50,wong,DURAZNO HUAYCO,2024-12-05 18:30:45.196484,235.0,ml,Pack x2 Sixpack Bebida de Durazno Frugos del Valle Caja,14.5
Bebida de Durazno Frugos del Valle Caja 970ml,S/ 3.90,wong,DURAZNO HUAYCO,2024-12-05 18:30:45.196484,970.0,ml,Bebida de Durazno Frugos del Valle Caja,3.9
Yogurt Bebible Gloria Slim Durazno Galonera 1.7kg,S/ 9.20,wong,DURAZNO HUAYCO,2024-12-05 18:30:45.196484,1.7,kg,Yogurt Bebible Gloria Slim Durazno Galonera,9.2
Yogurt Bebible Laive Sin Lactosa Durazno 946g,S/ 6.30,wong,DURAZNO HUAYCO,2024-12-05 18:30:45.196484,946.0,g,Yogurt Bebible Laive Sin Lactosa Durazno,6.3
Té Negro Free Tea Durazno Botella 500 ml,S/ 2.80,wong,DURAZNO HUAYCO,2024-12-05 18:30:45.196484,500.0,ml,Té Negro Free Tea Durazno Botella,2.8
Tripack Bebida de Durazno Frugos del Valle Caja 1.5L,S/ 14.90,wong,DURAZNO HUAYCO,2024-12-05 18:30:45.196484,1.5,l,Tripack Bebida de Durazno Frugos del Valle Caja,14.9
Yogurt Premiun Tigo Light Durazno Vaso 160 g,S/ 5.20,wong,DURAZNO HUAYCO,2024-12-05 18:30:45.196484,160.0,g,Yogurt Premiun Tigo Light Durazno Vaso,5.2
Yogurt Batido con Trozos de Durazno Laive Griego Frutado 120g,S/ 2.50,wong,DURAZNO HUAYCO,2024-12-05 18:30:45.196484,120.0,g,Yogurt Batido con Trozos de Durazno Laive Griego Frutado,2.5
