description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Achocolatado Chocolisto Doypack 400 g,S/ 14.30,wong,PRODUCTO ACHOCOLATADO,2024-12-05 19:29:25.311092,400.0,g,Achocolatado Chocolisto Doypack,14.3
Achocolatado Chocolisto Pote 300 g,S/ 13.50,wong,PRODUCTO ACHOCOLATADO,2024-12-05 19:29:25.311092,300.0,g,Achocolatado Chocolisto Pote,13.5
Achocolatado Chocolisto Doypack 200 g,S/ 9.70,wong,PRODUCTO ACHOCOLATADO,2024-12-05 19:29:25.311092,200.0,g,Achocolatado Chocolisto Doypack,9.7
Chocolatada en Polvo Miskísimoo Doypack 200 g,S/ 9.90,wong,PRODUCTO ACHOCOLATADO,2024-12-05 19:29:25.311092,200.0,g,Chocolatada en Polvo Miskísimoo Doypack,9.9
Artesco Proyecto de Cerámica Ultraligera Pote 32 g,S/ 5.20,wong,PRODUCTO ACHOCOLATADO,2024-12-05 19:29:25.311092,32.0,g,Artesco Proyecto de Cerámica Ultraligera Pote,5.2
Bebida Chocolatada La Preferida 800ml,S/ 3.00,wong,PRODUCTO ACHOCOLATADO,2024-12-05 19:29:25.311092,800.0,ml,Bebida Chocolatada La Preferida,3.0
Vino Tinto Malbec Cabernet Franc Proyecto Hermanas Botella 750ml,S/ 159.90,wong,PRODUCTO ACHOCOLATADO,2024-12-05 19:29:25.311092,750.0,ml,Vino Tinto Malbec Cabernet Franc Proyecto Hermanas Botella,159.9
Vino Blanco Chardonnay Proyecto Hermanas Botella 750ml,S/ 159.90,wong,PRODUCTO ACHOCOLATADO,2024-12-05 19:29:25.311092,750.0,ml,Vino Blanco Chardonnay Proyecto Hermanas Botella,159.9
