description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Plátano Bizcocho Tipo Exportación x kg,S/ 6.99 x kg,wong,PLÁTANO BISCOCHO,2024-12-05 18:33:09.075699,1.0,kg,Plátano Bizcocho Tipo Exportación,6.99
Plátano Bizcocho Orgánico x kg,S/ 6.99 x kg,wong,PLÁTANO BISCOCHO,2024-12-05 18:33:09.075699,1.0,kg,Plátano Bizcocho Orgánico,6.99
