description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Margarina Sello de Oro Barra 200g,S/ 4.50,wong,MARGARINA ENVASADA,2024-12-05 18:25:43.141274,200.0,g,Margarina Sello de Oro Barra,4.5
Margarina Sello de Oro Barra 90g,S/ 3.30,wong,MARGARINA ENVASADA,2024-12-05 18:25:43.141274,90.0,g,Margarina Sello de Oro Barra,3.3
Margarina Dorina Clásica 220g,S/ 6.90,wong,MARGARINA ENVASADA,2024-12-05 18:25:43.141274,220.0,g,Margarina Dorina Clásica,6.9
Margarina Dorina Light Pote 450 g,S/ 10.50,wong,MARGARINA ENVASADA,2024-12-05 18:25:43.141274,450.0,g,Margarina Dorina Light Pote,10.5
Margarina Manty Clásica 300g,S/ 5.60,wong,MARGARINA ENVASADA,2024-12-05 18:25:43.141274,300.0,g,Margarina Manty Clásica,5.6
Margarina Dorina Light 220g,S/ 6.90,wong,MARGARINA ENVASADA,2024-12-05 18:25:43.141274,220.0,g,Margarina Dorina Light,6.9
Margarina Sello de Oro Pote 400g,S/ 8.99,wong,MARGARINA ENVASADA,2024-12-05 18:25:43.141274,400.0,g,Margarina Sello de Oro Pote,8.99
Margarina Dorina Clásica 450g,S/ 10.50,wong,MARGARINA ENVASADA,2024-12-05 18:25:43.141274,450.0,g,Margarina Dorina Clásica,10.5
Margarina Dorina Clásica 900g,S/ 19.90,wong,MARGARINA ENVASADA,2024-12-05 18:25:43.141274,900.0,g,Margarina Dorina Clásica,19.9
Margarina Laive Swis 200g,S/ 4.99,wong,MARGARINA ENVASADA,2024-12-05 18:25:43.141274,200.0,g,Margarina Laive Swis,4.99
Margarina Laive Swis 450g,S/ 11.40,wong,MARGARINA ENVASADA,2024-12-05 18:25:43.141274,450.0,g,Margarina Laive Swis,11.4
Margarina La Danesa 500g,S/ 16.20,wong,MARGARINA ENVASADA,2024-12-05 18:25:43.141274,500.0,g,Margarina La Danesa,16.2
Margarina Laive Swis 90g,S/ 3.80,wong,MARGARINA ENVASADA,2024-12-05 18:25:43.141274,90.0,g,Margarina Laive Swis,3.8
Margarina Sello de Oro Pote 200g,S/ 5.90,wong,MARGARINA ENVASADA,2024-12-05 18:25:43.141274,200.0,g,Margarina Sello de Oro Pote,5.9
Mantequilla con Sal Gloria 390g,S/ 17.90,wong,MARGARINA ENVASADA,2024-12-05 18:25:43.141274,390.0,g,Mantequilla con Sal Gloria,17.9
Mantequilla con Sal Laive 180g,S/ 10.90,wong,MARGARINA ENVASADA,2024-12-05 18:25:43.141274,180.0,g,Mantequilla con Sal Laive,10.9
Mantequilla con Sal Gloria 180g,S/ 9.90,wong,MARGARINA ENVASADA,2024-12-05 18:25:43.141274,180.0,g,Mantequilla con Sal Gloria,9.9
Mantequilla Plusa Con Sal Barra 200 g,S/ 11.90,wong,MARGARINA ENVASADA,2024-12-05 18:25:43.141274,200.0,g,Mantequilla Plusa Con Sal Barra,11.9
Mantequilla Gloria Sin Sal 180g,S/ 9.90,wong,MARGARINA ENVASADA,2024-12-05 18:25:43.141274,180.0,g,Mantequilla Gloria Sin Sal,9.9
Mantequilla con Sal Laive 180g,S/ 13.99,wong,MARGARINA ENVASADA,2024-12-05 18:25:43.141274,180.0,g,Mantequilla con Sal Laive,13.99
