description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Sancochado de Osobuco Nacional x kg,S/ 22.50 x kg,wong,VEGETALES SANCOCHADOS,2024-12-05 19:22:54.198124,1.0,kg,Sancochado de Osobuco Nacional,22.5
Sancochado Punta de Pecho x kg,S/ 24.90 x kg,wong,VEGETALES SANCOCHADOS,2024-12-05 19:22:54.198124,1.0,kg,Sancochado Punta de Pecho,24.9
Sancochado de Pescuezo x kg,S/ 25.90 x kg,wong,VEGETALES SANCOCHADOS,2024-12-05 19:22:54.198124,1.0,kg,Sancochado de Pescuezo,25.9
Sancochado de Osobuco Nacional Porcionado x kg,S/ 25.90 x kg,wong,VEGETALES SANCOCHADOS,2024-12-05 19:22:54.198124,1.0,kg,Sancochado de Osobuco Nacional Porcionado,25.9
Sancochado Punta de Pecho Nacional x kg,S/ 24.90 x kg,wong,VEGETALES SANCOCHADOS,2024-12-05 19:22:54.198124,1.0,kg,Sancochado Punta de Pecho Nacional,24.9
Vegetales Precocidos Green Food Mixtura Italiana 400g,S/ 6.00,wong,VEGETALES SANCOCHADOS,2024-12-05 19:22:54.198124,400.0,g,Vegetales Precocidos Green Food Mixtura Italiana,6.0
Sancochado de Pescuezo Nacional x kg,S/ 25.90 x kg,wong,VEGETALES SANCOCHADOS,2024-12-05 19:22:54.198124,1.0,kg,Sancochado de Pescuezo Nacional,25.9
Vegetales Mixtos Valle Fértil Lata 425 g,S/ 10.30,wong,VEGETALES SANCOCHADOS,2024-12-05 19:22:54.198124,425.0,g,Vegetales Mixtos Valle Fértil Lata,10.3
Twopack Aceite Vegetal Primor Premium 900ml,S/ 18.50,wong,VEGETALES SANCOCHADOS,2024-12-05 19:22:54.198124,900.0,ml,Twopack Aceite Vegetal Primor Premium,18.5
Twopack Aceite Vegetal Primor Clásico 900ml,S/ 16.70,wong,VEGETALES SANCOCHADOS,2024-12-05 19:22:54.198124,900.0,ml,Twopack Aceite Vegetal Primor Clásico,16.7
Aceite Vegetal Primor Premium Botella 900ml,S/ 10.70,wong,VEGETALES SANCOCHADOS,2024-12-05 19:22:54.198124,900.0,ml,Aceite Vegetal Primor Premium Botella,10.7
Twopack Bebida de Almendra Nature's Heart Sin Azúcar Caja 946ml,S/ 18.90,wong,VEGETALES SANCOCHADOS,2024-12-05 19:22:54.198124,946.0,ml,Twopack Bebida de Almendra Nature's Heart Sin Azúcar Caja,18.9
Filete de Atún Campomar Gourmet Artesanal en Aceite Vegetal Frasco 160 gr,S/ 6.40,wong,VEGETALES SANCOCHADOS,2024-12-05 19:22:54.198124,160.0,g,Filete de Atún Campomar Gourmet Artesanal en Aceite Vegetal Frasco r,6.4
Aceite Vegetal Primor Premium 900ml + Mayonesa AlaCena 850g,S/ 25.50,wong,VEGETALES SANCOCHADOS,2024-12-05 19:22:54.198124,900.0,ml,Aceite Vegetal Primor Premium  + Mayonesa AlaCena,25.5
Twopack Bebida de Almendra Laive Vio Sabor Vainilla Caja 946ml,S/ 18.90,wong,VEGETALES SANCOCHADOS,2024-12-05 19:22:54.198124,946.0,ml,Twopack Bebida de Almendra Laive Vio Sabor Vainilla Caja,18.9
Twopack Bebida de Avena Nature's Heart Sin Azúcar Caja 946ml,S/ 18.90,wong,VEGETALES SANCOCHADOS,2024-12-05 19:22:54.198124,946.0,ml,Twopack Bebida de Avena Nature's Heart Sin Azúcar Caja,18.9
Bebida de Coco Nature's Heart Sin Azúcar Caja 946ml,S/ 10.90,wong,VEGETALES SANCOCHADOS,2024-12-05 19:22:54.198124,946.0,ml,Bebida de Coco Nature's Heart Sin Azúcar Caja,10.9
Pack Primor: Aceite Vegetal 900ml + Filete de Atún 140g,S/ 12.49,wong,VEGETALES SANCOCHADOS,2024-12-05 19:22:54.198124,900.0,ml,Pack Primor: Aceite Vegetal  + Filete de Atún,12.49
Aceite Vegetal Primor Clásico Botella 900ml,S/ 9.80,wong,VEGETALES SANCOCHADOS,2024-12-05 19:22:54.198124,900.0,ml,Aceite Vegetal Primor Clásico Botella,9.8
Aceite Vegetal Cuisine & Co 900ml,S/ 8.90,wong,VEGETALES SANCOCHADOS,2024-12-05 19:22:54.198124,900.0,ml,Aceite Vegetal Cuisine & Co,8.9
Trozos de Atún en Aceite Vegetal Cuisine & Co 140g,S/ 5.10,wong,VEGETALES SANCOCHADOS,2024-12-05 19:22:54.198124,140.0,g,Trozos de Atún en Aceite Vegetal Cuisine & Co,5.1
Carbon Vegetal Arizona x 5 Kg,S/ 25.49,wong,VEGETALES SANCOCHADOS,2024-12-05 19:22:54.198124,5.0,kg,Carbon Vegetal Arizona x,25.49
Bebida de Almendra Nature's Heart Sin Azúcar Caja 946ml,S/ 10.90,wong,VEGETALES SANCOCHADOS,2024-12-05 19:22:54.198124,946.0,ml,Bebida de Almendra Nature's Heart Sin Azúcar Caja,10.9
Filete de Atún en Aceite Vegetal Cuisine & Co 140g,S/ 5.50,wong,VEGETALES SANCOCHADOS,2024-12-05 19:22:54.198124,140.0,g,Filete de Atún en Aceite Vegetal Cuisine & Co,5.5
Trozos de Atún en Aceite Vegetal Florida 150g,S/ 5.90,wong,VEGETALES SANCOCHADOS,2024-12-05 19:22:54.198124,150.0,g,Trozos de Atún en Aceite Vegetal Florida,5.9
Bebida de Coco Laive Vio Caja 946ml,S/ 12.40,wong,VEGETALES SANCOCHADOS,2024-12-05 19:22:54.198124,946.0,ml,Bebida de Coco Laive Vio Caja,12.4
Bebida de Almendra Laive Vio Sin Endulzar Caja 946ml,S/ 12.40,wong,VEGETALES SANCOCHADOS,2024-12-05 19:22:54.198124,946.0,ml,Bebida de Almendra Laive Vio Sin Endulzar Caja,12.4
