description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Apio Hipodrónico Ecologic x un,S/ 6.30,wong,APIO,2024-12-05 18:43:13.425348,1.0,un,Apio Hipodrónico Ecologic,6.3
Apio en Bastones Ecologic 200g,S/ 4.20,wong,APIO,2024-12-05 18:43:13.425348,200.0,g,Apio en Bastones Ecologic,4.2
Apio Prelavado Viva 300g,S/ 7.50,wong,APIO,2024-12-05 18:43:13.425348,300.0,g,Apio Prelavado Viva,7.5
