description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Pan de Molde Blanco Bimbo Bolsa 750 g,S/ 13.50,wong,PAN DE MOLDE,2024-12-05 17:38:36.651271,750.0,g,Pan de Molde Blanco Bimbo Bolsa,13.5
Pan de Molde de Semillas Bimbo Vital Bolsa 600 g,S/ 12.90,wong,PAN DE MOLDE,2024-12-05 17:38:36.651271,600.0,g,Pan de Molde de Semillas Bimbo Vital Bolsa,12.9
Pan de Molde Multicereal Bimbo Vital Bolsa 600 g,S/ 12.90,wong,PAN DE MOLDE,2024-12-05 17:38:36.651271,600.0,g,Pan de Molde Multicereal Bimbo Vital Bolsa,12.9
Pan de Molde Tipo Artesanal Bimbo Artesano Original 560g,S/ 11.90,wong,PAN DE MOLDE,2024-12-05 17:38:36.651271,560.0,g,Pan de Molde Tipo Artesanal Bimbo Artesano Original,11.9
Pan de Molde Blanco Sin Corteza Bimbo 650g,S/ 16.90,wong,PAN DE MOLDE,2024-12-05 17:38:36.651271,650.0,g,Pan de Molde Blanco Sin Corteza Bimbo,16.9
Pan de Molde Tipo Artesanal Bimbo Artesano Integral 560g,S/ 11.90,wong,PAN DE MOLDE,2024-12-05 17:38:36.651271,560.0,g,Pan de Molde Tipo Artesanal Bimbo Artesano Integral,11.9
Pan de Molde Integral Bimbo Bolsa 750 g,S/ 13.50,wong,PAN DE MOLDE,2024-12-05 17:38:36.651271,750.0,g,Pan de Molde Integral Bimbo Bolsa,13.5
Pan de Molde Integral Sin Bordes Bimbo Bolsa 650 g,S/ 16.90,wong,PAN DE MOLDE,2024-12-05 17:38:36.651271,650.0,g,Pan de Molde Integral Sin Bordes Bimbo Bolsa,16.9
Pan de Molde de Semillas Bimbo Vital Bolsa 360 g,S/ 9.50,wong,PAN DE MOLDE,2024-12-05 17:38:36.651271,360.0,g,Pan de Molde de Semillas Bimbo Vital Bolsa,9.5
Pan de Molde Bimbo Vital Mix de Quinuas 600g,S/ 12.90,wong,PAN DE MOLDE,2024-12-05 17:38:36.651271,600.0,g,Pan de Molde Bimbo Vital Mix de Quinuas,12.9
Pack x2 Pan de Molde de Semillas Bimbo Vital Bolsa 600 g,S/ 29.60,wong,PAN DE MOLDE,2024-12-05 17:38:36.651271,600.0,g,Pack x2 Pan de Molde de Semillas Bimbo Vital Bolsa,29.6
Pan de Molde Blanco Bimbo 480g,S/ 11.90,wong,PAN DE MOLDE,2024-12-05 17:38:36.651271,480.0,g,Pan de Molde Blanco Bimbo,11.9
Pan de Molde Multicereal Vital Bimbo Bolsa 360 g,S/ 9.50,wong,PAN DE MOLDE,2024-12-05 17:38:36.651271,360.0,g,Pan de Molde Multicereal Vital Bimbo Bolsa,9.5
Pan de Molde Bimbo Doble Fibra 510g,S/ 11.90,wong,PAN DE MOLDE,2024-12-05 17:38:36.651271,510.0,g,Pan de Molde Bimbo Doble Fibra,11.9
Pan de Molde Blanco Bimbo Cero Cero 530g,S/ 12.50,wong,PAN DE MOLDE,2024-12-05 17:38:36.651271,530.0,g,Pan de Molde Blanco Bimbo Cero Cero,12.5
Pan de Molde Integral Bimbo 480g,S/ 11.90,wong,PAN DE MOLDE,2024-12-05 17:38:36.651271,480.0,g,Pan de Molde Integral Bimbo,11.9
