description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Quinua Blanca Precocida Guva 500g,S/ 9.19,wong,UVA BLANCA,2024-12-05 18:35:18.785951,500.0,g,Quinua Blanca Precocida Guva,9.19
Ají Panca Deshidratado Guva 100g,S/ 9.00,wong,UVA BLANCA,2024-12-05 18:35:18.785951,100.0,g,Ají Panca Deshidratado Guva,9.0
Pack Simoniz: Silicona Protector UV 3 Aroma Fresa Frasco 400 ml + Limpiador Renovador de Llantas Llantax Frasco 400 ml,S/ 37.99,wong,UVA BLANCA,2024-12-05 18:35:18.785951,400.0,ml,Pack Simoniz: Silicona Protector UV 3 Aroma Fresa Frasco  + Limpiador Renovador de Llantas Llantax Frasco,37.99
Sally Hansen Esmalte de Uñas Blanco Miracle Gel 450 Get Mod,S/ 46.90,wong,UVA BLANCA,2024-12-05 18:35:18.785951,450.0,g,Sally Hansen Esmalte de Uñas Blanco Miracle Gel et Mod,46.9
