brand,description,price,website,search_term,scrape_timestamp
GLORIA,YOG PARC DES 1.7KG FRESA C PLATANO,S/ 8.90,tottus,PLÁTANO BISCOCHO,2024-12-06 13:23:11.603829
TOTTUS,Compota de Plátano,S/ 2.50,tottus,PLÁTANO BISCOCHO,2024-12-06 13:23:11.603829
TOTTUS,Keke de Plátano Rectangular,S/ 6,tottus,PLÁTANO BISCOCHO,2024-12-06 13:23:11.603829
TOTTUS,Keke de Plátano Redondo,S/ 14.50,tottus,PLÁTANO BISCOCHO,2024-12-06 13:23:11.603829
GENERICO,Harina de plátano 250 g,S/ 12.30,tottus,PLÁTANO BISCOCHO,2024-12-06 13:23:11.603829
DYFFERENT,Granola Coco Plátano 250 g,S/ 18.90,tottus,PLÁTANO BISCOCHO,2024-12-06 13:23:11.603829
GLORIA,YOG PARC DESC 1KG FRESA C PLATANO,S/ 5.90,tottus,PLÁTANO BISCOCHO,2024-12-06 13:23:11.603829
ARTICHAY,Plátano Frito Sabor Cabanossi 210 g,S/ 16.50,tottus,PLÁTANO BISCOCHO,2024-12-06 13:23:11.603829
NATURAL HOME,Yogy Fresas y Plátano 4 unds 100 g,S/ 24.90,tottus,PLÁTANO BISCOCHO,2024-12-06 13:23:11.603829
,Chocolate Plátano 80% Cacao Quma 70 g,S/ 19.90,tottus,PLÁTANO BISCOCHO,2024-12-06 13:23:11.603829
,Snacks para Perros Sabor Plátano y Pollo Pet Care 70 g,S/ 10.50,tottus,PLÁTANO BISCOCHO,2024-12-06 13:23:11.603829
