brand,description,price,website,search_term,scrape_timestamp
TOTTUS,Papas Pre Fritas Rectas 1Kg,S/ 11.90,tottus,VEGETALES SANCOCHADOS,2024-12-06 14:03:04.276343
EL OLIVAR,ACEITUNA NEGRA SIN PEPA X 240G,S/ 9.90,tottus,VEGETALES SANCOCHADOS,2024-12-06 14:03:04.276343
PRIMOR,Aceite vegetal Premium de 900 mL,S/ 10.50,tottus,VEGETALES SANCOCHADOS,2024-12-06 14:03:04.276343
OSTER,Extractor de Jugos 400W Rojo,S/ 229,tottus,VEGETALES SANCOCHADOS,2024-12-06 14:03:04.276343
PRIMOR,Aceite vegetal de 900 mL,S/ 9.50,tottus,VEGETALES SANCOCHADOS,2024-12-06 14:03:04.276343
PRIMOR,Trozo Atún Aceite Vegetal Lata x 140 g,S/ 6.50,tottus,VEGETALES SANCOCHADOS,2024-12-06 14:03:04.276343
,Aceite Vegetal Del Cielo Botella x 900 mL,S/ 5.80,tottus,VEGETALES SANCOCHADOS,2024-12-06 14:03:04.276343
TOTTUS,Aceite Vegetal 5L,S/ 32.90,tottus,VEGETALES SANCOCHADOS,2024-12-06 14:03:04.276343
CAMPOMAR,Filete De Atún En Aceite Vegetal Six Pack x 150g,S/ 35.90,tottus,VEGETALES SANCOCHADOS,2024-12-06 14:03:04.276343
DELEITE,Aceite Vegetal Premium 5L,S/ 35.50,tottus,VEGETALES SANCOCHADOS,2024-12-06 14:03:04.276343
OSTER,Freidora De Aire 1.8 Lts Negra,S/ 129,tottus,VEGETALES SANCOCHADOS,2024-12-06 14:03:04.276343
MIMASKOT,Comida para Perros Adultos Sabor Carne y Vegetales 15 kg,S/ 117.50,tottus,VEGETALES SANCOCHADOS,2024-12-06 14:03:04.276343
OLIVOS DEL SUR,Hummus De Alcachofa Ods 220 gr,S/ 19.90,tottus,VEGETALES SANCOCHADOS,2024-12-06 14:03:04.276343
CASA VERDE,Dip Con Palta Frasco x 225 g,S/ 9.90,tottus,VEGETALES SANCOCHADOS,2024-12-06 14:03:04.276343
OSTER,Super Freidora de Aire 10Lts CKSTAFOV3-053,S/ 599,tottus,VEGETALES SANCOCHADOS,2024-12-06 14:03:04.276343
TOTTUS,Carbón Vegetal,S/ 49.30,tottus,VEGETALES SANCOCHADOS,2024-12-06 14:03:04.276343
FLORIDA,Trozos Atún en Aceite Vegetal y Sal 140g,S/ 5.80,tottus,VEGETALES SANCOCHADOS,2024-12-06 14:03:04.276343
OLIVALLE,Aceituna Negra Deshuesada Envase x 700 g,S/ 30.27,tottus,VEGETALES SANCOCHADOS,2024-12-06 14:03:04.276343
TOTTUS,Carbón Vegetal,S/ 31.50,tottus,VEGETALES SANCOCHADOS,2024-12-06 14:03:04.276343
FLORIDA,Filete Vegetal de 140 g,S/ 6.50,tottus,VEGETALES SANCOCHADOS,2024-12-06 14:03:04.276343
CAMPOMAR,Trozos de atún en aceite vegetal de 150 g,S/ 5.60,tottus,VEGETALES SANCOCHADOS,2024-12-06 14:03:04.276343
DELEITE,Aceite Vegetal Premium 900mL,S/ 6.80,tottus,VEGETALES SANCOCHADOS,2024-12-06 14:03:04.276343
PRIMOR,Filete de Atún en Aceite Vegetal en Lata de 140 g,S/ 6.70,tottus,VEGETALES SANCOCHADOS,2024-12-06 14:03:04.276343
FLORIDA,Graned de Atún en Aceite Vegetal 140g,S/ 4.60,tottus,VEGETALES SANCOCHADOS,2024-12-06 14:03:04.276343
VALLE FERTIL,Vegetales mixtos en conserva de 425 g,S/ 8.80,tottus,VEGETALES SANCOCHADOS,2024-12-06 14:03:04.276343
DELEITE,Aceite Vegetal Premium 2L,S/ 14.83,tottus,VEGETALES SANCOCHADOS,2024-12-06 14:03:04.276343
CAMPOMAR,Filete De Atún En Aceite Vegetal x 150 g,S/ 5.80,tottus,VEGETALES SANCOCHADOS,2024-12-06 14:03:04.276343
TOTTUS,Carbón Vegetal 3 Kg,S/ 21.50,tottus,VEGETALES SANCOCHADOS,2024-12-06 14:03:04.276343
,Aceite Vegetal Del Cielo Botella x 2Lt,S/ 13.30,tottus,VEGETALES SANCOCHADOS,2024-12-06 14:03:04.276343
,D Gussto Trozos Atún Aceite Vegetal 170 g,S/ 5.50,tottus,VEGETALES SANCOCHADOS,2024-12-06 14:03:04.276343
ALPA,Aceite 100% Vegetal Premium 900mL,S/ 7.60,tottus,VEGETALES SANCOCHADOS,2024-12-06 14:03:04.276343
CAMPOMAR,Lomo De Atún En Aceite Vegetal x 150 g,S/ 5.80,tottus,VEGETALES SANCOCHADOS,2024-12-06 14:03:04.276343
SANTORINI,Anchoveta En Aceite Vegetal x 125 g,S/ 3.50,tottus,VEGETALES SANCOCHADOS,2024-12-06 14:03:04.276343
FRESCOMAR,Filete De Bonito Atún Aceite Vegetal 170Gr,S/ 4.90,tottus,VEGETALES SANCOCHADOS,2024-12-06 14:03:04.276343
FRESCOMAR,Trozos De Atún Aceite Vegetal 170Gr,S/ 5.60,tottus,VEGETALES SANCOCHADOS,2024-12-06 14:03:04.276343
HUERTO ALAMEIN,Aceite Vegetal Olivado 900 mL,S/ 12.30,tottus,VEGETALES SANCOCHADOS,2024-12-06 14:03:04.276343
CAMPOMAR,Lomo De Atún En Aceite Vegetal Duopack x 15O g,S/ 12.40,tottus,VEGETALES SANCOCHADOS,2024-12-06 14:03:04.276343
,Leche Vegetal Not Milk Low Fat 1 Lt,S/ 16.90,tottus,VEGETALES SANCOCHADOS,2024-12-06 14:03:04.276343
