brand,description,price,website,search_term,scrape_timestamp
GRANEL,Cajonazo Naranja de Jugo Extra 10 Kg,S/ 15,tottus,NARANJA DE JUGO,2024-12-06 13:19:10.668821
FRUGOS DEL VALLE,Bebida Frugos Fresh Naranja de 3 L,S/ 5.90,tottus,NARANJA DE JUGO,2024-12-06 13:19:10.668821
ZUKO,Jugo en polvo sabor a naranja de 15 g,S/ 1.20,tottus,NARANJA DE JUGO,2024-12-06 13:19:10.668821
FANTA,Gaseosa Naranja 3 L Kola Inglesa 3 L y Sprite Lima-Limón 3 L,S/ 18.90,tottus,NARANJA DE JUGO,2024-12-06 13:19:10.668821
GLORIA,BEBIDA DE NARANJA CAJA 1.5L,S/ 5.90,tottus,NARANJA DE JUGO,2024-12-06 13:19:10.668821
FRUGOS DEL VALLE,Bebida Sabor Naranja 1 Lt Botella,S/ 4.50,tottus,NARANJA DE JUGO,2024-12-06 13:19:10.668821
FRUGOS DEL VALLE,Sixpack Bebida Frugos Naranja 235 Ml Caja,S/ 8.20,tottus,NARANJA DE JUGO,2024-12-06 13:19:10.668821
FRUGOS DEL VALLE,BEBIDA NARANJA X 970ML,S/ 3.90,tottus,NARANJA DE JUGO,2024-12-06 13:19:10.668821
SAN PELLEGRINO,Bebida gasificada con jugo de naranja de 330 mL,S/ 7.50,tottus,NARANJA DE JUGO,2024-12-06 13:19:10.668821
CAMOFIT,Puré De Camote Jugo Naranja Granada Y Miel x 40 g,S/ 2.90,tottus,NARANJA DE JUGO,2024-12-06 13:19:10.668821
FRUGOS DEL VALLE,Bebida Frugos Fresh Citrus Naranja 500 Ml Botella,S/ 1.90,tottus,NARANJA DE JUGO,2024-12-06 13:19:10.668821
GLORIA,Bebida de Naranja 1 L,S/ 4.90,tottus,NARANJA DE JUGO,2024-12-06 13:19:10.668821
WATTS,BEBIDAS DE NARANJA CAJA 946ML,S/ 4.50,tottus,NARANJA DE JUGO,2024-12-06 13:19:10.668821
WATTS,Bebida Sabor Naranja 350 mL,S/ 2.10,tottus,NARANJA DE JUGO,2024-12-06 13:19:10.668821
WATTS,Bebida Sabor Naranja 1 L,S/ 3.90,tottus,NARANJA DE JUGO,2024-12-06 13:19:10.668821
TAMPICO,Bebida Citrus Punch Sabor Naranja 3 L,S/ 7.50,tottus,NARANJA DE JUGO,2024-12-06 13:19:10.668821
FANTA,Gaseosa sabor Naranja 3 L,S/ 6.90,tottus,NARANJA DE JUGO,2024-12-06 13:19:10.668821
PEPSI,TRIPACK + SEVENUP + CONCORDIA NARANJA 3LT,S/ 18.20,tottus,NARANJA DE JUGO,2024-12-06 13:19:10.668821
GATORADE,Naranja 591 mL,S/ 5.50,tottus,NARANJA DE JUGO,2024-12-06 13:19:10.668821
SUEROX,Rehidratante Naranja Mandarina 630 mL,S/ 6.50,tottus,NARANJA DE JUGO,2024-12-06 13:19:10.668821
TOTTUS,Cola naranja Fresh 3 L,S/ 5.50,tottus,NARANJA DE JUGO,2024-12-06 13:19:10.668821
FANTA,Gaseosa sabor Naranja 500 mL,S/ 2.70,tottus,NARANJA DE JUGO,2024-12-06 13:19:10.668821
FANTA,Gaseosa Sabor Naranja 355 mL,S/ 5.50,tottus,NARANJA DE JUGO,2024-12-06 13:19:10.668821
CONCORDIA,Gaseosa Sabor Naranja 3 L,S/ 5.90,tottus,NARANJA DE JUGO,2024-12-06 13:19:10.668821
PEPSI,Tripack de Gaseosa Sevenup Concordia Naranja y Concordia Piña 3 L,S/ 17.50,tottus,NARANJA DE JUGO,2024-12-06 13:19:10.668821
FANTA,BEBIDA GASESOSA NARANJA BOT 500ML X 6UND,S/ 13.50,tottus,NARANJA DE JUGO,2024-12-06 13:19:10.668821
