brand,description,price,website,search_term,scrape_timestamp
LAIVE,MARGARINA SWIS POTE X 450 GR,S/ 9.90,tottus,MARGARINA ENVASADA,2024-12-06 13:17:03.751412
DORINA,Margarina Esparcible Clásica de 450 g,S/ 14.90,tottus,MARGARINA ENVASADA,2024-12-06 13:17:03.751412
BIMBO,Pan de Molde Blanco Xl 750 g,S/ 12.90,tottus,MARGARINA ENVASADA,2024-12-06 13:17:03.751412
SELLO DE ORO,Margarina 200 g,S/ 4.40,tottus,MARGARINA ENVASADA,2024-12-06 13:17:03.751412
SELLO DE ORO,Margarina 400 g,S/ 6.90,tottus,MARGARINA ENVASADA,2024-12-06 13:17:03.751412
SELLO DE ORO,Margarina esparcible 90 g,S/ 3.20,tottus,MARGARINA ENVASADA,2024-12-06 13:17:03.751412
LAIVE,MARGARINA SWIS BARRA X 90 GR,S/ 3.30,tottus,MARGARINA ENVASADA,2024-12-06 13:17:03.751412
TOTTUS,Pan Petipan 600 g,S/ 4.40,tottus,MARGARINA ENVASADA,2024-12-06 13:17:03.751412
BIMBO,Pan de Molde Vital Integral Multicereal con Chía y Linaza 600 g,S/ 12.40,tottus,MARGARINA ENVASADA,2024-12-06 13:17:03.751412
,Pan de Molde Rebanado Bimbo Fuente de Calcio 480 g,S/ 10.50,tottus,MARGARINA ENVASADA,2024-12-06 13:17:03.751412
BIMBO,Pan de molde integral 480 g,S/ 10.70,tottus,MARGARINA ENVASADA,2024-12-06 13:17:03.751412
DON MAMINO,Pan de Molde Blanco sin Corteza 560 g,S/ 13.50,tottus,MARGARINA ENVASADA,2024-12-06 13:17:03.751412
BIMBO,Pan Integral Xg 750 g,S/ 12.90,tottus,MARGARINA ENVASADA,2024-12-06 13:17:03.751412
BIMBO,PAN BLANCO SIN BORDES 650G,S/ 9.90,tottus,MARGARINA ENVASADA,2024-12-06 13:17:03.751412
BIMBO,Pan de molde artesano integral de 560 g,S/ 11.90,tottus,MARGARINA ENVASADA,2024-12-06 13:17:03.751412
UNION,Pan Multisemillas con Avena Unión de 540 g,S/ 11.40,tottus,MARGARINA ENVASADA,2024-12-06 13:17:03.751412
BIMBO,Pan de Molde Vital con Semillas 600 g,S/ 12.40,tottus,MARGARINA ENVASADA,2024-12-06 13:17:03.751412
TOTTUS,Pan Molde Blanco Sin Corteza 560 g,S/ 12.90,tottus,MARGARINA ENVASADA,2024-12-06 13:17:03.751412
BIMBO,PAN PITA INTEGRAL CERO CERO X300GR,S/ 6.80,tottus,MARGARINA ENVASADA,2024-12-06 13:17:03.751412
BIMBO,Pan Hamburguesa 480 g,S/ 10.50,tottus,MARGARINA ENVASADA,2024-12-06 13:17:03.751412
BIMBO,Pan de molde multicereal Vital con chía y linaza de 360 g,S/ 10.50,tottus,MARGARINA ENVASADA,2024-12-06 13:17:03.751412
BIMBO,Pan para Hot Dogs 8 Unidades,S/ 9.90,tottus,MARGARINA ENVASADA,2024-12-06 13:17:03.751412
DGNOTTAS,Cachito de Mantequilla Don Mamino 6 Unidades,S/ 9.50,tottus,MARGARINA ENVASADA,2024-12-06 13:17:03.751412
