brand,description,price,website,search_term,scrape_timestamp
FARAON,Arroz Extra Faraón de 5 Kg,S/ 27.60,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
TOTTUS,Arroz Extra 5 kg,S/ 20.90,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
COSTENO,Arroz Extra Costeño 5 kg,S/ 27.50,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
TOTTUS,Lentejas bebé de 500 g,S/ 5.72,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
BIMBO,Pan de Molde Blanco Xl 750 g,S/ 12.90,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
COSTENO,Arroz Costeño Añejo Bolsa x 10 Kg,S/ 45,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
TOTTUS,Arroz Extra de 10 kg,S/ 44.05,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
TOTTUS,Pack de Menestras Tottus: 500 g de lentejas + 500 g de arvejas + 500 g de frijoles canarios,S/ 16.60,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
TOTTUS,Arroz superior de 10 kg,S/ 41.71,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
GRAN CHALAN,Arroz Extra Añejo Bolsa x 10 Kg,S/ 44.50,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
VALLENORTE,Arroz Extra Valle Norte 5 kg,S/ 28.50,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
GRAN CHALAN,Arroz Extra Gran Chalán 5 kg,S/ 26.30,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
TOTTUS,Canasta Navidad 2024,S/ 52.90,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
NATURES HEART,INFUSION HERB SURTIDO CAJA X 20UND,S/ 11.50,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
COSTA,Cereal Bar Chips 8 Unidades 21g,S/ 6.60,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
AJINOMIX,Sazonador de arroz Deliarroz 6 unidades,S/ 1.90,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
TOTTUS,Harina sin Preparar 1 kg,S/ 6.90,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
TOTTUS,Arroz Superior 5 kg,S/ 21.96,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
PAISANA,Arroz integral,S/ 7.70,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
FARAON,Arroz Superior Faraón de 5 Kg,S/ 24.90,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
VALLENORTE,Arroz Superior Valle Norte 5 kg,S/ 23.50,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
PACASMAYO,Arroz Extra 5K,S/ 25.90,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
TOTTUS,Arroz Integral 5 kg,S/ 24.46,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
VALLENORTE,Arroz Superior Añejo 5 Kg,S/ 25.90,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
COSTENO,Arroz Extra Costeño 750 g,S/ 4.90,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
TOTTUS,Arroz Superior 750 g,S/ 3.90,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
PACASMAYO,Arroz Añejo 5K,S/ 26.90,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
COSTENO,Arroz Superior Costeño 5 kg,S/ 24.50,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
FARAON,Arroz Superior x 750 g,S/ 4,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
TOTTUS,Arroz Extra Añejo 5 kg,S/ 26.19,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
GRAN CHALAN,Arroz Gourmet Extra Añejo Gran Chalán de 5 Kg,S/ 27.50,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
TOTTUS,Arroz Extra 750 g,S/ 4,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
GRAN CHALAN,Arroz Extra Natural 750 g,S/ 5,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
PAISANA,Arroz Superior 1 kg,S/ 5.30,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
COSTENO,Arroz Superior Costeño 750 g,S/ 4.30,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
PACASMAYO,Arroz Extra 750 g,S/ 4.40,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
PACASMAYO,Arroz Añejo 750 g,S/ 4.60,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
TOTTUS,Pan Petipan 600 g,S/ 4.40,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
TOTTUS,Arroz Extra Integral 750 g,S/ 3.89,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
VALLENORTE,Arroz Integral 750 g,S/ 5.59,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
GRAN CHALAN,Arroz Superior Gran Chalán 5 kg,S/ 24.90,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
COSTENO,Arroz Embolsado Costeño Arborio 750 g,S/ 11.90,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
COSTENO,Arroz Embolsado Costeño Parbolizado 750 g,S/ 5.60,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
VALLENORTE,Arroz Superior Valle Norte 750 g,S/ 3.99,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
TOTTUS,Quinua de 1 kg,S/ 17.78,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
COSTENO,Harina De Arroz Costeño x 1 Kg,S/ 8.90,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
GRAN CHALAN,Arroz Superior Gran Chalán 750 g,S/ 4.60,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
GRAN CHALAN,Arroz Integral Gran Chalán x 750 g,S/ 5.90,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
TOTTUS,Arroz Extra Añejo Premium 750 g,S/ 4.52,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
TOTTUS,Harina de Trigo Preparada 1 kg,S/ 7.10,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
VALLENORTE,Arroz Superior Añejo 750 g,S/ 4.50,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
COSTENO,Lenteja Costeño 500 g,S/ 7.30,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
CASA JOVEN,Cuchara de Madera para Arroz,S/ 10.90,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
CASA JOVEN,MOLDE PARA ARROZ MADERA,S/ 26.90,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
COSTENO,Arveja Partida Costeño 500 g,S/ 4.40,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
TOTTUS,Lentejas bebé de 1 kg,S/ 10.51,tottus,ARROZ ENVASADO,2024-12-06 12:35:45.655938
