brand,description,price,website,search_term,scrape_timestamp
Pringles,Papas PRINGLES Original Lata 104g,S/ 8.90,vega,PAPA AMARILLA,2024-12-03 13:39:49.319038
PAPI RICAS,Papas PAPI RICAS Sabor Picante Bolsa 70gr,S/ 2.80,vega,PAPA AMARILLA,2024-12-03 13:39:49.319038
Vega,Papas al Hilo VEGA Bolsa 150gr,S/ 5.20,vega,PAPA AMARILLA,2024-12-03 13:39:49.319038
Lays,Papas LAYS Clásicas Bolsa 210gr,S/ 7.00,vega,PAPA AMARILLA,2024-12-03 13:39:49.319038
Pringles,Papas PRINGLES Sour & Cream Lata 109g,S/ 8.90,vega,PAPA AMARILLA,2024-12-03 13:39:49.319038
Pringles,Papas PRINGLES Queso Lata 109g,S/ 8.90,vega,PAPA AMARILLA,2024-12-03 13:39:49.319038
Vega,Papa seca VEGA Bolsa 400g,S/ 4.30,vega,PAPA AMARILLA,2024-12-03 13:39:49.319038
PAPI RICAS,Papas PAPI RICAS Sabor Picante Bolsa 28gr,S/ 1.50,vega,PAPA AMARILLA,2024-12-03 13:39:49.319038
Lays,Papas LAYS Ondas Picantes Bolsa 140g,S/ 5.90,vega,PAPA AMARILLA,2024-12-03 13:39:49.319038
Lays,Papas LAYS Clásicas Bolsa 150g,S/ 5.80,vega,PAPA AMARILLA,2024-12-03 13:39:49.319038
