brand,description,price,website,search_term,scrape_timestamp
Vega,Cereal VEGA Aritos Frutados Bolsa 140g,S/ 2.90,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Vega,Cereal VEGA Hojuelas Azucaradas Bolsa 140g,S/ 2.90,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Angel,Cereal ÁNGEL Flakes Bolsa 130g,S/ 3.20,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Angel,Cereal ÁNGEL Chocolate Bolsa 130g,S/ 3.20,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Nestle,Cereal CORN FLAKES Bolsa 405g,S/ 16.00,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Angel,Cereal ANGEL Copix Choco Bolsa 120g,S/ 3.20,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Angel,Cereal ÁNGEL Frutt Doypack 840g,S/ 3.20,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Vega,Cereal VEGA Bolitas Sabor a Chocolate Bolsa 140g,S/ 2.90,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Angel,Cereal ÁNGEL Zuck Bolsa 130g,S/ 3.20,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Angel,Cereal ANGEL Almohada Fresia Bolsa 110g,S/ 3.20,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Vega,Cereal VEGA Aritos Frutados Bolsa 20g,S/ 0.50,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Angel,Cereal ÁNGEL Copix Chocolate Bolsa 18g,S/ 0.80,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Costa,Cereal Bar COSTA Chocochips 21gr,S/ 9.90,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Nestle,Cereal NESTLE Chocapic Caja 350g,S/ 19.70,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Angel,Cereal ÁNGEL Meli Arito Bolsa 130g,S/ 3.20,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Nestle,Cereal NESTLE Corn Flakes Caja 180g,S/ 12.00,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Costa,Cereal Bar COSTA Golden 21gr,S/ 9.90,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Costa,Cereal Bar COSTA Chococereal 21gr,S/ 9.90,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Vega,Cereal VEGA Bolitas Chocolate Bolsa 20g,S/ 5.70,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Angel,Cereal ANGEL Tito Almohada Bolsa 110g,S/ 3.20,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Santa Catalina,Avena SANTA CATALINA Bolsa 100gr,S/ 1.60,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Ricocan,Comida para Perros RICOCAN Adultos Razas Medianas y Grandes Cordero y Cereal Bolsa 22Kg,S/ 144.90 31%,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Ricocan,Comida Para Perros RICOCAN Adultos Pequeños Cordero y Cereal Bolsa 22Kg,S/ 144.90 31%,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Quaker,Avena QUAKER Original Bolsa 900gr,S/ 11.50 21%,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
3 Ositos,Avena 3 OSITOS Premium 900g,S/ 9.50 17%,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
3 Ositos,Avena con Quinua 3 OSITOS Premium 900g,S/ 10.69 14%,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Ricocan,Comida para Perros RICOCAN Adultos Razas Medianas Cordero y Cereal Bolsa 15 Kg,S/ 98.90 9%,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Ricocan,Comida para Perros RICOCAN Adultos Razas Pequeñas Cordero y Cereal Bolsa 15 Kg,S/ 98.90 9%,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
3 Ositos,Avena Clásica 3 OSITOS Bolsa 500gr,S/ 6.00 8%,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Thor,"Comida para Perros THOR Adulto Carne, Hígado, Cereal Bolsa 25kg",S/ 110.90 5%,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Quaker,Avena QUAKER Tradicional Bolsa 100gr,S/ 1.30,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
3 Ositos,Avena 3 OSITOS Clásica Económica Bolsa 100g,S/ 1.50,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Santa Catalina,Avena SANTA CATALINA Bolsa 900g,S/ 11.00,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Quaker,Avena QUAKER Tradicional Bolsa 500gr,S/ 7.20,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
3 Ositos,Avena 3 OSITOS Clásica Económica Bolsa 100g Paquete 24u,,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Quaker,Avena QUAKER Tradicional Bolsa 200g,S/ 4.60,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
3 Ositos,Avena 3 OSITOS Clásica Económica Bolsa 100g x3u,,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Grano De Oro,Avena GRANO DE ORO Bolsa 1kg,S/ 10.50,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Super Can,Comida para Perro SUPERCAN Adultos Carne y Cereal Razas Medianas y Grandes Bolsa 25kg,S/ 152.50,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Grano De Oro,Avena GRANO DE ORO con Quinua en Bolsa 170gr,S/ 2.90,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Grano De Oro,Avena GRANO DE ORO Bolsa 370gr,S/ 4.00,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Universal,Chuño UNIVERSAL Bolsa 180gr,S/ 3.30,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Santa Catalina,Avena SANTA CATALINA con Kiwicha Bolsa 280gr,S/ 4.80,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Santa Catalina,Avena SANTA CATALINA con Maca Bolsa 280gr,S/ 4.80,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
3 Ositos,Quinua Avena 3 Ositos Bolsa 270g,S/ 3.60,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Timonel,Avena TIMONEL Precocida e Instantanea Bolsa 900g,S/ 7.50,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
3 Ositos,Avena con Cereal Andino 3 Ositos Bolsa 270g,S/ 3.60,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Mimaskot,Comida para Perros MIMASKOT Adultos Raza Medianas y Grandes Carne Cereales y Vegetales Bolsa 15Kg,S/ 91.90,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Santa Catalina,Avena Santa Catalina Saco 10kg,S/ 69.90,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Timonel,Avena TIMONEL Precocida Instantánea Bolsa 100g,S/ 1.00,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Grano De Oro,Avena GRANO DE ORO Bolsa 10kg,S/ 69.40,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Santa Catalina,Avena SANTA CATALINA Algarrobina Bolsa 280gr,S/ 4.80,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Santa Catalina,Avena SANTA CATALINA con Quinua Bolsa 280gr,S/ 4.80,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Universal,Maizena UNIVERSAL Bolsa 180gr,S/ 3.00,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Santa Catalina,Avena con Chocolate SANTA CATALINA Bolsa 150gr,S/ 4.10,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Costa,Galletas COSTA Gran Cereal Clásico Paquete 6u 36g,S/ 4.20,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Super Can,Comida para Perro SUPERCAN Adultos Carne y Cereal Razas Medianas y Grandes Bolsa 15kg,S/ 94.50,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
Grano De Oro,Avena GRANO DE ORO Hojuelas Gruesa Bolsa 900gr,S/ 16.80,vega,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,2024-12-03 12:04:13.160058
