brand,description,price,website,search_term,scrape_timestamp
Ayudin,Lavavajilla Lìquido AYUDIN Limón Frasco 1.2L,S/ 17.50 15%,vega,LIMÓN,2024-12-03 13:02:13.659588
Ace,Detergente en Polvo ACE Limón Bolsa 2kg,S/ 25.80 14%,vega,LIMÓN,2024-12-03 13:02:13.659588
Sapolio,Detergente Líquido SAPOLIO Matic Limón Botella 2Lt,S/ 18.50 13%,vega,LIMÓN,2024-12-03 13:02:13.659588
Ayudin,Lavavajilla Lìquido AYUDIN Limón Frasco 640 ml,S/ 10.50 13%,vega,LIMÓN,2024-12-03 13:02:13.659588
Vclean,Lavavajilla Lìquido VCLEAN Limón Frasco 750ml,S/ 5.80 11%,vega,LIMÓN,2024-12-03 13:02:13.659588
Sapolio,Lavavajilla en Pasta SAPOLIO Limón Pote 800g,S/ 5.50 8%,vega,LIMÓN,2024-12-03 13:02:13.659588
Universal,Gelatina UNIVERSAL Sabor a Limón Bolsa 130g,S/ 3.50 8%,vega,LIMÓN,2024-12-03 13:02:13.659588
Vclean,Lavavajilla Lìquido VCLEAN Limón Frasco 1.2L,S/ 9.20 7%,vega,LIMÓN,2024-12-03 13:02:13.659588
Ace,Detergente en Polvo ACE Limón Bolsa 4Kg,S/ 42.50 7%,vega,LIMÓN,2024-12-03 13:02:13.659588
Ayudin,Lavavajilla Lìquido AYUDIN Limón Frasco 900 ml,S/ 14.50 6%,vega,LIMÓN,2024-12-03 13:02:13.659588
Sapolio,Detergente en Polvo SAPOLIO Limón Bolsa 2000g,S/ 18.50 4%,vega,LIMÓN,2024-12-03 13:02:13.659588
Sapolio,Lavavajilla Líquido SAPOLIO Limón Botella 750 ml,S/ 8.90 3%,vega,LIMÓN,2024-12-03 13:02:13.659588
Marsella,Detergente MARSELLA Profesional Bolsa 13.5 Kg,S/ 96.00 3%,vega,LIMÓN,2024-12-03 13:02:13.659588
Vclean,Lavavajilla en Pasta VCLEAN Limón Pote 800g,S/ 4.90 2%,vega,LIMÓN,2024-12-03 13:02:13.659588
Clorandina,Lavavajilla en Pasta CLORANDINA Limón Pote 1100gr,S/ 6.30,vega,LIMÓN,2024-12-03 13:02:13.659588
UMSHA,Gelatina UMSHA Sabor Limón Bolsa 120g,S/ 3.20,vega,LIMÓN,2024-12-03 13:02:13.659588
Ace,Detergente en Polvo ACE Aroma de Limón Bolsa 750g,S/ 10.50,vega,LIMÓN,2024-12-03 13:02:13.659588
Ambrosoli,Caramelos AMBROSOLI Cocorokos Limón Bolsa 100 un,S/ 6.20,vega,LIMÓN,2024-12-03 13:02:13.659588
PEROS,Detergente en Polvo PEROS Limón Bolsa 15Kg,S/ 72.90,vega,LIMÓN,2024-12-03 13:02:13.659588
Arcor,Caramelos MISKY sabor a Limón Bolsa 275gr,S/ 4.90,vega,LIMÓN,2024-12-03 13:02:13.659588
Vclean,Lavavajilla Líquido VCLEAN Limón Frasco 800g,S/ 31.80,vega,LIMÓN,2024-12-03 13:02:13.659588
Gn,Galleta GN Rellenitas Sabor a Limón Paquete 8 un,S/ 4.60,vega,LIMÓN,2024-12-03 13:02:13.659588
Ambrosoli,Caramelos AMBROSOLI Gajo de Limón Bolsa 100 un,S/ 6.80,vega,LIMÓN,2024-12-03 13:02:13.659588
PEROS,Detergente en Polvo PEROS Limón Bolsa 900g,S/ 7.40,vega,LIMÓN,2024-12-03 13:02:13.659588
Vclean,Lavavajilla Lìquido VCLEAN Limón Frasco 300ml + Mini Esponja,S/ 4.20,vega,LIMÓN,2024-12-03 13:02:13.659588
Ayudin,Lavavajilla en Pasta AYUDIN Limón Pote 520 g,S/ 5.50,vega,LIMÓN,2024-12-03 13:02:13.659588
Ayudin,Lavavajilla en Pasta AYUDIN Limón y Sábila Pote 950gr,S/ 9.60,vega,LIMÓN,2024-12-03 13:02:13.659588
Ayudin,"Lavavajilla Lìquido AYUDIN Limón Galón 2,6L x2u",,vega,LIMÓN,2024-12-03 13:02:13.659588
Ambrosoli,Caramelos AMBROSOLI Bonami fruta Bolsa 100 un,S/ 8.40,vega,LIMÓN,2024-12-03 13:02:13.659588
Sapolio,Limpiatodo SAPOLIO Limón Galón 4.9Lt,S/ 15.20,vega,LIMÓN,2024-12-03 13:02:13.659588
Ayudin,Lavavajilla Lìquido AYUDIN Limón Frasco 280ml + Mini Esponja,S/ 6.50,vega,LIMÓN,2024-12-03 13:02:13.659588
Ayudin,Lavavajilla en Pasta AYUDIN Limón y Sábila Pote 750gr,S/ 8.20,vega,LIMÓN,2024-12-03 13:02:13.659588
Vclean,Lavavajilla Lìquido VCLEAN Limón Botella 2.6L,S/ 20.50,vega,LIMÓN,2024-12-03 13:02:13.659588
PEROS,Detergente en Polvo PEROS Limón Bolsa 3Kg,S/ 18.90,vega,LIMÓN,2024-12-03 13:02:13.659588
Sapolio,Detergente en Polvo SAPOLIO Limón Bolsa 450g,S/ 6.10,vega,LIMÓN,2024-12-03 13:02:13.659588
Sapolio,Detergente en Polvo SAPOLIO Limón Bolsa 750g,S/ 8.20,vega,LIMÓN,2024-12-03 13:02:13.659588
DEST,Detergente en Polvo DEST Limón Bolsa 2Kg,S/ 17.50,vega,LIMÓN,2024-12-03 13:02:13.659588
Ayudin,Lavavajilla Lìquido AYUDIN Limón Frasco 215ml + Mini Esponja,S/ 5.50,vega,LIMÓN,2024-12-03 13:02:13.659588
Sapolio,Lavavajilla Líquido SAPOLIO Limón Botella 500 ml,S/ 6.90,vega,LIMÓN,2024-12-03 13:02:13.659588
Vclean,Limpiador VCLEAN Limón Galón 4L,S/ 10.90,vega,LIMÓN,2024-12-03 13:02:13.659588
Tabernero,Chilcano Bar TABERNERO Limón Botella 275 ml,S/ 5.90 16%,vega,LIMÓN,2024-12-03 13:02:13.659588
Queirolo,Chilcano SANTIAGO QUEIROLO Limón Botella 275ml,S/ 6.50,vega,LIMÓN,2024-12-03 13:02:13.659588
Pinesol,Desinfectante Multiuso PINESOL Limón Botella 900ml,S/ 10.70,vega,LIMÓN,2024-12-03 13:02:13.659588
Vclean,Limpiador VCLEAN Limón Botella 900ml,S/ 3.20,vega,LIMÓN,2024-12-03 13:02:13.659588
ÑA PANCHA,Lavavajilla en Pasta ÑA PANCHA Limón Pote 800gr,S/ 6.50,vega,LIMÓN,2024-12-03 13:02:13.659588
Ayudin,Lavavajilla en Pasta AYUDIN Limón Pote 170 g,S/ 2.30,vega,LIMÓN,2024-12-03 13:02:13.659588
Doritos,Tortillas de maíz DORITOS Dinamita Limón Bolsa 35g,S/ 2.50,vega,LIMÓN,2024-12-03 13:02:13.659588
