brand,description,price,website,search_term,scrape_timestamp
Paracas,Papel Higiénico PARACAS Gold Negro Doble Hoja Paquete 4un 6 pack,S/ 37.29 17%,vega,PAPAYA,2024-12-03 13:10:10.594787
Paracas,Papel Toalla PARACAS Black Paquete 1u,S/ 2.30,vega,PAPAYA,2024-12-03 13:10:10.594787
Paracas,Papel Higiénico PARACAS Gold Negro Doble Hoja Paquete 4un,S/ 7.90,vega,PAPAYA,2024-12-03 13:10:10.594787
Pringles,Papas PRINGLES Original Lata 104g,S/ 8.90,vega,PAPAYA,2024-12-03 13:10:10.594787
Paracas,Papel Higiénico PARACAS Celeste Doble Hoja Paquete 4u,S/ 4.10,vega,PAPAYA,2024-12-03 13:10:10.594787
PAPI RICAS,Papas PAPI RICAS Sabor Picante Bolsa 70gr,S/ 2.80,vega,PAPAYA,2024-12-03 13:10:10.594787
Vega,Papas al Hilo VEGA Bolsa 150gr,S/ 5.20,vega,PAPAYA,2024-12-03 13:10:10.594787
Lays,Papitas al Hilo LAYS con Sal Bolsa 155gr,S/ 5.80,vega,PAPAYA,2024-12-03 13:10:10.594787
Lays,Papas LAYS Clásicas Bolsa 210gr,S/ 7.00,vega,PAPAYA,2024-12-03 13:10:10.594787
Pringles,Papas PRINGLES Sour & Cream Lata 109g,S/ 8.90,vega,PAPAYA,2024-12-03 13:10:10.594787
Pringles,Papas PRINGLES Queso Lata 109g,S/ 8.90,vega,PAPAYA,2024-12-03 13:10:10.594787
Vega,Papa seca VEGA Bolsa 400g,S/ 4.30,vega,PAPAYA,2024-12-03 13:10:10.594787
PAPI RICAS,Papas PAPI RICAS Sabor Picante Bolsa 28gr,S/ 1.50,vega,PAPAYA,2024-12-03 13:10:10.594787
Lays,Papas LAYS Ondas Picantes Bolsa 140g,S/ 5.90,vega,PAPAYA,2024-12-03 13:10:10.594787
Lays,Papas LAYS Clásicas Bolsa 150g,S/ 5.80,vega,PAPAYA,2024-12-03 13:10:10.594787
RIKY TOK,Papas RIKY TOK Ondas Picantes Bolsa 180g,S/ 5.70,vega,PAPAYA,2024-12-03 13:10:10.594787
Timonel,Papa Seca TIMONEL Bolsa 400gr,S/ 5.10,vega,PAPAYA,2024-12-03 13:10:10.594787
RIKY TOK,Papas RIKY TOK Ondas Naturales Bolsa 30g,S/ 1.00,vega,PAPAYA,2024-12-03 13:10:10.594787
INKA CHIPS,Papas Fritas INKA CHIPS BBQ y Cebolla Bolsa 135g,S/ 7.80,vega,PAPAYA,2024-12-03 13:10:10.594787
RIKY TOK,Papas RIKY TOK Ondas Picantes Bolsa 30g,S/ 1.00,vega,PAPAYA,2024-12-03 13:10:10.594787
Paracas,Papel Higiénico PARACAS Celeste Paquete 24und,S/ 23.70,vega,PAPAYA,2024-12-03 13:10:10.594787
INKA CHIPS,Papas Fritas INKA CHIPS Bolsa 135g,S/ 7.80,vega,PAPAYA,2024-12-03 13:10:10.594787
PAPI RICAS,Papas PAPI RICAS Sabor Pollo a la Brasa Bolsa 70gr,S/ 2.80,vega,PAPAYA,2024-12-03 13:10:10.594787
PAPI RICAS,Papas PAPI RICAS Sabor Natural 70gr,S/ 2.80,vega,PAPAYA,2024-12-03 13:10:10.594787
Lays,Papas LAYS Clásicas Bolsa 38g,S/ 2.40,vega,PAPAYA,2024-12-03 13:10:10.594787
INKA CHIPS,Papas INKA CHIPS Sabor Jalapeño 135g,S/ 7.80,vega,PAPAYA,2024-12-03 13:10:10.594787
PAPI RICAS,Papas PAPI RICAS Sabor Pollo a la Brasa Bolsa 24gr,S/ 1.50,vega,PAPAYA,2024-12-03 13:10:10.594787
Lays,Papas LAYS Clásicas Bolsa 70g,S/ 4.00,vega,PAPAYA,2024-12-03 13:10:10.594787
INKA CHIPS,Papas Fritas INKA CHIPS Finas Hierbas y Lima Bolsa 115g,S/ 7.80,vega,PAPAYA,2024-12-03 13:10:10.594787
INKA CHIPS,Papas Fritas INKA CHIPS Tomate Albahaca y Oliva Bolsa 115g,S/ 7.80,vega,PAPAYA,2024-12-03 13:10:10.594787
RIKY TOK,Papas RIKY TOK Ondas Naturales Bolsa 180g,S/ 5.70,vega,PAPAYA,2024-12-03 13:10:10.594787
Lays,Papas Ondas LAYS Mayonesa Bolsa 105gr,S/ 5.00,vega,PAPAYA,2024-12-03 13:10:10.594787
Vega,Papas Fritas VEGA Hojuelas Bolsa 200g,S/ 7.90,vega,PAPAYA,2024-12-03 13:10:10.594787
Lays,Papas LAYS Ondas Clásicas Bolsa 140g,S/ 5.90,vega,PAPAYA,2024-12-03 13:10:10.594787
Alacena,Mayonesa ALACENA Doypack 95g,S/ 3.50,vega,PAPAYA,2024-12-03 13:10:10.594787
Knorr,Puré de Papa KNORR Tradicional Sobre 125gr,S/ 4.30 12%,vega,PAPAYA,2024-12-03 13:10:10.594787
INKA CHIPS,Mix Tropical INKA CHIPS Camote Yuca Plátano Bolsa 125gr,S/ 7.80,vega,PAPAYA,2024-12-03 13:10:10.594787
Villa Natura,Piqueo VILLA NATURA Cocktail de Nueces Bolsa 250g,S/ 14.00,vega,PAPAYA,2024-12-03 13:10:10.594787
GENÉRICO,HASBRO SRA CARA DE PAPA,S/ 52.90,vega,PAPAYA,2024-12-03 13:10:10.594787
GENÉRICO,HASBRO SR CARA DE PAPA,S/ 52.90,vega,PAPAYA,2024-12-03 13:10:10.594787
