brand,description,price,website,search_term,scrape_timestamp
P.A.N.,Harina de Maíz PAN Precocida Bolsa 1kg,S/ 8.50 13%,vega,HARINA DE TRIGO PREPARADA,2024-12-03 11:33:55.910069
Blanca Flor,Harina BLANCA FLOR Preparada Paquete 1Kg,S/ 8.00,vega,HARINA DE TRIGO PREPARADA,2024-12-03 11:33:55.910069
Vega,Trigo mote VEGA Bolsa 400g,S/ 2.60,vega,HARINA DE TRIGO PREPARADA,2024-12-03 11:33:55.910069
Benoti,Harina BENOTI Preparada Paquete 1Kg,S/ 6.00,vega,HARINA DE TRIGO PREPARADA,2024-12-03 11:33:55.910069
Benoti,Harina BENOTI Sin Preparar Paquete 1Kg,S/ 5.30,vega,HARINA DE TRIGO PREPARADA,2024-12-03 11:33:55.910069
Molitalia,Harina MOLITALIA Preparada Bolsa 1kg,S/ 6.90,vega,HARINA DE TRIGO PREPARADA,2024-12-03 11:33:55.910069
Grano De Oro,Harina GRANO DE ORO Sin Preparar Paquete 180gr,S/ 1.30,vega,HARINA DE TRIGO PREPARADA,2024-12-03 11:33:55.910069
Molitalia,Harina MOLITALIA sin Preparar Bolsa 1kg,S/ 6.20,vega,HARINA DE TRIGO PREPARADA,2024-12-03 11:33:55.910069
Benoti,Harina BENOTI Sin Prepar Paquete 180 gr,S/ 1.20,vega,HARINA DE TRIGO PREPARADA,2024-12-03 11:33:55.910069
Grano De Oro,Harina GRANO DE ORO Sin Preparar Paquete 1kg,S/ 5.80,vega,HARINA DE TRIGO PREPARADA,2024-12-03 11:33:55.910069
Timonel,Trigo mote TIMONEL Bolsa 400g,S/ 2.90,vega,HARINA DE TRIGO PREPARADA,2024-12-03 11:33:55.910069
Grano De Oro,Harina GRANO DE ORO Preparada Paquete 1kg,S/ 6.30,vega,HARINA DE TRIGO PREPARADA,2024-12-03 11:33:55.910069
Universal,Chuño UNIVERSAL Bolsa 180gr,S/ 3.30,vega,HARINA DE TRIGO PREPARADA,2024-12-03 11:33:55.910069
Duryea,Mizena DURYEA Caja 500gr,S/ 8.90 10%,vega,HARINA DE TRIGO PREPARADA,2024-12-03 11:33:55.910069
Cusqueña,Cerveza CUSQUEÑA Trigo Pack 6 Botella 310ml,S/ 22.50 2%,vega,HARINA DE TRIGO PREPARADA,2024-12-03 11:33:55.910069
Cusqueña,Cerveza CUSQUEÑA Trigo Pack 6 Lata 355ml,S/ 22.90,vega,HARINA DE TRIGO PREPARADA,2024-12-03 11:33:55.910069
Universal,Mazamorra Morada UNIVERSAL Bolsa 150gr,S/ 2.50,vega,HARINA DE TRIGO PREPARADA,2024-12-03 11:33:55.910069
Universal,Pudin UNIVERSAL sabor a Chocolate Bolsa 100gr,S/ 2.50,vega,HARINA DE TRIGO PREPARADA,2024-12-03 11:33:55.910069
Molitalia,Sémola de Trigo MOLITALIA Bolsa 200gr,S/ 1.70,vega,HARINA DE TRIGO PREPARADA,2024-12-03 11:33:55.910069
Costa,Galletas Integral COSTA con Salvado de Trigo Paquete 6u 37g,S/ 4.30,vega,HARINA DE TRIGO PREPARADA,2024-12-03 11:33:55.910069
Universal,Pudin UNIVERSAL sabor a Vainilla Bolsa 100gr,S/ 2.50,vega,HARINA DE TRIGO PREPARADA,2024-12-03 11:33:55.910069
Universal,Mazamorra UNIVERSAL Sabor a Durazno Bolsa 150gr,S/ 2.50,vega,HARINA DE TRIGO PREPARADA,2024-12-03 11:33:55.910069
Universal,Mazamorra UNIVERSAL Sabor a Piña Bolsa 150gr,S/ 2.50,vega,HARINA DE TRIGO PREPARADA,2024-12-03 11:33:55.910069
Universal,Maizena UNIVERSAL Bolsa 180gr,S/ 3.00,vega,HARINA DE TRIGO PREPARADA,2024-12-03 11:33:55.910069
Universal,Maicena UNIVERSAL Bolsa 100gr,S/ 2.50,vega,HARINA DE TRIGO PREPARADA,2024-12-03 11:33:55.910069
Cusqueña,Pack 2 Cerveza CUSQUEÑA Trigo Pack 6 Botella 310ml,S/ 47.80,vega,HARINA DE TRIGO PREPARADA,2024-12-03 11:33:55.910069
Victoria,Galleta INTEGRACKER con Salvado de Trigo Paquete 9un,S/ 6.80,vega,HARINA DE TRIGO PREPARADA,2024-12-03 11:33:55.910069
Timonel,Chuño TIMONEL Bolsa 180gr,S/ 2.90,vega,HARINA DE TRIGO PREPARADA,2024-12-03 11:33:55.910069
Timonel,Maicena TIMONEL Bolsa 180gr,S/ 2.70,vega,HARINA DE TRIGO PREPARADA,2024-12-03 11:33:55.910069
Duryea,Maizena DURYEA Caja 100gr,S/ 2.90,vega,HARINA DE TRIGO PREPARADA,2024-12-03 11:33:55.910069
Molitalia,Arena Para Gatos MIMASKOT GATOS Bolsa 10Kg,S/ 26.90,vega,HARINA DE TRIGO PREPARADA,2024-12-03 11:33:55.910069
Molitalia,Arena Para Gatos MIMASKOT GATOS Bolsa 5Kg,S/ 14.90,vega,HARINA DE TRIGO PREPARADA,2024-12-03 11:33:55.910069
SUPER CAT,"Comida para Gatos SUPER CAT Adulto Sardina, Atún y Trucha Bolsa 9 kg",S/ 73.50 43%,vega,HARINA DE TRIGO PREPARADA,2024-12-03 11:33:55.910069
Ricocat,"Comida para Gatos RICOCAT Adultos Pollo, Sardina y Salmón Bolsa 15kg",S/ 133.90 32%,vega,HARINA DE TRIGO PREPARADA,2024-12-03 11:33:55.910069
Tabernero,Chilcano TABERNERO BAR Maracuyá Botella 275 ml,S/ 5.90 16%,vega,HARINA DE TRIGO PREPARADA,2024-12-03 11:33:55.910069
Michicat,Comida para Gatos MICHICAT Adulto Sabor a Pollo y Sardina Saco 18K,S/ 111.90 3%,vega,HARINA DE TRIGO PREPARADA,2024-12-03 11:33:55.910069
Ricocat,"Comida para Gatos RICOCAT Adultos Atún, Sardina y Trucha Bolsa 9 kg",S/ 80.20 2%,vega,HARINA DE TRIGO PREPARADA,2024-12-03 11:33:55.910069
Michicat,"Comida para Gatos MICHICAT Pollo, Sardina, Atún Bolsa 9 kg",S/ 59.90,vega,HARINA DE TRIGO PREPARADA,2024-12-03 11:33:55.910069
Kariño,Canela Entera KARIÑO Sobre 3g,S/ 0.90,vega,HARINA DE TRIGO PREPARADA,2024-12-03 11:33:55.910069
4 Gallos,Pisco 4 GALLOS Acholado Botella 700ml,S/ 42.90,vega,HARINA DE TRIGO PREPARADA,2024-12-03 11:33:55.910069
Emsal,Sal EMSAL MARINA de mesa en bolsa 1kg,S/ 2.40,vega,HARINA DE TRIGO PREPARADA,2024-12-03 11:33:55.910069
