brand,description,price,website,search_term,scrape_timestamp
Sapolio,Lavavajilla Líquido SAPOLIO Manzana Botella 750 ml,S/ 8.90 3%,vega,MANZANA ISRAEL,2024-12-03 13:07:11.689737
Ambrosoli,Fruna AMBROSOLI Trifuna Fresa - Durazno - Manzana Bolsa 70 un,S/ 9.00,vega,MANZANA ISRAEL,2024-12-03 13:07:11.689737
Gn,Galleta GN Doble Deleit Sabor a Manzana y Durazno Paquete 8 un,S/ 5.00,vega,MANZANA ISRAEL,2024-12-03 13:07:11.689737
Suavitel,Suavizante SUAVITEL Frescura de Manzana Doypack 180ml,S/ 2.20,vega,MANZANA ISRAEL,2024-12-03 13:07:11.689737
Clorandina,Lavavajilla en Pasta CLORANDINA Manzana Pote 1000gr,S/ 6.30,vega,MANZANA ISRAEL,2024-12-03 13:07:11.689737
SUEROX,Bebida Rehidratante SUEROX Sabor a Manzana Botella 630ml x 12u,S/ 78.00,vega,MANZANA ISRAEL,2024-12-03 13:07:11.689737
Glade,Aromantizante en Spray GLADE 5 en 1 Manzana y Canela Frasco 400ml,S/ 9.90,vega,MANZANA ISRAEL,2024-12-03 13:07:11.689737
San Luis,Agua sin Gas SAN LUIS Sabor Manzana Botella 625ml,S/ 2.20,vega,MANZANA ISRAEL,2024-12-03 13:07:11.689737
Santa Catalina,Avena con Manzana SANTA CATALINA Bolsa 150g,S/ 4.10,vega,MANZANA ISRAEL,2024-12-03 13:07:11.689737
SUEROX,Bebida Rehidratante SUEROX Sabor a Manzana Botella 630ml,S/ 6.50,vega,MANZANA ISRAEL,2024-12-03 13:07:11.689737
