description,brand,price,website,search_term,scrape_timestamp
Café Instantáneo KIRMA Lata 190g,KIRMA,S/ 24.80,vivanda,CAFÉ INSTANTÁNEO,2024-12-04 18:17:01.435711
Café Instantáneo ALTOMAYO Gourmet Frasco 170g,ALTOMAYO,S/ 28.70,vivanda,CAFÉ INSTANTÁNEO,2024-12-04 18:17:01.435711
Café Instantáneo NESCAFÉ Tradición Frasco 50g,NESCAFE,S/ 14.90,vivanda,CAFÉ INSTANTÁNEO,2024-12-04 18:17:01.435711
Café Instantáneo NESCAFÉ Descafeinado Frasco 40g,NESCAFE,S/ 11.90,vivanda,CAFÉ INSTANTÁNEO,2024-12-04 18:17:01.435711
Café Instantáneo NESCAFÉ Fina Selección Frasco 200g,NESCAFÉ,S/ 31.80,vivanda,CAFÉ INSTANTÁNEO,2024-12-04 18:17:01.435711
Café Instantáneo ALTOMAYO Gourmet Frasco 45g,ALTOMAYO,S/ 12.10,vivanda,CAFÉ INSTANTÁNEO,2024-12-04 18:17:01.435711
Café Instantáneo NESCAFÉ Tradición Frasco 170g,NESCAFÉ,S/ 27.10,vivanda,CAFÉ INSTANTÁNEO,2024-12-04 18:17:01.435711
Café Instantáneo BELL'S Granulado Frasco 200g,BELL'S,S/ 21.90,vivanda,CAFÉ INSTANTÁNEO,2024-12-04 18:17:01.435711
Café Instantáneo NESCAFÉ Tradición Doypack 250g,NESCAFÉ,S/ 36.80,vivanda,CAFÉ INSTANTÁNEO,2024-12-04 18:17:01.435711
Café Instantáneo NESCAFÉ Fina Selección Doypack 100g,NESCAFÉ,S/ 21.60,vivanda,CAFÉ INSTANTÁNEO,2024-12-04 18:17:01.435711
Café Instantáneo NESCAFÉ Vienés Caja 144g,NESCAFE,S/ 17.90,vivanda,CAFÉ INSTANTÁNEO,2024-12-04 18:17:01.435711
Café Instantáneo ALTOMAYO Descafeinado Frasco 170g,ALTOMAYO,S/ 36.00,vivanda,CAFÉ INSTANTÁNEO,2024-12-04 18:17:01.435711
Café Instantáneo BELL'S Liofilizado Frasco 100g,BELL'S,S/ 13.90,vivanda,CAFÉ INSTANTÁNEO,2024-12-04 18:17:01.435711
Café Instantáneo NESCAFÉ Tradición Doypack 150g,NESCAFÉ,S/ 24.20,vivanda,CAFÉ INSTANTÁNEO,2024-12-04 18:17:01.435711
Café Instantáneo ALTOMAYO Liofilizado Frasco 170g,ALTOMAYO,S/ 35.90,vivanda,CAFÉ INSTANTÁNEO,2024-12-04 18:17:01.435711
Café Instantáneo NESCAFÉ Vainilla Caja 148g,NESCAFE,S/ 20.30,vivanda,CAFÉ INSTANTÁNEO,2024-12-04 18:17:01.435711
Café Instántaneo Intenso CAFETAL Frasco 180g,CAFETAL,S/ 29.80,vivanda,CAFÉ INSTANTÁNEO,2024-12-04 18:17:01.435711
Café Instántaneo Clásico ALTOMAYO Doypack 150g,ALTOMAYO,S/ 17.90,vivanda,CAFÉ INSTANTÁNEO,2024-12-04 18:17:01.435711
Café Instántaneo Gourmet ALTOMAYO Doypack 150g,ALTOMAYO,S/ 28.60,vivanda,CAFÉ INSTANTÁNEO,2024-12-04 18:17:01.435711
Café Instántaneo Gourmet ALTOMAYO Doypack 90g,ALTOMAYO,S/ 21.00,vivanda,CAFÉ INSTANTÁNEO,2024-12-04 18:17:01.435711
