description,brand,price,website,search_term,scrape_timestamp
Lechuga Americana BELL'S FRESCOS Bolsa 300g,BELL'S FRESCOS,S/ 1.99,vivanda,LECHUGA,2024-12-04 17:52:58.943696
Lechuga Seda Hidropónica BELL'S FRESCOS Bolsa 200g,BELL'S FRESCOS,S/ 3.39,vivanda,LECHUGA,2024-12-04 17:52:58.943696
Lechuga Butterhead VIVA Bolsa x un,VIVA,S/ 4.99,vivanda,LECHUGA,2024-12-04 17:52:58.943696
Lechuga Crespa Hidropónica BELL'S FRESCOS Bolsa 200g,BELL'S FRESCOS,,vivanda,LECHUGA,2024-12-04 17:52:58.943696
Lechuga Crespa BELL'S FRESCOS Bolsa x un,BELL'S FRESCOS,S/ 2.19,vivanda,LECHUGA,2024-12-04 17:52:58.943696
Lechuga Roja VIVA x un,VIVA,S/ 4.99,vivanda,LECHUGA,2024-12-04 17:52:58.943696
Lechuga Romana BELL'S FRESCOS Bolsa 170g,BELL'S FRESCOS,S/ 3.69,vivanda,LECHUGA,2024-12-04 17:52:58.943696
Lechuga Americana de Verano VVA Bolsa x un,VIVA,S/ 4.99,vivanda,LECHUGA,2024-12-04 17:52:58.943696
Lechuga Crespa VIVA Bolsa x un,VIVA,S/ 4.99,vivanda,LECHUGA,2024-12-04 17:52:58.943696
Lechuga Roja Hidropónica BELL'S FRESCOS Bolsa 200g,BELL'S FRESCOS,S/ 3.69,vivanda,LECHUGA,2024-12-04 17:52:58.943696
Lechuga Butterhead VIVA Bolsa x un,VIVA,S/ 8.99,vivanda,LECHUGA,2024-12-04 17:52:58.943696
Bowl DECO HOME Lechuga,DECO HOME,S/ 20.90,vivanda,LECHUGA,2024-12-04 17:52:58.943696
