description,brand,price,website,search_term,scrape_timestamp
Tostadas BIMBO Integrales Paquete 10un,BIMBO,S/ 9.40,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Tostadas Integrales UNIÓN Paquete 10un,UNIÓN,S/ 8.20,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Tostadas Integrales LA FLORENCIA Bolsa 230g,LA FLORENCIA,S/ 7.70,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Tostadas BIMBO Clásicas Paquete 10un,BIMBO,S/ 9.40,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Tostadas Blancas UNIÓN Clásicas Paquete 10un,UNIÓN,S/ 8.20,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Tostada Clasica BAUDUCCO Paquete de 142g,BAUDUCCO,S/ 8.70,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Tostadas NATCRACKERS Datiles y Almendras Caja 160g,NATCRACKERS,S/ 22.39,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Tostada TOSTAGRILL Paquete 225g,TOSTAGRILL,S/ 5.70,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Tostadas sin Gluten NOGLUT Paquete 100g,NOGLUT,S/ 16.00,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Tostadas Clásicas LA FLORENCIA Bolsa 200g,LA FLORENCIA,S/ 7.90,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Tostadas NATCRACKERS Cranberry y Nuez Caja 160g,NATCRACKERS,S/ 25.10,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Tostada Integral TOSTAGRILL Paquete 225g,TOSTAGRILL,S/ 5.70,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Tostadas BELL'S Clásicas Paquete 10un,BELL'S,S/ 6.20,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Molde Silicona para Muffins VIVA HOME,VIVA HOME,S/ 9.90,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Molde Rectangular para Tortas ARCUISINE 28cm,ARCUISINE,S/ 22.90,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Molde Chapa AMOSA 30cm,AMOSA,S/ 47.90,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Molde para Keke REYNA N°18,REYNA,S/ 16.90,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Molde para Keke REYNA N°26,REYNA,S/ 26.90,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Molde Pie VIVA HOME 28cm,VIVA HOME,S/ 9.90,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Molde Oval OCUISINE 3L,OCUISINE,S/ 45.90,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Molde para Crema Volteada REYNA N°25,REYNA,S/ 26.90,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Molde Plano REYNA N°28,REYNA,S/ 26.90,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Molde para Pizza REYNA N°32,REYNA,S/ 24.90,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Molde Asadera ILKO 37x27cm,ILKO,S/ 34.90,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Molde Plano REYNA N°22,REYNA,S/ 19.90,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Molde para Keke REYNA N°22,REYNA,S/ 21.90,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Molde para Budín REYNA N°25,REYNA,S/ 24.90,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Molde Aluminio VIVA HOME 16cm,VIVA HOME,S/ 11.90,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Molde para Hornear VIVA HOME Budín Ondas 25cm,VIVA HOME,S/ 12.90,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Molde para Hornear VIVA HOME 21cm Aluminio,VIVA HOME,S/ 14.90,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Molde OCUISINE Rectangular 4.3L Con Tapa,OCUISINE,S/ 69.90,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Molde Cuadrado OCUISINE 25x22cm,OCUISINE,S/ 24.90,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Molde Keke Rectangular VIVA HOME 29cm,VIVA HOME,S/ 9.90,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Molde ILKO Doble Fondo 26cm,ILKO,S/ 44.90,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Molde de Pizza ILKO 32cm,ILKO,S/ 28.90,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Molde Aluminio VIVA HOME 19cm,VIVA HOME,S/ 12.90,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Molde Grande Silicona VIVA HOME,VIVA HOME,S/ 7.90,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Molde Plano AMOSA 24cm,AMOSA,S/ 24.50,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Molde MARINEX Fileteado Mediano 1.3L,MARINEX,S/ 25.00,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Molde Kekera AMOSA 22cm,AMOSA,S/ 23.90,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Molde Kekera AMOSA 26cm,AMOSA,S/ 30.50,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Molde Plano AMOSA 26cm 3/4Kg,AMOSA,S/ 29.00,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Mini Tostadas Clásicas LA FLORENCIA Bolsa 36un,LA FLORENCIA,S/ 7.70,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Mini Tostadas Integrales LA FLORENCIA Bolsa 36un,LA FLORENCIA,S/ 7.70,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Mix de Semillas Tostadas con Miel PLANTERS Envase de Plástico 283g,PLANTERS,S/ 59.90,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Mix de Semillas Tostadas PLANTERS Envase de Plástico 292g,PLANTERS,S/ 59.90,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Mostaza ALACENA Doypack 220g,ALACENA,S/ 5.40,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Mostaza LIBBY'S Doypack 200g,LIBBY S,S/ 5.20,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Mostaza HEINZ Doypack 368g,HEINZ,S/ 13.90,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
Mostaza HEINZ Frasco 255g,HEINZ,S/ 13.40,vivanda,TOSTADAS (MOLDE),2024-12-04 17:17:23.342387
