description,brand,price,website,search_term,scrape_timestamp
Coliflor x un,VIVANDA,S/ 3.70,vivanda,COLIFLOR,2024-12-04 17:53:30.007706
Coliflor Congelada BELL'S Bolsa 500g,BELL'S,S/ 6.49,vivanda,COLIFLOR,2024-12-04 17:53:30.007706
