description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Ají Panca Molido Piki 350g,S/ 10.90,metro,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-06 19:20:22.269500,350.0,g,Ají Panca Molido Piki,10.9
Ají Panca Molido Toña 18g,S/ 3.40,metro,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-06 19:20:22.269500,18.0,g,Ají Panca Molido Toña,3.4
Ají Panca Molido Piki 1kg,S/ 21.90,metro,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-06 19:20:22.269500,1.0,kg,Ají Panca Molido Piki,21.9
Ají Amarillo x kg,S/ 11.49 x kg,metro,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-06 19:20:22.269500,1.0,kg,Ají Amarillo,11.49
Ají de La Casa Metro 250g,S/ 9.10,metro,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-06 19:20:22.269500,250.0,g,Ají de La Casa Metro,9.1
Ají Amarillo x kg,S/ 8.99 x kg,metro,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-06 19:20:22.269500,1.0,kg,Ají Amarillo,8.99
Ají de La Casa Metro 450g,S/ 12.30,metro,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-06 19:20:22.269500,450.0,g,Ají de La Casa Metro,12.3
Ají Limo Metro x kg,S/ 13.29 x kg,metro,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-06 19:20:22.269500,1.0,kg,Ají Limo Metro,13.29
Ají Panca en Pasta Cuisine & Co 200g,S/ 5.50,metro,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-06 19:20:22.269500,200.0,g,Ají Panca en Pasta Cuisine & Co,5.5
Ají Especial Panquita Sin Picante Sibarita Pack 3 Unid x 31.2 g,S/ 3.90,metro,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-06 19:20:22.269500,3.0,un,Ají Especial Panquita Sin Picante Sibarita Pack  x,3.9
Ají Amarillo en Pasta Cuisine & Co 200g,S/ 5.50,metro,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-06 19:20:22.269500,200.0,g,Ají Amarillo en Pasta Cuisine & Co,5.5
Ají Panca en Pasta Pote 250 g,S/ 8.20,metro,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-06 19:20:22.269500,250.0,g,Ají Panca en Pasta Pote,8.2
Ají Panquita Sibarita Natural Sobre 100 g,S/ 3.40,metro,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-06 19:20:22.269500,100.0,g,Ají Panquita Sibarita Natural Sobre,3.4
Ají Amarillo en Pasta Arezzo 500g,S/ 10.90,metro,AJÍ PANCA MOLIDO (ESPECIAL),2024-12-06 19:20:22.269500,500.0,g,Ají Amarillo en Pasta Arezzo,10.9
