description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Bebida Energizante Red Bull Sugar Free Pack de 4 unid Lata 250 ml,S/ 28.50,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-06 19:40:52.332596,4.0,un,Bebida Energizante Red Bull Sugar Free Pack de  Lata,28.5
Bebida Energizante VoL Pack 6 Botellas 300ml c/u,S/ 9.90,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-06 19:40:52.332596,300.0,ml,Bebida Energizante VoL Pack 6 Botellas  c/u,9.9
Bebida Energizante Monster Energy Ultra Lata 473ml,S/ 8.00,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-06 19:40:52.332596,473.0,ml,Bebida Energizante Monster Energy Ultra Lata,8.0
Bebida Energizante Volt 300ml,S/ 2.50,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-06 19:40:52.332596,300.0,ml,Bebida Energizante Volt,2.5
Energizante Volt Ginseng Sin Azúcar Botella 300ml,S/ 2.50,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-06 19:40:52.332596,300.0,ml,Energizante Volt Ginseng Sin Azúcar Botella,2.5
Bebida Energizante Monster Ultra Paradise Lata 473ml,S/ 8.00,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-06 19:40:52.332596,473.0,ml,Bebida Energizante Monster Ultra Paradise Lata,8.0
Bebida Energizante Monster Energy Mango Loco Lata 473ml,S/ 8.00,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-06 19:40:52.332596,473.0,ml,Bebida Energizante Monster Energy Mango Loco Lata,8.0
Bebida Energizante Volt Ginseng Lata 473ml,S/ 4.99,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-06 19:40:52.332596,473.0,ml,Bebida Energizante Volt Ginseng Lata,4.99
Bebida Energizante Monster Energy Zero Sugar Lata 473ml,S/ 8.00,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-06 19:40:52.332596,473.0,ml,Bebida Energizante Monster Energy Zero Sugar Lata,8.0
Bebida Energizante Monster Energy Lata 473ml,S/ 8.00,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-06 19:40:52.332596,473.0,ml,Bebida Energizante Monster Energy Lata,8.0
Bebida Energizante Redbull The Red Edition Lata 250ml,S/ 7.90,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-06 19:40:52.332596,250.0,ml,Bebida Energizante Redbull The Red Edition Lata,7.9
Bebida Carbonatada Fury Energy Gold Botella 350ml,S/ 2.50,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-06 19:40:52.332596,350.0,ml,Bebida Carbonatada Fury Energy Gold Botella,2.5
Bebida Energizante Redbull The Green Edition Lata 250ml,S/ 7.90,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-06 19:40:52.332596,250.0,ml,Bebida Energizante Redbull The Green Edition Lata,7.9
Bebida Energizante Red Bull Pack de 6 unid Lata 250 ml,S/ 39.90,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-06 19:40:52.332596,6.0,un,Bebida Energizante Red Bull Pack de  Lata,39.9
Bebida Energizante Red Bull Sugar Free Lata 250 ml,S/ 7.90,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-06 19:40:52.332596,250.0,ml,Bebida Energizante Red Bull Sugar Free Lata,7.9
Bebida Energizante Red Bull Lata 250 ml,S/ 7.90,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-06 19:40:52.332596,250.0,ml,Bebida Energizante Red Bull Lata,7.9
Bebida Energizante Volt Gamer Ponche de Frutas Lata 473ml,S/ 4.99,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-06 19:40:52.332596,473.0,ml,Bebida Energizante Volt Gamer Ponche de Frutas Lata,4.99
