description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Sillao Aji-No-Sillao Botella 500 ml,S/ 4.90,metro,SILLAO,2024-12-06 19:22:44.562569,500.0,ml,Sillao Aji-No-Sillao Botella,4.9
Sillao Aji-No-Sillao 1L,S/ 8.00,metro,SILLAO,2024-12-06 19:22:44.562569,1.0,l,Sillao Aji-No-Sillao,8.0
Sillao Cuisine & Co 500ml,S/ 3.95,metro,SILLAO,2024-12-06 19:22:44.562569,500.0,ml,Sillao Cuisine & Co,3.95
Sillau Aji-No-Sillao Frasco 280 ml,S/ 3.70,metro,SILLAO,2024-12-06 19:22:44.562569,280.0,ml,Sillau Aji-No-Sillao Frasco,3.7
Sillao Aji-No-Sillao Botella 150 ml,S/ 2.50,metro,SILLAO,2024-12-06 19:22:44.562569,150.0,ml,Sillao Aji-No-Sillao Botella,2.5
Sillao Tito Botella 500 ml,S/ 5.10,metro,SILLAO,2024-12-06 19:22:44.562569,500.0,ml,Sillao Tito Botella,5.1
Sillao Cuisine & Co 250ml,S/ 2.95,metro,SILLAO,2024-12-06 19:22:44.562569,250.0,ml,Sillao Cuisine & Co,2.95
Sillao Bajo en Sodio Botella 500 ml,S/ 33.60,metro,SILLAO,2024-12-06 19:22:44.562569,500.0,ml,Sillao Bajo en Sodio Botella,33.6
Sillao Oscuro Botella 50ml,S/ 25.90,metro,SILLAO,2024-12-06 19:22:44.562569,50.0,ml,Sillao Oscuro Botella,25.9
Sillao Claro Lee Kum Kee Frasco C/Dispensador 150 ml,S/ 34.50,metro,SILLAO,2024-12-06 19:22:44.562569,150.0,ml,Sillao Claro Lee Kum Kee Frasco C/Dispensador,34.5
Vinagre Blanco Cuisine & Co 1L,S/ 4.30,metro,SILLAO,2024-12-06 19:22:44.562569,1.0,l,Vinagre Blanco Cuisine & Co,4.3
Vinagre Blanco Del Firme Doy Pack 1000 ml,S/ 5.40,metro,SILLAO,2024-12-06 19:22:44.562569,1000.0,ml,Vinagre Blanco Del Firme Doy Pack,5.4
Vinagre Blanco Florida Botella Plástica 625 ml,S/ 3.50,metro,SILLAO,2024-12-06 19:22:44.562569,625.0,ml,Vinagre Blanco Florida Botella Plástica,3.5
Vinagre Blanco Venturo Botella Plástica 600 ml,S/ 5.20,metro,SILLAO,2024-12-06 19:22:44.562569,600.0,ml,Vinagre Blanco Venturo Botella Plástica,5.2
Sillau Kikko Botella 500 ml,S/ 4.60,metro,SILLAO,2024-12-06 19:22:44.562569,500.0,ml,Sillau Kikko Botella,4.6
Vinagre Tinto Venturo Botella Plástica 600 ml,S/ 5.20,metro,SILLAO,2024-12-06 19:22:44.562569,600.0,ml,Vinagre Tinto Venturo Botella Plástica,5.2
Sillau Kikko Botella 1 Litro,S/ 7.70,metro,SILLAO,2024-12-06 19:22:44.562569,1.0,l,Sillau Kikko Botella itro,7.7
Vinagre Blanco Cuisine & Co 500ml,S/ 2.90,metro,SILLAO,2024-12-06 19:22:44.562569,500.0,ml,Vinagre Blanco Cuisine & Co,2.9
Vinagre Tinto Cuisine & Co 1L,S/ 4.30,metro,SILLAO,2024-12-06 19:22:44.562569,1.0,l,Vinagre Tinto Cuisine & Co,4.3
Vinagre Tinto Florida Botella Plástica 625 ml,S/ 3.50,metro,SILLAO,2024-12-06 19:22:44.562569,625.0,ml,Vinagre Tinto Florida Botella Plástica,3.5
Vinagre Tinto Del Firme Doy Pack 1000 ml,S/ 5.40,metro,SILLAO,2024-12-06 19:22:44.562569,1000.0,ml,Vinagre Tinto Del Firme Doy Pack,5.4
Salsa de Soya con Ajo y Kión Kikko 350ml,S/ 4.90,metro,SILLAO,2024-12-06 19:22:44.562569,350.0,ml,Salsa de Soya con Ajo y Kión Kikko,4.9
Sillau Kikko Botella 160 ml,S/ 1.80,metro,SILLAO,2024-12-06 19:22:44.562569,160.0,ml,Sillau Kikko Botella,1.8
Vinagre Tinto Cuisine & Co 500ml,S/ 2.90,metro,SILLAO,2024-12-06 19:22:44.562569,500.0,ml,Vinagre Tinto Cuisine & Co,2.9
Vinagre Blanco Sibarita Botella 500 ml,S/ 3.40,metro,SILLAO,2024-12-06 19:22:44.562569,500.0,ml,Vinagre Blanco Sibarita Botella,3.4
Chicha de Jora Lorenza Botella 500ml,S/ 11.50,metro,SILLAO,2024-12-06 19:22:44.562569,500.0,ml,Chicha de Jora Lorenza Botella,11.5
Sillau Lam Botella 500 ml,S/ 4.00,metro,SILLAO,2024-12-06 19:22:44.562569,500.0,ml,Sillau Lam Botella,4.0
Salsa de Soya Alida Chiang Botella 12 Onzas,S/ 13.70,metro,SILLAO,2024-12-06 19:22:44.562569,12.0,oz,Salsa de Soya Alida Chiang Botella,13.7
