description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Crema para Peinar Head & Shoulders Hidratación Aceite de Coco 300ml,S/ 19.70,metro,HELADO DE CREMA PERSONAL,2024-12-06 19:11:07.985345,300.0,ml,Crema para Peinar Head & Shoulders Hidratación Aceite de Coco,19.7
Helado de Crema Peziduri Chocochips 900ml,S/ 9.50,metro,HELADO DE CREMA PERSONAL,2024-12-06 19:11:07.985345,900.0,ml,Helado de Crema Peziduri Chocochips,9.5
Helado de Crema Peziduri Tricolor 900ml,S/ 9.50,metro,HELADO DE CREMA PERSONAL,2024-12-06 19:11:07.985345,900.0,ml,Helado de Crema Peziduri Tricolor,9.5
Helado de Crema Peziduri Chocolate 900ml,S/ 9.50,metro,HELADO DE CREMA PERSONAL,2024-12-06 19:11:07.985345,900.0,ml,Helado de Crema Peziduri Chocolate,9.5
Helado de Crema Sublime 900ml,S/ 16.90,metro,HELADO DE CREMA PERSONAL,2024-12-06 19:11:07.985345,900.0,ml,Helado de Crema Sublime,16.9
Helado de Crema Princesa 900ml,S/ 19.90,metro,HELADO DE CREMA PERSONAL,2024-12-06 19:11:07.985345,900.0,ml,Helado de Crema Princesa,19.9
Helado de Crema Peziduri Vainilla 900ml,S/ 9.50,metro,HELADO DE CREMA PERSONAL,2024-12-06 19:11:07.985345,900.0,ml,Helado de Crema Peziduri Vainilla,9.5
Helado de Crema Peziduri Lúcuma 900ml,S/ 9.50,metro,HELADO DE CREMA PERSONAL,2024-12-06 19:11:07.985345,900.0,ml,Helado de Crema Peziduri Lúcuma,9.5
Helado de Crema Peziduri Fresa 900ml,S/ 9.50,metro,HELADO DE CREMA PERSONAL,2024-12-06 19:11:07.985345,900.0,ml,Helado de Crema Peziduri Fresa,9.5
Helado de Crema Sandwich Vainilla 900ml,S/ 16.90,metro,HELADO DE CREMA PERSONAL,2024-12-06 19:11:07.985345,900.0,ml,Helado de Crema Sandwich Vainilla,16.9
Helado de Crema Morochas 900ml,S/ 16.90,metro,HELADO DE CREMA PERSONAL,2024-12-06 19:11:07.985345,900.0,ml,Helado de Crema Morochas,16.9
Helado de Crema Turkey Hill Choco Mint Chip 1.36L,S/ 20.90,metro,HELADO DE CREMA PERSONAL,2024-12-06 19:11:07.985345,1.36,l,Helado de Crema Turkey Hill Choco Mint Chip,20.9
