description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Vinifan Goma en Barra Forte 40 g,S/ 4.60,metro,GOMA DE MASCAR,2024-12-06 19:08:38.970576,40.0,g,Vinifan Goma en Barra Forte,4.6
Goma en Barra Vinifan Circular Naranja Forte 40g,S/ 3.90,metro,GOMA DE MASCAR,2024-12-06 19:08:38.970576,40.0,g,Goma en Barra Vinifan Circular Naranja Forte,3.9
Goma Pegafan Pote 200 ml,S/ 3.30,metro,GOMA DE MASCAR,2024-12-06 19:08:38.970576,200.0,ml,Goma Pegafan Pote,3.3
Goma en Barra Triangular Easy 25 gr,S/ 4.10,metro,GOMA DE MASCAR,2024-12-06 19:08:38.970576,25.0,g,Goma en Barra Triangular Easy r,4.1
Goma en Barra Vinifan Circular Pastel Forte 40g,S/ 3.90,metro,GOMA DE MASCAR,2024-12-06 19:08:38.970576,40.0,g,Goma en Barra Vinifan Circular Pastel Forte,3.9
UHU Goma en Barra Stic 40 g,S/ 13.20,metro,GOMA DE MASCAR,2024-12-06 19:08:38.970576,40.0,g,UHU Goma en Barra Stic,13.2
Gomas Grissly Delfin 80g,S/ 3.00,metro,GOMA DE MASCAR,2024-12-06 19:08:38.970576,80.0,g,Gomas Grissly Delfin,3.0
Artesco Goma en Barra Sticky Power Clear Tubo 21 g,S/ 4.40,metro,GOMA DE MASCAR,2024-12-06 19:08:38.970576,21.0,g,Artesco Goma en Barra Sticky Power Clear Tubo,4.4
Goma Artesco en Barra Sticky Neon 21gr,S/ 2.80,metro,GOMA DE MASCAR,2024-12-06 19:08:38.970576,21.0,g,Goma Artesco en Barra Sticky Neon r,2.8
Goma en Barra Pegafan 36 gr,S/ 3.80,metro,GOMA DE MASCAR,2024-12-06 19:08:38.970576,36.0,g,Goma en Barra Pegafan r,3.8
Gomas Grissly Osos 80g,S/ 3.00,metro,GOMA DE MASCAR,2024-12-06 19:08:38.970576,80.0,g,Gomas Grissly Osos,3.0
Gomas Grissly Gusanos 80g,S/ 3.00,metro,GOMA DE MASCAR,2024-12-06 19:08:38.970576,80.0,g,Gomas Grissly Gusanos,3.0
Gomas Frutillas Ácidas 500 g,S/ 12.40,metro,GOMA DE MASCAR,2024-12-06 19:08:38.970576,500.0,g,Gomas Frutillas Ácidas,12.4
Goma en Barra Uhu Stic 21 gr,S/ 8.80,metro,GOMA DE MASCAR,2024-12-06 19:08:38.970576,21.0,g,Goma en Barra Uhu Stic r,8.8
Gomas Frutales Extreme 35 g,S/ 1.70,metro,GOMA DE MASCAR,2024-12-06 19:08:38.970576,35.0,g,Gomas Frutales Extreme,1.7
Artesco Goma en Barra Stick Magic Tubo 25 g,S/ 5.20,metro,GOMA DE MASCAR,2024-12-06 19:08:38.970576,25.0,g,Artesco Goma en Barra Stick Magic Tubo,5.2
Artesco Goma en Barra Sticky Tubo 40 g,S/ 4.60,metro,GOMA DE MASCAR,2024-12-06 19:08:38.970576,40.0,g,Artesco Goma en Barra Sticky Tubo,4.6
Artesco Goma en Barra Sticky Tubo 21 g,S/ 3.40,metro,GOMA DE MASCAR,2024-12-06 19:08:38.970576,21.0,g,Artesco Goma en Barra Sticky Tubo,3.4
Goma en Barra Layconsa 21 g,S/ 4.00,metro,GOMA DE MASCAR,2024-12-06 19:08:38.970576,21.0,g,Goma en Barra Layconsa,4.0
Goma en Barra Artesco Power Sticky 40g,S/ 5.00,metro,GOMA DE MASCAR,2024-12-06 19:08:38.970576,40.0,g,Goma en Barra Artesco Power Sticky,5.0
Marshmallow con Cobertura Sabor Chocolate Olé Olé 50un,S/ 7.90,metro,GOMA DE MASCAR,2024-12-06 19:08:38.970576,50.0,un,Marshmallow con Cobertura Sabor Chocolate Olé Olé,7.9
