description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Tostadas Clásicas Bimbo Paquete 10 unid,S/ 9.50,metro,TOSTADAS (MOLDE),2024-12-06 17:40:55.449663,10.0,un,Tostadas Clásicas Bimbo Paquete,9.5
Tostadas Integrales Bimbo Cero Cero 140g,S/ 9.30,metro,TOSTADAS (MOLDE),2024-12-06 17:40:55.449663,140.0,g,Tostadas Integrales Bimbo Cero Cero,9.3
Tostadas Integrales 20un,S/ 7.59,metro,TOSTADAS (MOLDE),2024-12-06 17:40:55.449663,20.0,un,Tostadas Integrales,7.59
Tostadas Integrales Bimbo 10un,S/ 9.50,metro,TOSTADAS (MOLDE),2024-12-06 17:40:55.449663,10.0,un,Tostadas Integrales Bimbo,9.5
Tostadas Integrales Unión Bolsa 10 unid,S/ 8.20,metro,TOSTADAS (MOLDE),2024-12-06 17:40:55.449663,10.0,un,Tostadas Integrales Unión Bolsa,8.2
Tostadas Clásicas 20un,S/ 7.59,metro,TOSTADAS (MOLDE),2024-12-06 17:40:55.449663,20.0,un,Tostadas Clásicas,7.59
Tostadas Bimbo Pack 3 unid: Tostadas Clásicas + Tostadas Integrales,S/ 27.40,metro,TOSTADAS (MOLDE),2024-12-06 17:40:55.449663,3.0,un,Tostadas Bimbo Pack : Tostadas Clásicas + Tostadas Integrales,27.4
Tostadas Clásicas Unión Bolsa 10 unid,S/ 8.20,metro,TOSTADAS (MOLDE),2024-12-06 17:40:55.449663,10.0,un,Tostadas Clásicas Unión Bolsa,8.2
Tostadas Integrales 20un,S/ 7.79,metro,TOSTADAS (MOLDE),2024-12-06 17:40:55.449663,20.0,un,Tostadas Integrales,7.79
Tostadas Clásicas PYC Paquete 8 unid,S/ 7.20,metro,TOSTADAS (MOLDE),2024-12-06 17:40:55.449663,8.0,un,Tostadas Clásicas PYC Paquete,7.2
Tostadas Integrales PYC Paquete 8 unid,S/ 7.20,metro,TOSTADAS (MOLDE),2024-12-06 17:40:55.449663,8.0,un,Tostadas Integrales PYC Paquete,7.2
Tostadas Clásicas 20un,S/ 7.79,metro,TOSTADAS (MOLDE),2024-12-06 17:40:55.449663,20.0,un,Tostadas Clásicas,7.79
Tostadas Integrales Metro Paquete 125 g,S/ 6.90,metro,TOSTADAS (MOLDE),2024-12-06 17:40:55.449663,125.0,g,Tostadas Integrales Metro Paquete,6.9
Tostadas Clásicas Metro Paquete 115 g,S/ 6.90,metro,TOSTADAS (MOLDE),2024-12-06 17:40:55.449663,115.0,g,Tostadas Clásicas Metro Paquete,6.9
Tostadas Piqueo Arito Don Mamino 85 G,S/ 7.99,metro,TOSTADAS (MOLDE),2024-12-06 17:40:55.449663,85.0,g,Tostadas Piqueo Arito Don Mamino,7.99
Tostadas Integrales 142 g,S/ 8.30,metro,TOSTADAS (MOLDE),2024-12-06 17:40:55.449663,142.0,g,Tostadas Integrales,8.3
Tostadas Sin Gluten Santiveri Noglut 100g,S/ 15.90,metro,TOSTADAS (MOLDE),2024-12-06 17:40:55.449663,100.0,g,Tostadas Sin Gluten Santiveri Noglut,15.9
Tostadas Clásicas Bauducco 42g,S/ 8.30,metro,TOSTADAS (MOLDE),2024-12-06 17:40:55.449663,42.0,g,Tostadas Clásicas Bauducco,8.3
Tostaditas Piqueo Don Mamino Marmoleadas Caja 85 g,S/ 8.90,metro,TOSTADAS (MOLDE),2024-12-06 17:40:55.449663,85.0,g,Tostaditas Piqueo Don Mamino Marmoleadas Caja,8.9
Palitos Mini Pizza La Mole Bolsa 100 g,S/ 15.00,metro,TOSTADAS (MOLDE),2024-12-06 17:40:55.449663,100.0,g,Palitos Mini Pizza La Mole Bolsa,15.0
Tostaditas Cuadradas Don Mamino Clásicas Caja 85 g,S/ 8.90,metro,TOSTADAS (MOLDE),2024-12-06 17:40:55.449663,85.0,g,Tostaditas Cuadradas Don Mamino Clásicas Caja,8.9
Tostaditas Cuadradas Don Mamino Marmoleadas Caja 85 g,S/ 8.90,metro,TOSTADAS (MOLDE),2024-12-06 17:40:55.449663,85.0,g,Tostaditas Cuadradas Don Mamino Marmoleadas Caja,8.9
Tostaditas Piqueo Don Mamino Caja 85 g,S/ 8.90,metro,TOSTADAS (MOLDE),2024-12-06 17:40:55.449663,85.0,g,Tostaditas Piqueo Don Mamino Caja,8.9
Tostaditas Piqueo Don Mamino Naturales Caja 85 g,S/ 8.90,metro,TOSTADAS (MOLDE),2024-12-06 17:40:55.449663,85.0,g,Tostaditas Piqueo Don Mamino Naturales Caja,8.9
Tostaditas Piqueo Don Mamino Arito salvado de Trigo Caja 85 g,S/ 7.99,metro,TOSTADAS (MOLDE),2024-12-06 17:40:55.449663,85.0,g,Tostaditas Piqueo Don Mamino Arito salvado de Trigo Caja,7.99
Tostaditas Cuadradas Don Mamino Salvado de Trigo Caja 85 g,S/ 8.90,metro,TOSTADAS (MOLDE),2024-12-06 17:40:55.449663,85.0,g,Tostaditas Cuadradas Don Mamino Salvado de Trigo Caja,8.9
Palitos Al Olivo La Mole 100g,S/ 15.00,metro,TOSTADAS (MOLDE),2024-12-06 17:40:55.449663,100.0,g,Palitos Al Olivo La Mole,15.0
