description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Lenteja Bebé Tesoro Del Campo Bolsa 500 g,S/ 5.50,metro,MENESTRAS SANCOCHADAS,2024-12-06 19:26:13.427295,500.0,g,Lenteja Bebé Tesoro Del Campo Bolsa,5.5
Lenteja Bebé Cuisine & Co 500g,S/ 4.90,metro,MENESTRAS SANCOCHADAS,2024-12-06 19:26:13.427295,500.0,g,Lenteja Bebé Cuisine & Co,4.9
Lenteja Costeño 500g,S/ 5.40,metro,MENESTRAS SANCOCHADAS,2024-12-06 19:26:13.427295,500.0,g,Lenteja Costeño,5.4
Quinua Máxima 500g,S/ 7.00,metro,MENESTRAS SANCOCHADAS,2024-12-06 19:26:13.427295,500.0,g,Quinua Máxima,7.0
Maíz Pop Corn Costeño 500g,S/ 4.00,metro,MENESTRAS SANCOCHADAS,2024-12-06 19:26:13.427295,500.0,g,Maíz Pop Corn Costeño,4.0
Frejol Canario Máxima 500g,S/ 7.20,metro,MENESTRAS SANCOCHADAS,2024-12-06 19:26:13.427295,500.0,g,Frejol Canario Máxima,7.2
Quinua Cuisine & Co 500g,S/ 9.30,metro,MENESTRAS SANCOCHADAS,2024-12-06 19:26:13.427295,500.0,g,Quinua Cuisine & Co,9.3
Arveja Verde Tesoro Del Campo Bolsa 500 g,S/ 3.80,metro,MENESTRAS SANCOCHADAS,2024-12-06 19:26:13.427295,500.0,g,Arveja Verde Tesoro Del Campo Bolsa,3.8
Lenteja Máxima 500g,S/ 4.90,metro,MENESTRAS SANCOCHADAS,2024-12-06 19:26:13.427295,500.0,g,Lenteja Máxima,4.9
Trigo Mote Tesoro Del Campo Bolsa 500 g,S/ 3.70,metro,MENESTRAS SANCOCHADAS,2024-12-06 19:26:13.427295,500.0,g,Trigo Mote Tesoro Del Campo Bolsa,3.7
Arveja Partida Costeño 500g,S/ 3.80,metro,MENESTRAS SANCOCHADAS,2024-12-06 19:26:13.427295,500.0,g,Arveja Partida Costeño,3.8
Frijol Canario Cuisine & Co 500g,S/ 8.40,metro,MENESTRAS SANCOCHADAS,2024-12-06 19:26:13.427295,500.0,g,Frijol Canario Cuisine & Co,8.4
Frijol Panamito Cuisine & Co Bolsa 500 gr,S/ 5.60,metro,MENESTRAS SANCOCHADAS,2024-12-06 19:26:13.427295,500.0,g,Frijol Panamito Cuisine & Co Bolsa r,5.6
Maíz Pop Corn Cuisine & Co 500g,S/ 3.50,metro,MENESTRAS SANCOCHADAS,2024-12-06 19:26:13.427295,500.0,g,Maíz Pop Corn Cuisine & Co,3.5
Quinua Costeño 500g,S/ 9.80,metro,MENESTRAS SANCOCHADAS,2024-12-06 19:26:13.427295,500.0,g,Quinua Costeño,9.8
Garbanzos Cuisine & Co 500g,S/ 5.40,metro,MENESTRAS SANCOCHADAS,2024-12-06 19:26:13.427295,500.0,g,Garbanzos Cuisine & Co,5.4
Frijol Canario Costeño 500g,S/ 9.00,metro,MENESTRAS SANCOCHADAS,2024-12-06 19:26:13.427295,500.0,g,Frijol Canario Costeño,9.0
Pallar Cuisine & Co Bolsa 500 gr,S/ 6.90,metro,MENESTRAS SANCOCHADAS,2024-12-06 19:26:13.427295,500.0,g,Pallar Cuisine & Co Bolsa r,6.9
Alverja Verde Tesoro del Campo Bolsa 350 g,S/ 2.90,metro,MENESTRAS SANCOCHADAS,2024-12-06 19:26:13.427295,350.0,g,Alverja Verde Tesoro del Campo Bolsa,2.9
Garbanzo Maixma Bolsa 500 g,S/ 4.99,metro,MENESTRAS SANCOCHADAS,2024-12-06 19:26:13.427295,500.0,g,Garbanzo Maixma Bolsa,4.99
Pallar Maxima Bolsa 500 g,S/ 5.90,metro,MENESTRAS SANCOCHADAS,2024-12-06 19:26:13.427295,500.0,g,Pallar Maxima Bolsa,5.9
Papa Seca Máxima Bolsa 500 g,S/ 5.70,metro,MENESTRAS SANCOCHADAS,2024-12-06 19:26:13.427295,500.0,g,Papa Seca Máxima Bolsa,5.7
Lenteja Cuisine & Co 500g,S/ 4.90,metro,MENESTRAS SANCOCHADAS,2024-12-06 19:26:13.427295,500.0,g,Lenteja Cuisine & Co,4.9
Arveja Partida Máxima 500g,S/ 3.50,metro,MENESTRAS SANCOCHADAS,2024-12-06 19:26:13.427295,500.0,g,Arveja Partida Máxima,3.5
Trigo Mote Tesoro del Campo 350g,S/ 2.90,metro,MENESTRAS SANCOCHADAS,2024-12-06 19:26:13.427295,350.0,g,Trigo Mote Tesoro del Campo,2.9
Arveja Cuisine & Co 500g,S/ 3.50,metro,MENESTRAS SANCOCHADAS,2024-12-06 19:26:13.427295,500.0,g,Arveja Cuisine & Co,3.5
Frijol Red Kidney Cuisine & Co Bolsa 500 gr,S/ 6.30,metro,MENESTRAS SANCOCHADAS,2024-12-06 19:26:13.427295,500.0,g,Frijol Red Kidney Cuisine & Co Bolsa r,6.3
Maiz Pop Corn Paisana Bolsa 500 g,S/ 4.40,metro,MENESTRAS SANCOCHADAS,2024-12-06 19:26:13.427295,500.0,g,Maiz Pop Corn Paisana Bolsa,4.4
Frijol Castilla Costeño 500g,S/ 6.00,metro,MENESTRAS SANCOCHADAS,2024-12-06 19:26:13.427295,500.0,g,Frijol Castilla Costeño,6.0
Trigo Mote Costeño 500g,S/ 4.40,metro,MENESTRAS SANCOCHADAS,2024-12-06 19:26:13.427295,500.0,g,Trigo Mote Costeño,4.4
Quinua Tesoro Del Campo Bolsa 500 g,S/ 9.85,metro,MENESTRAS SANCOCHADAS,2024-12-06 19:26:13.427295,500.0,g,Quinua Tesoro Del Campo Bolsa,9.85
Frejol Negro Cuisine & Co 500g,S/ 6.50,metro,MENESTRAS SANCOCHADAS,2024-12-06 19:26:13.427295,500.0,g,Frejol Negro Cuisine & Co,6.5
Lentejas Bebé Bolsa 500 g,S/ 6.20,metro,MENESTRAS SANCOCHADAS,2024-12-06 19:26:13.427295,500.0,g,Lentejas Bebé Bolsa,6.2
Garbanzo Costeño 500g,S/ 6.60,metro,MENESTRAS SANCOCHADAS,2024-12-06 19:26:13.427295,500.0,g,Garbanzo Costeño,6.6
