description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Empanada de Carne 4un,S/ 16.90,metro,PASTELES SALADOS,2024-12-06 17:42:26.648480,4.0,un,Empanada de Carne,16.9
Empanada de Pollo 4un,S/ 16.90,metro,PASTELES SALADOS,2024-12-06 17:42:26.648480,4.0,un,Empanada de Pollo,16.9
Empanada de Pollo Mundo Vegetal 2un,S/ 6.50,metro,PASTELES SALADOS,2024-12-06 17:42:26.648480,2.0,un,Empanada de Pollo Mundo Vegetal,6.5
Combo 6 Empanadas de Carne Metro + Gaseosa 1.5 Litros,S/ 30.90,metro,PASTELES SALADOS,2024-12-06 17:42:26.648480,1.5,l,Combo 6 Empanadas de Carne Metro + Gaseosa itros,30.9
Enrollado Vegetariano El Cedro 170g,S/ 7.50,metro,PASTELES SALADOS,2024-12-06 17:42:26.648480,170.0,g,Enrollado Vegetariano El Cedro,7.5
Croissant Mini con Pollo Cuisine & Co 6un,S/ 14.90,metro,PASTELES SALADOS,2024-12-06 17:42:26.648480,6.0,un,Croissant Mini con Pollo Cuisine & Co,14.9
Combo: 4 Empanadas de Carne + Gaseosa Coca Cola Sin Azúcar 1.5L,S/ 21.90,metro,PASTELES SALADOS,2024-12-06 17:42:26.648480,1.5,l,Combo: 4 Empanadas de Carne + Gaseosa Coca Cola Sin Azúcar,21.9
Enrollado de Pollo El Cedro 170g,S/ 7.50,metro,PASTELES SALADOS,2024-12-06 17:42:26.648480,170.0,g,Enrollado de Pollo El Cedro,7.5
Enrollado Mixto El Cedro 170g,S/ 7.50,metro,PASTELES SALADOS,2024-12-06 17:42:26.648480,170.0,g,Enrollado Mixto El Cedro,7.5
Combo 4 Empanadas de Carne Wong + Gaseosa 1.5 Litros,S/ 22.90,metro,PASTELES SALADOS,2024-12-06 17:42:26.648480,1.5,l,Combo 4 Empanadas de Carne Wong + Gaseosa itros,22.9
Enrollado de Lechón El Cedro 170g,S/ 7.50,metro,PASTELES SALADOS,2024-12-06 17:42:26.648480,170.0,g,Enrollado de Lechón El Cedro,7.5
Combo 6 Empanadas de Pollo Metro + Gaseosa 1.5 Litros,S/ 30.90,metro,PASTELES SALADOS,2024-12-06 17:42:26.648480,1.5,l,Combo 6 Empanadas de Pollo Metro + Gaseosa itros,30.9
Combo: 4 Empanadas de Pollo + Gaseosa Coca Cola Sin Azúcar 1.5L,S/ 21.90,metro,PASTELES SALADOS,2024-12-06 17:42:26.648480,1.5,l,Combo: 4 Empanadas de Pollo + Gaseosa Coca Cola Sin Azúcar,21.9
Combo 4 Empanadas de Pollo Wong + Gaseosa 1.5 Litros,S/ 22.90,metro,PASTELES SALADOS,2024-12-06 17:42:26.648480,1.5,l,Combo 4 Empanadas de Pollo Wong + Gaseosa itros,22.9
