description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Fideos Especiales Tipo Chifa La Pasta 500g,S/ 5.50,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,500.0,g,Fideos Especiales Tipo Chifa La Pasta,5.5
Fideos Especiales Tipo Chifa La Pasta 1kg,S/ 8.90,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,1.0,kg,Fideos Especiales Tipo Chifa La Pasta,8.9
Fideos Codo Rayado Don Vittorio 225g,S/ 2.10,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,225.0,g,Fideos Codo Rayado Don Vittorio,2.1
Fideos Cuisine &Co Cabello de Ángel 250g,S/ 1.60,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,250.0,g,Fideos Cuisine &Co Cabello de Ángel,1.6
Fideos Cuisine &Co Canuto 250g,S/ 1.60,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,250.0,g,Fideos Cuisine &Co Canuto,1.6
Fideos Cuisine &Co Spaguetti 950g,S/ 5.40,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,950.0,g,Fideos Cuisine &Co Spaguetti,5.4
Pasta para Wantán La Pasta 500g,S/ 5.70,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,500.0,g,Pasta para Wantán La Pasta,5.7
Pasta de Tomate Cuisine & Co Doypack 100 g,S/ 1.70,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,100.0,g,Pasta de Tomate Cuisine & Co Doypack,1.7
Fideos Cuisine &Co Tornillo 450g,S/ 2.90,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,450.0,g,Fideos Cuisine &Co Tornillo,2.9
Fideos Cuisine &Co Corbata 250g,S/ 1.60,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,250.0,g,Fideos Cuisine &Co Corbata,1.6
Pasta Dental Colgate Herbal Tubo 90 g,S/ 3.20,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,90.0,g,Pasta Dental Colgate Herbal Tubo,3.2
Pasta Corta Macarrón Bolsa 500 g,S/ 4.20,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,500.0,g,Pasta Corta Macarrón Bolsa,4.2
Fideo Linguini Don Vittorio 450g,S/ 4.00,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,450.0,g,Fideo Linguini Don Vittorio,4.0
Pasta Corta Molitalia Canuto Chico 250g,S/ 2.10,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,250.0,g,Pasta Corta Molitalia Canuto Chico,2.1
Fideo Tallarín Delgado Nicolini 450g,S/ 3.80,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,450.0,g,Fideo Tallarín Delgado Nicolini,3.8
Pasta Spaghetti Nro 5 Bolsa 1 Kg,S/ 5.50,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,1.0,kg,Pasta Spaghetti Nro 5 Bolsa,5.5
Fideos Cuisine &Co Spaguetti 450g,S/ 2.90,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,450.0,g,Fideos Cuisine &Co Spaguetti,2.9
Pasta para Ensalada Molitalia Tornillo Especial 235g,S/ 3.40,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,235.0,g,Pasta para Ensalada Molitalia Tornillo Especial,3.4
Pasta Dental Colgate Total 12 Carbón 3x75ml,S/ 24.90,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,75.0,ml,Pasta Dental Colgate Total 12 Carbón 3x,24.9
Fideos Linguine Molitalia 450g,S/ 3.90,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,450.0,g,Fideos Linguine Molitalia,3.9
Pasta Dental Colgate Máxima Protección Anticaries 90g,S/ 3.60,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,90.0,g,Pasta Dental Colgate Máxima Protección Anticaries,3.6
Fideo Fettuccini Don Vittorio 450g,S/ 4.00,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,450.0,g,Fideo Fettuccini Don Vittorio,4.0
Fideos Cuisine &Co Canuto 450g,S/ 2.90,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,450.0,g,Fideos Cuisine &Co Canuto,2.9
Pasta Corta Tornillo Bolsa 500 g,S/ 4.20,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,500.0,g,Pasta Corta Tornillo Bolsa,4.2
Fideos Cabello de Ángel Cuisine & Co 500g,S/ 3.60,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,500.0,g,Fideos Cabello de Ángel Cuisine & Co,3.6
Fideos Cuisine &Co Corbata 450g,S/ 2.90,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,450.0,g,Fideos Cuisine &Co Corbata,2.9
Pasta Dental Kolynos Súper Blanco 3un 60ml,S/ 11.50,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,3.0,un,Pasta Dental Kolynos Súper Blanco,11.5
Pasta Corta Molitalia Codo Rayado 235g,S/ 2.10,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,235.0,g,Pasta Corta Molitalia Codo Rayado,2.1
Pasta Dental Colgate Luminous White Carbón Activado 75ml,S/ 13.50,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,75.0,ml,Pasta Dental Colgate Luminous White Carbón Activado,13.5
Fideo Spaghetti Nicolini 450g,S/ 3.80,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,450.0,g,Fideo Spaghetti Nicolini,3.8
Pasta de Tomate B & D 200g,S/ 3.60,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,200.0,g,Pasta de Tomate B & D,3.6
Pasta de Dientes Sensodyne Protección Completa 90g,S/ 15.50,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,90.0,g,Pasta de Dientes Sensodyne Protección Completa,15.5
Pasta Dental Colgate Triple Acción 150ml,S/ 11.80,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,150.0,ml,Pasta Dental Colgate Triple Acción,11.8
Fideo Linguini Grosso Don Vittorio 450g,S/ 4.00,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,450.0,g,Fideo Linguini Grosso Don Vittorio,4.0
Pasta Dental Colgate Kids Fresantástico Tubo 50g,S/ 4.00,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,50.0,g,Pasta Dental Colgate Kids Fresantástico Tubo,4.0
Pasta Dental para Niños Colgate Agnes y Fluffy 60g,S/ 5.90,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,60.0,g,Pasta Dental para Niños Colgate Agnes y Fluffy,5.9
Fideos Cuisine &Co Linguini 950g,S/ 5.40,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,950.0,g,Fideos Cuisine &Co Linguini,5.4
Pasta dental Kolynos Super Blanco 60ml,S/ 3.40,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,60.0,ml,Pasta dental Kolynos Super Blanco,3.4
Pasta de Dientes Colgate Total 12 Encías Reforzadas 150ml,S/ 21.50,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,150.0,ml,Pasta de Dientes Colgate Total 12 Encías Reforzadas,21.5
Pasta Corta Molitalia Rigatoni 235g,S/ 2.10,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,235.0,g,Pasta Corta Molitalia Rigatoni,2.1
Fideos Cuisine &Co Linguini 450g,S/ 2.90,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,450.0,g,Fideos Cuisine &Co Linguini,2.9
Pasta Dental Colgate Luminous White 75ml,S/ 13.50,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,75.0,ml,Pasta Dental Colgate Luminous White,13.5
Pasta Dental Colgate Luminous White Glow 70g,S/ 23.00,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,70.0,g,Pasta Dental Colgate Luminous White Glow,23.0
Pasta Dental Sensodyne para Encias Sensibles 100 g,S/ 20.00,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,100.0,g,Pasta Dental Sensodyne para Encias Sensibles,20.0
Pasta Dental Colgate Total 12 Clean Mint 150ml,S/ 21.50,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,150.0,ml,Pasta Dental Colgate Total 12 Clean Mint,21.5
Pasta Dental Colgate Total 12 Anti Sarro 150ml,S/ 21.50,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,150.0,ml,Pasta Dental Colgate Total 12 Anti Sarro,21.5
Pasta de Dientes Oral B 3D White Perfection 75ml,S/ 19.90,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,75.0,ml,Pasta de Dientes Oral B 3D White Perfection,19.9
Pasta Dental Colgate Triple Acción 100ml,S/ 8.50,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,100.0,ml,Pasta Dental Colgate Triple Acción,8.5
Pasta de Dientes Oral B 3D White Mineral Clean 75ml,S/ 17.90,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,75.0,ml,Pasta de Dientes Oral B 3D White Mineral Clean,17.9
Pasta Fetuccini Sin Gluten Molinos del Mundo Bolsa 400 g,S/ 22.00,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,400.0,g,Pasta Fetuccini Sin Gluten Molinos del Mundo Bolsa,22.0
Lasagna Bolognesa Capo Di Pasta 500g,S/ 23.12,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,500.0,g,Lasagna Bolognesa Capo Di Pasta,23.12
Pasta Dental Colgate Sensitive Pro Alivio 75ml,S/ 22.50,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,75.0,ml,Pasta Dental Colgate Sensitive Pro Alivio,22.5
Pasta Dental Colgate Total 12 Clean Mint 75ml,S/ 12.50,metro,FIDEOS SECOS DE PASTA LARGA,2024-12-06 17:45:09.838642,75.0,ml,Pasta Dental Colgate Total 12 Clean Mint,12.5
