description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Mermelada de Fresa Gloria 310g,S/ 6.90,metro,MERMELADA,2024-12-06 19:04:00.863819,310.0,g,Mermelada de Fresa Gloria,6.9
Mermelada de Fresa Gloria 950g,S/ 14.90,metro,MERMELADA,2024-12-06 19:04:00.863819,950.0,g,Mermelada de Fresa Gloria,14.9
Mermelada de Fresa Gloria Doypack 700g,S/ 11.90,metro,MERMELADA,2024-12-06 19:04:00.863819,700.0,g,Mermelada de Fresa Gloria Doypack,11.9
Mermelada de Fresa Cuisine & Co Frasco 1 Kg,S/ 14.50,metro,MERMELADA,2024-12-06 19:04:00.863819,1.0,kg,Mermelada de Fresa Cuisine & Co Frasco,14.5
Mermelada de Fresa Light Frasco 250 g,S/ 10.70,metro,MERMELADA,2024-12-06 19:04:00.863819,250.0,g,Mermelada de Fresa Light Frasco,10.7
Mermelada de Fresa De la Casa 250g,S/ 5.20,metro,MERMELADA,2024-12-06 19:04:00.863819,250.0,g,Mermelada de Fresa De la Casa,5.2
Mermelada de Fresa Gloria Sachet 90g,S/ 2.10,metro,MERMELADA,2024-12-06 19:04:00.863819,90.0,g,Mermelada de Fresa Gloria Sachet,2.1
Mermelada de Fresa Baja en Calorías Cuisine & Co Frasco 340 g,S/ 12.50,metro,MERMELADA,2024-12-06 19:04:00.863819,340.0,g,Mermelada de Fresa Baja en Calorías Cuisine & Co Frasco,12.5
Mermelada de Fresa Doypack 800 g,S/ 11.50,metro,MERMELADA,2024-12-06 19:04:00.863819,800.0,g,Mermelada de Fresa Doypack,11.5
Mermelada de Fresa Cuisine & Co Frasco 370 g,S/ 8.30,metro,MERMELADA,2024-12-06 19:04:00.863819,370.0,g,Mermelada de Fresa Cuisine & Co Frasco,8.3
Mermelada Fanny Fresa Doy Pack 227 g,S/ 4.60,metro,MERMELADA,2024-12-06 19:04:00.863819,227.0,g,Mermelada Fanny Fresa Doy Pack,4.6
Mermelada de Fresa Fanny 290g,S/ 7.00,metro,MERMELADA,2024-12-06 19:04:00.863819,290.0,g,Mermelada de Fresa Fanny,7.0
Mermelada de Naranja Cuisine & Co Frasco 370 g,S/ 8.30,metro,MERMELADA,2024-12-06 19:04:00.863819,370.0,g,Mermelada de Naranja Cuisine & Co Frasco,8.3
Mermelada de Naranja De la Casa 250g,S/ 6.50,metro,MERMELADA,2024-12-06 19:04:00.863819,250.0,g,Mermelada de Naranja De la Casa,6.5
Mermelada de Saúco Baja en Calorías Cuisine & Co Frasco 340 g,S/ 12.50,metro,MERMELADA,2024-12-06 19:04:00.863819,340.0,g,Mermelada de Saúco Baja en Calorías Cuisine & Co Frasco,12.5
Mermelada de Piña Cuisine & Co Frasco 370 g,S/ 8.30,metro,MERMELADA,2024-12-06 19:04:00.863819,370.0,g,Mermelada de Piña Cuisine & Co Frasco,8.3
Mermelada de Fresa Gloria Vaso 290g,S/ 7.40,metro,MERMELADA,2024-12-06 19:04:00.863819,290.0,g,Mermelada de Fresa Gloria Vaso,7.4
Mermelada de Arándano Light Casa Verde 180g,S/ 12.90,metro,MERMELADA,2024-12-06 19:04:00.863819,180.0,g,Mermelada de Arándano Light Casa Verde,12.9
Mermelada de Fresa Aconcagua 200g,S/ 4.90,metro,MERMELADA,2024-12-06 19:04:00.863819,200.0,g,Mermelada de Fresa Aconcagua,4.9
Mermelada de Naranja Cuisine & Co Pote 350 g,S/ 7.90,metro,MERMELADA,2024-12-06 19:04:00.863819,350.0,g,Mermelada de Naranja Cuisine & Co Pote,7.9
Mermelada de Arándano y Mango Casa Verde 210g,S/ 9.00,metro,MERMELADA,2024-12-06 19:04:00.863819,210.0,g,Mermelada de Arándano y Mango Casa Verde,9.0
Mermelada de Frutos del Bosque Diet Crema & Nata Frasco 350 g,S/ 33.90,metro,MERMELADA,2024-12-06 19:04:00.863819,350.0,g,Mermelada de Frutos del Bosque Diet Crema & Nata Frasco,33.9
Mermelada de Fresa Deli Fanny Doypack 700 gr,S/ 10.50,metro,MERMELADA,2024-12-06 19:04:00.863819,700.0,g,Mermelada de Fresa Deli Fanny Doypack r,10.5
Mermelada de Fresa Pote 350 g,S/ 7.90,metro,MERMELADA,2024-12-06 19:04:00.863819,350.0,g,Mermelada de Fresa Pote,7.9
Mermelada Dietética de Sauco Frasco 250 g,S/ 10.70,metro,MERMELADA,2024-12-06 19:04:00.863819,250.0,g,Mermelada Dietética de Sauco Frasco,10.7
Mermelada de Piña Pote 350 g,S/ 7.90,metro,MERMELADA,2024-12-06 19:04:00.863819,350.0,g,Mermelada de Piña Pote,7.9
Mermelada Fanny Fresa Pote 320 g,S/ 7.40,metro,MERMELADA,2024-12-06 19:04:00.863819,320.0,g,Mermelada Fanny Fresa Pote,7.4
Mermelada Dietética de Piña Frasco 250 g,S/ 10.70,metro,MERMELADA,2024-12-06 19:04:00.863819,250.0,g,Mermelada Dietética de Piña Frasco,10.7
Mermelada Fanny Fresa 700g,S/ 12.60,metro,MERMELADA,2024-12-06 19:04:00.863819,700.0,g,Mermelada Fanny Fresa,12.6
Mermelada Dietética de Durazno Frasco 250 g,S/ 10.70,metro,MERMELADA,2024-12-06 19:04:00.863819,250.0,g,Mermelada Dietética de Durazno Frasco,10.7
Mermelada de Piña De la Casa 250g,S/ 6.90,metro,MERMELADA,2024-12-06 19:04:00.863819,250.0,g,Mermelada de Piña De la Casa,6.9
Mermelada de Membrillo De la Casa 250g,S/ 6.50,metro,MERMELADA,2024-12-06 19:04:00.863819,250.0,g,Mermelada de Membrillo De la Casa,6.5
Mermelada de Higo Cuisine & Co Pote 350 g,S/ 7.90,metro,MERMELADA,2024-12-06 19:04:00.863819,350.0,g,Mermelada de Higo Cuisine & Co Pote,7.9
Mermelada de Durazno Aconcagua 200g,S/ 4.90,metro,MERMELADA,2024-12-06 19:04:00.863819,200.0,g,Mermelada de Durazno Aconcagua,4.9
Mermelada Diet Arándanos Sin Gluten Helios Frasco 280 g,S/ 22.90,metro,MERMELADA,2024-12-06 19:04:00.863819,280.0,g,Mermelada Diet Arándanos Sin Gluten Helios Frasco,22.9
Mermelada de Aguaymanto De la Casa 250g,S/ 5.52,metro,MERMELADA,2024-12-06 19:04:00.863819,250.0,g,Mermelada de Aguaymanto De la Casa,5.52
Mermelada de Manzana y Canela Aconcagua 200g,S/ 4.90,metro,MERMELADA,2024-12-06 19:04:00.863819,200.0,g,Mermelada de Manzana y Canela Aconcagua,4.9
Mermelada de Mora Cuisine & Co Pote 220 g,S/ 7.99,metro,MERMELADA,2024-12-06 19:04:00.863819,220.0,g,Mermelada de Mora Cuisine & Co Pote,7.99
Mermelada de Fresa Diet Crema & Nata frasco 330 g,S/ 33.90,metro,MERMELADA,2024-12-06 19:04:00.863819,330.0,g,Mermelada de Fresa Diet Crema & Nata frasco,33.9
Mermelada de Durazno Cuisine & Co Frasco 370 g,S/ 8.30,metro,MERMELADA,2024-12-06 19:04:00.863819,370.0,g,Mermelada de Durazno Cuisine & Co Frasco,8.3
Mermelada de Arandano Diet Crema & Nata frasco 330 g,S/ 33.90,metro,MERMELADA,2024-12-06 19:04:00.863819,330.0,g,Mermelada de Arandano Diet Crema & Nata frasco,33.9
Mermelada de Mango De la Casa 250g,S/ 6.90,metro,MERMELADA,2024-12-06 19:04:00.863819,250.0,g,Mermelada de Mango De la Casa,6.9
Mermelada De Fresa Sin Gluten Helios Frasco 340 g,S/ 22.90,metro,MERMELADA,2024-12-06 19:04:00.863819,340.0,g,Mermelada De Fresa Sin Gluten Helios Frasco,22.9
Mermelada de Higo De la Casa 250g,S/ 6.50,metro,MERMELADA,2024-12-06 19:04:00.863819,250.0,g,Mermelada de Higo De la Casa,6.5
Mermelada St. Dalfour Fresa Frasco 284 g,S/ 19.90,metro,MERMELADA,2024-12-06 19:04:00.863819,284.0,g,Mermelada St. Dalfour Fresa Frasco,19.9
Mermelada de Saúco Cuisine & Co Frasco 370 g,S/ 12.70,metro,MERMELADA,2024-12-06 19:04:00.863819,370.0,g,Mermelada de Saúco Cuisine & Co Frasco,12.7
Mermelada Diet Frambuesa Sin Gluten Helios Frasco 280 g,S/ 22.90,metro,MERMELADA,2024-12-06 19:04:00.863819,280.0,g,Mermelada Diet Frambuesa Sin Gluten Helios Frasco,22.9
Mermelada de Aguaymanto Orgánica Ecoandino 240g,S/ 20.10,metro,MERMELADA,2024-12-06 19:04:00.863819,240.0,g,Mermelada de Aguaymanto Orgánica Ecoandino,20.1
Mermelada de Durazno De La Casa 250g,S/ 6.35,metro,MERMELADA,2024-12-06 19:04:00.863819,250.0,g,Mermelada de Durazno De La Casa,6.35
Mermelada de Aguaymanto De La Casa 250g,S/ 5.50,metro,MERMELADA,2024-12-06 19:04:00.863819,250.0,g,Mermelada de Aguaymanto De La Casa,5.5
Mermelada de Guindón De La Casa 250g,S/ 6.62,metro,MERMELADA,2024-12-06 19:04:00.863819,250.0,g,Mermelada de Guindón De La Casa,6.62
Mermelada de Ají Amarillo Cuisine & Co 240g,S/ 11.90,metro,MERMELADA,2024-12-06 19:04:00.863819,240.0,g,Mermelada de Ají Amarillo Cuisine & Co,11.9
Mermelada de Fresa Fanny 950g,S/ 16.60,metro,MERMELADA,2024-12-06 19:04:00.863819,950.0,g,Mermelada de Fresa Fanny,16.6
Mermelada de Rocoto Cuisine & Co 240g,S/ 11.90,metro,MERMELADA,2024-12-06 19:04:00.863819,240.0,g,Mermelada de Rocoto Cuisine & Co,11.9
