description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Galletas Rellenas Oreo Bañadas Lata 328g,S/ 19.90,metro,GALLETAS RELLENAS,2024-12-06 17:40:02.558199,328.0,g,Galletas Rellenas Oreo Bañadas Lata,19.9
Galletas Rellenas Nestlé Choco Cookies Crema de Avellana 120g,S/ 7.50,metro,GALLETAS RELLENAS,2024-12-06 17:40:02.558199,120.0,g,Galletas Rellenas Nestlé Choco Cookies Crema de Avellana,7.5
Galletas Rellenas Nestlé Choco Trio Cookies and Cream 90g,S/ 12.50,metro,GALLETAS RELLENAS,2024-12-06 17:40:02.558199,90.0,g,Galletas Rellenas Nestlé Choco Trio Cookies and Cream,12.5
Galletas Rellenas Oreo Coca Cola 108g,S/ 2.60,metro,GALLETAS RELLENAS,2024-12-06 17:40:02.558199,108.0,g,Galletas Rellenas Oreo Coca Cola,2.6
Galletas Rellenas Nestlé Choco Trio Chocolate 90g,S/ 12.50,metro,GALLETAS RELLENAS,2024-12-06 17:40:02.558199,90.0,g,Galletas Rellenas Nestlé Choco Trio Chocolate,12.5
Galletas Rellenas con Chocolate Biscolata Mood 115g,S/ 9.70,metro,GALLETAS RELLENAS,2024-12-06 17:40:02.558199,115.0,g,Galletas Rellenas con Chocolate Biscolata Mood,9.7
Galletas Rellenas Nestlé Choco Cookies Chocolate 120g,S/ 7.50,metro,GALLETAS RELLENAS,2024-12-06 17:40:02.558199,120.0,g,Galletas Rellenas Nestlé Choco Cookies Chocolate,7.5
Galletas Rellenas Bon o Bon 95g,S/ 6.60,metro,GALLETAS RELLENAS,2024-12-06 17:40:02.558199,95.0,g,Galletas Rellenas Bon o Bon,6.6
Galletas Rellenas Máxima Vainilla Biscuit 12un,S/ 7.90,metro,GALLETAS RELLENAS,2024-12-06 17:40:02.558199,12.0,un,Galletas Rellenas Máxima Vainilla Biscuit,7.9
Galletas Rellenas PJ Mask Sabor Chocolate 160g,S/ 15.80,metro,GALLETAS RELLENAS,2024-12-06 17:40:02.558199,160.0,g,Galletas Rellenas PJ Mask Sabor Chocolate,15.8
Galletas Rellenas Bon o Bon Navidad Bon O Bon 190g,S/ 14.50,metro,GALLETAS RELLENAS,2024-12-06 17:40:02.558199,190.0,g,Galletas Rellenas Bon o Bon Navidad Bon O Bon,14.5
Galleta Rellena De Chocolate Peppa Pig Contenido 160 g,S/ 15.80,metro,GALLETAS RELLENAS,2024-12-06 17:40:02.558199,160.0,g,Galleta Rellena De Chocolate Peppa Pig Contenido,15.8
Twelvepack Galletas Rellenas Oreo Original 36g,S/ 9.10,metro,GALLETAS RELLENAS,2024-12-06 17:40:02.558199,36.0,g,Twelvepack Galletas Rellenas Oreo Original,9.1
Pack x3 Sixpack Galletas Rellenas Charada 37.8g,S/ 12.00,metro,GALLETAS RELLENAS,2024-12-06 17:40:02.558199,37.8,g,Pack x3 Sixpack Galletas Rellenas Charada,12.0
Tripack Sixpack Galletas Rellenas Oreo Coca Cola 36g,S/ 14.40,metro,GALLETAS RELLENAS,2024-12-06 17:40:02.558199,36.0,g,Tripack Sixpack Galletas Rellenas Oreo Coca Cola,14.4
Sixpack Galletas Rellenas Oreo Coca Cola 36g,S/ 5.20,metro,GALLETAS RELLENAS,2024-12-06 17:40:02.558199,36.0,g,Sixpack Galletas Rellenas Oreo Coca Cola,5.2
Sixpack Galletas Rellenas Charada 37.8g,S/ 5.10,metro,GALLETAS RELLENAS,2024-12-06 17:40:02.558199,37.8,g,Sixpack Galletas Rellenas Charada,5.1
Twelvepack Galletas Rellenas Oreo Coca Cola 36g,S/ 10.00,metro,GALLETAS RELLENAS,2024-12-06 17:40:02.558199,36.0,g,Twelvepack Galletas Rellenas Oreo Coca Cola,10.0
Twopack Sixpack Galletas Rellenas Charada 37.8g,S/ 9.50,metro,GALLETAS RELLENAS,2024-12-06 17:40:02.558199,37.8,g,Twopack Sixpack Galletas Rellenas Charada,9.5
Twopack Sixpack Galletas Rellenas Oreo Coca Cola 36g,S/ 9.90,metro,GALLETAS RELLENAS,2024-12-06 17:40:02.558199,36.0,g,Twopack Sixpack Galletas Rellenas Oreo Coca Cola,9.9
Pack x2 Galletas Rellenas Oreo Original Paquete 432g,S/ 18.20,metro,GALLETAS RELLENAS,2024-12-06 17:40:02.558199,2.0,g,Pack xalletas Rellenas Oreo Original Paquete,18.2
Sixpack Galleta Rellena Chocman 40g,S/ 5.99,metro,GALLETAS RELLENAS,2024-12-06 17:40:02.558199,40.0,g,Sixpack Galleta Rellena Chocman,5.99
Sixpack Galletas Rellenas Sublime 36g,S/ 8.10,metro,GALLETAS RELLENAS,2024-12-06 17:40:02.558199,36.0,g,Sixpack Galletas Rellenas Sublime,8.1
Sixpack Galletas Rellenas Moments Chocolate 15g,S/ 6.90,metro,GALLETAS RELLENAS,2024-12-06 17:40:02.558199,15.0,g,Sixpack Galletas Rellenas Moments Chocolate,6.9
Twopack Twelvepack Galletas Rellenas Oreo Coca Cola 36g,S/ 18.20,metro,GALLETAS RELLENAS,2024-12-06 17:40:02.558199,36.0,g,Twopack Twelvepack Galletas Rellenas Oreo Coca Cola,18.2
Tripack Twelvepack Galletas Rellenas Oreo Coca Cola 36g,S/ 26.90,metro,GALLETAS RELLENAS,2024-12-06 17:40:02.558199,36.0,g,Tripack Twelvepack Galletas Rellenas Oreo Coca Cola,26.9
