description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Churrasco Largo Nacional Porcionado x kg,S/ 36.90 x kg,metro,CHURRASCO DE VACUNO,2024-12-06 17:54:23.531502,1.0,kg,Churrasco Largo Nacional Porcionado,36.9
Churrasco Redondo Nacional Porcionado x kg,S/ 36.90 x kg,metro,CHURRASCO DE VACUNO,2024-12-06 17:54:23.531502,1.0,kg,Churrasco Redondo Nacional Porcionado,36.9
Churrasco de Marucha de Res Porcionado x kg,S/ 36.90 x kg,metro,CHURRASCO DE VACUNO,2024-12-06 17:54:23.531502,1.0,kg,Churrasco de Marucha de Res Porcionado,36.9
Churrasco Redondo Nacional x kg,S/ 36.90 x kg,metro,CHURRASCO DE VACUNO,2024-12-06 17:54:23.531502,1.0,kg,Churrasco Redondo Nacional,36.9
Churrasco Marucha Don Goyo x kg,S/ 35.90 x kg,metro,CHURRASCO DE VACUNO,2024-12-06 17:54:23.531502,1.0,kg,Churrasco Marucha Don Goyo,35.9
Bisteck Bola de Lomo Nacional x kg,S/ 39.90 x kg,metro,CHURRASCO DE VACUNO,2024-12-06 17:54:23.531502,1.0,kg,Bisteck Bola de Lomo Nacional,39.9
Bisteck de Tapa Nacional x kg,S/ 36.00 x kg,metro,CHURRASCO DE VACUNO,2024-12-06 17:54:23.531502,1.0,kg,Bisteck de Tapa Nacional,36.0
Bisteck de Paleta Nacional x kg,S/ 36.00 x kg,metro,CHURRASCO DE VACUNO,2024-12-06 17:54:23.531502,1.0,kg,Bisteck de Paleta Nacional,36.0
Bisteck Cabeza de Lomo Nacional x kg,S/ 39.90 x kg,metro,CHURRASCO DE VACUNO,2024-12-06 17:54:23.531502,1.0,kg,Bisteck Cabeza de Lomo Nacional,39.9
Bisteck de Tapa Nacional x kg,S/ 39.90 x kg,metro,CHURRASCO DE VACUNO,2024-12-06 17:54:23.531502,1.0,kg,Bisteck de Tapa Nacional,39.9
Bisteck de Paleta Nacional x kg,S/ 36.00 x kg,metro,CHURRASCO DE VACUNO,2024-12-06 17:54:23.531502,1.0,kg,Bisteck de Paleta Nacional,36.0
Bisteck Feteado Wong Pasturas de Oxapampa x kg,S/ 42.90 x kg,metro,CHURRASCO DE VACUNO,2024-12-06 17:54:23.531502,1.0,kg,Bisteck Feteado Wong Pasturas de Oxapampa,42.9
Papas Fritas Pringles Sabor Churrasco 109g,S/ 8.90,metro,CHURRASCO DE VACUNO,2024-12-06 17:54:23.531502,109.0,g,Papas Fritas Pringles Sabor Churrasco,8.9
