description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Hielo Cuisine&Co Bolsa 3 kg,S/ 4.50,metro,HELADO DE HIELO PERSONAL,2024-12-06 19:13:24.786271,3.0,kg,Hielo Cuisine&Co Bolsa,4.5
Helado Peziduri Tricolor 2.2L,S/ 19.90,metro,HELADO DE HIELO PERSONAL,2024-12-06 19:13:24.786271,2.2,l,Helado Peziduri Tricolor,19.9
Helado de Crema Peziduri Chocochips 900ml,S/ 9.50,metro,HELADO DE HIELO PERSONAL,2024-12-06 19:13:24.786271,900.0,ml,Helado de Crema Peziduri Chocochips,9.5
Helado de Crema Peziduri Tricolor 900ml,S/ 9.50,metro,HELADO DE HIELO PERSONAL,2024-12-06 19:13:24.786271,900.0,ml,Helado de Crema Peziduri Tricolor,9.5
Helado de Crema Peziduri Chocolate 900ml,S/ 9.50,metro,HELADO DE HIELO PERSONAL,2024-12-06 19:13:24.786271,900.0,ml,Helado de Crema Peziduri Chocolate,9.5
Helado Peziduri Chocovainila Lúcuma 2.2L,S/ 19.90,metro,HELADO DE HIELO PERSONAL,2024-12-06 19:13:24.786271,2.2,l,Helado Peziduri Chocovainila Lúcuma,19.9
Helado Peziduri Chocochips 2.2L,S/ 19.90,metro,HELADO DE HIELO PERSONAL,2024-12-06 19:13:24.786271,2.2,l,Helado Peziduri Chocochips,19.9
Helado Sandwich Mini Sabor Vainilla 10un,S/ 20.90,metro,HELADO DE HIELO PERSONAL,2024-12-06 19:13:24.786271,10.0,un,Helado Sandwich Mini Sabor Vainilla,20.9
Helado de Crema Sublime 900ml,S/ 16.90,metro,HELADO DE HIELO PERSONAL,2024-12-06 19:13:24.786271,900.0,ml,Helado de Crema Sublime,16.9
Helado de Crema Princesa 900ml,S/ 19.90,metro,HELADO DE HIELO PERSONAL,2024-12-06 19:13:24.786271,900.0,ml,Helado de Crema Princesa,19.9
Helado en Cono Frio Rico Vainilla Choco Chips 4un,S/ 20.90,metro,HELADO DE HIELO PERSONAL,2024-12-06 19:13:24.786271,4.0,un,Helado en Cono Frio Rico Vainilla Choco Chips,20.9
