description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Leche Uht Vigor Bolsa 800ml,S/ 3.20,metro,LECHE FRESCA UHT,2024-12-06 18:14:22.935098,800.0,ml,Leche Uht Vigor Bolsa,3.2
Leche Entera Pasteurizada Danlac Botella 900ml,S/ 7.60,metro,LECHE FRESCA UHT,2024-12-06 18:14:22.935098,900.0,ml,Leche Entera Pasteurizada Danlac Botella,7.6
Leche Entera UHT Laive 900ml,S/ 3.90,metro,LECHE FRESCA UHT,2024-12-06 18:14:22.935098,900.0,ml,Leche Entera UHT Laive,3.9
Leche Semidescremada UHT Laive Sin Lactosa Caja 946ml,S/ 5.99,metro,LECHE FRESCA UHT,2024-12-06 18:14:22.935098,946.0,ml,Leche Semidescremada UHT Laive Sin Lactosa Caja,5.99
Leche Parcialmente Descremada Gloria Sabor Chocolate Caja 1L,S/ 6.70,metro,LECHE FRESCA UHT,2024-12-06 18:14:22.935098,1.0,l,Leche Parcialmente Descremada Gloria Sabor Chocolate Caja,6.7
Leche Entera UHT Gloria Caja 1L,S/ 6.30,metro,LECHE FRESCA UHT,2024-12-06 18:14:22.935098,1.0,l,Leche Entera UHT Gloria Caja,6.3
Leche UHT Vigor Light Bolsa 800ml,S/ 3.20,metro,LECHE FRESCA UHT,2024-12-06 18:14:22.935098,800.0,ml,Leche UHT Vigor Light Bolsa,3.2
Leche UHT Sin Lactosa Gloria Zero Lacto Bolsa 900ml,S/ 5.10,metro,LECHE FRESCA UHT,2024-12-06 18:14:22.935098,900.0,ml,Leche UHT Sin Lactosa Gloria Zero Lacto Bolsa,5.1
Leche UHT Sin Lactosa Gloria Zero Lacto Caja 1L,S/ 6.20,metro,LECHE FRESCA UHT,2024-12-06 18:14:22.935098,1.0,l,Leche UHT Sin Lactosa Gloria Zero Lacto Caja,6.2
Leche Deslactosada Danlac Light Botella 900ml,S/ 8.10,metro,LECHE FRESCA UHT,2024-12-06 18:14:22.935098,900.0,ml,Leche Deslactosada Danlac Light Botella,8.1
Leche Semidescremada UHT Laive Sin Lactosa 900ml,S/ 5.30,metro,LECHE FRESCA UHT,2024-12-06 18:14:22.935098,900.0,ml,Leche Semidescremada UHT Laive Sin Lactosa,5.3
Leche Semidescremada UHT Laive Sin Lactosa Light Caja 946ml,S/ 5.99,metro,LECHE FRESCA UHT,2024-12-06 18:14:22.935098,946.0,ml,Leche Semidescremada UHT Laive Sin Lactosa Light Caja,5.99
Leche Entera UHT Gloria Bolsa 900ml,S/ 4.90,metro,LECHE FRESCA UHT,2024-12-06 18:14:22.935098,900.0,ml,Leche Entera UHT Gloria Bolsa,4.9
Leche Parcialmente Descremada Gloria Light Bolsa 900ml,S/ 5.10,metro,LECHE FRESCA UHT,2024-12-06 18:14:22.935098,900.0,ml,Leche Parcialmente Descremada Gloria Light Bolsa,5.1
Leche Descremada UHT Laive Sbelt Caja 946ml,S/ 5.99,metro,LECHE FRESCA UHT,2024-12-06 18:14:22.935098,946.0,ml,Leche Descremada UHT Laive Sbelt Caja,5.99
Leche Semidescremada UHT Laive Light 900ml,S/ 4.40,metro,LECHE FRESCA UHT,2024-12-06 18:14:22.935098,900.0,ml,Leche Semidescremada UHT Laive Light,4.4
Leche Parcialmente Descremada Gloria Light Caja 1L,S/ 6.20,metro,LECHE FRESCA UHT,2024-12-06 18:14:22.935098,1.0,l,Leche Parcialmente Descremada Gloria Light Caja,6.2
Leche UHT Laive Light Sin Lactosa Bolsa 900ml,S/ 5.30,metro,LECHE FRESCA UHT,2024-12-06 18:14:22.935098,900.0,ml,Leche UHT Laive Light Sin Lactosa Bolsa,5.3
Leche Fresca Piamonte Bolsa 950 ml,S/ 6.90,metro,LECHE FRESCA UHT,2024-12-06 18:14:22.935098,950.0,ml,Leche Fresca Piamonte Bolsa,6.9
Leche Entera Pasteurizada Danlac Sabor Chocolate Botella 900ml,S/ 8.60,metro,LECHE FRESCA UHT,2024-12-06 18:14:22.935098,900.0,ml,Leche Entera Pasteurizada Danlac Sabor Chocolate Botella,8.6
